order_id,payment_id,payment_method,payment_status,attempt_number,payment_amount,payment_created_at,processor
ORD001042,P00628,visa,captured,2,178.62,2025-02-26,stripe
ORD001178,P01389,mastercard,refunded,2,37.36,2025-05-14,stripe
ORD000435,P01161,mastercard,authorized,3,330.76,2025-10-14,stripe
ORD000507,P01493,mastercard,captured,1,344.78,2025-12-31,stripe
ORD000789,P00641,klarna,failed,3,386.38,2025-08-22,adyen
ORD000304,P00686,amex,refunded,3,92.81,2025-10-11,stripe
ORD001241,P00365,visa,authorized,3,20.28,2025-03-12,stripe
ORD001251,P00429,klarna,captured,2,166.75,2025-10-14,stripe
ORD000638,P01438,visa,captured,1,40.38,2025-05-31,stripe
ORD001189,P00747,visa,captured,2,30.82,2025-09-14,stripe
ORD000561,P00493,klarna,captured,2,165.73,2025-08-22,stripe
ORD000911,P01434,amex,captured,2,599.31,2025-10-05,adyen
ORD000044,P01014,amex,refunded,1,484.0,2025-09-25,stripe
ORD000797,P01364,mastercard,captured,1,223.43,2025-08-24,stripe
ORD000332,P00399,paypal,captured,1,231.9,2025-06-02,stripe
ORD000424,P00677,amex,captured,3,558.61,2025-10-25,stripe
ORD001268,P00881,visa,authorized,1,400.57,2025-09-21,adyen
ORD000491,P01363,klarna,captured,2,503.81,2025-02-20,braintree
ORD000521,P00761,klarna,authorized,3,520.03,2025-04-06,stripe
ORD000068,P00463,mastercard,captured,2,109.88,2025-04-09,stripe
ORD000866,P01268,paypal,captured,1,19.5,2025-04-22,adyen
ORD001008,P00443,amex,failed,1,168.27,2025-09-14,adyen
ORD000356,P01401,visa,failed,3,360.7,2025-01-05,adyen
ORD000564,P00046,amex,captured,2,546.04,2025-04-06,adyen
ORD000853,P01461,paypal,captured,3,192.08,2025-06-27,stripe
ORD001244,P01535,visa,captured,3,511.58,2025-03-07,adyen
ORD001208,P01150,amex,captured,2,400.69,2025-03-10,stripe
ORD001324,P01592,mastercard,authorized,3,396.16,2025-06-07,stripe
ORD000188,P00549,amex,authorized,2,432.61,2025-08-08,braintree
ORD000383,P01150,paypal,failed,3,311.8,2025-05-03,stripe
ORD001043,P00371,amex,chargeback,3,407.42,2025-12-19,stripe
ORD001379,P00035,apple_pay,captured,1,478.03,2025-06-02,stripe
ORD000776,P00965,paypal,authorized,1,357.74,2025-12-31,stripe
ORD001226,P00811,apple_pay,authorized,3,33.14,2025-07-25,stripe
ORD000956,P00523,paypal,authorized,2,311.25,2025-05-17,braintree
ORD001231,P01211,apple_pay,refunded,3,362.22,2025-02-11,adyen
ORD000069,P00429,visa,captured,1,526.46,2025-09-25,adyen
ORD001103,P00469,klarna,refunded,2,13.08,2025-07-16,stripe
ORD001000,P00052,apple_pay,captured,1,38.66,2025-12-17,stripe
ORD000996,P00082,mastercard,captured,1,227.08,2025-12-20,stripe
ORD001249,P00355,visa,captured,2,483.75,2025-07-11,stripe
ORD000213,P00921,visa,authorized,2,295.75,2025-03-31,stripe
ORD000342,P01510,apple_pay,captured,1,190.1,2025-05-02,stripe
ORD000888,P00957,amex,failed,2,419.02,2025-01-27,braintree
ORD001130,P01584,mastercard,authorized,2,307.57,2025-02-26,stripe
ORD000396,P00668,mastercard,authorized,1,348.49,2025-05-31,stripe
ORD001220,P01210,amex,captured,3,262.72,2025-03-06,braintree
ORD000299,P00580,visa,chargeback,1,437.78,2025-11-09,adyen
ORD000817,P00914,paypal,chargeback,2,19.19,2025-11-08,stripe
ORD000394,P01320,visa,authorized,3,10.99,2025-03-06,stripe
ORD000183,P01360,paypal,failed,1,412.87,2025-04-05,adyen
ORD000570,P01122,visa,failed,1,25.73,2025-10-30,stripe
ORD000726,P01255,apple_pay,refunded,1,208.94,2025-04-09,stripe
ORD000488,P01201,mastercard,authorized,2,226.13,2025-04-06,adyen
ORD000901,P01139,paypal,chargeback,1,372.15,2025-09-30,stripe
ORD000334,P00465,amex,failed,1,465.73,2025-05-27,stripe
ORD001246,P00913,klarna,captured,2,494.88,2025-11-02,stripe
ORD001076,P00049,apple_pay,authorized,1,175.29,2025-07-13,braintree
ORD000371,P00344,klarna,authorized,2,105.76,2025-03-18,braintree
ORD001350,P00856,apple_pay,captured,3,588.67,2025-02-25,stripe
ORD000423,P01419,klarna,failed,3,35.81,2025-09-09,stripe
ORD000152,P00983,mastercard,failed,2,490.15,2025-06-13,stripe
ORD001152,P01178,mastercard,refunded,1,21.87,2025-06-13,stripe
ORD000781,P00527,apple_pay,captured,1,296.22,2025-09-06,stripe
ORD000967,P00536,visa,refunded,3,388.48,2025-04-12,adyen
ORD000512,P01249,mastercard,refunded,1,291.85,2025-12-31,braintree
ORD001195,P01083,apple_pay,authorized,1,343.18,2025-07-09,stripe
ORD000642,P00492,amex,authorized,3,24.97,2025-11-10,stripe
ORD000082,P00219,mastercard,failed,2,100.99,2025-10-11,stripe
ORD000753,P00689,mastercard,captured,1,336.45,2025-08-10,stripe
ORD000489,P00917,apple_pay,authorized,3,498.35,2025-02-06,braintree
ORD000284,P00980,amex,failed,3,333.57,2025-09-26,stripe
ORD000925,P00799,visa,captured,3,304.69,2025-01-26,adyen
ORD000749,P01481,paypal,captured,3,593.03,2025-09-27,stripe
ORD000252,P01057,apple_pay,refunded,2,240.0,2025-11-29,stripe
ORD000735,P01152,visa,authorized,3,237.43,2025-07-14,stripe
ORD000776,P00459,visa,authorized,1,53.67,2025-12-18,adyen
ORD000784,P00073,paypal,captured,1,472.08,2025-08-17,adyen
ORD000041,P00833,klarna,captured,2,49.95,2025-07-12,stripe
ORD001378,P00393,visa,captured,2,90.33,2025-07-14,stripe
ORD001256,P00584,paypal,captured,3,43.49,2025-02-22,stripe
ORD000423,P00754,apple_pay,captured,3,123.51,2025-01-25,stripe
ORD000460,P00351,visa,failed,1,268.95,2025-01-29,stripe
ORD000137,P00818,mastercard,captured,1,34.78,2025-11-23,stripe
ORD000229,P00201,paypal,authorized,1,252.75,2025-02-26,adyen
ORD000774,P00364,paypal,authorized,3,293.82,2025-08-21,stripe
ORD001102,P01229,paypal,captured,2,75.37,2025-04-14,adyen
ORD001253,P00651,mastercard,authorized,2,42.53,2025-05-20,braintree
ORD001270,P00406,klarna,authorized,3,195.49,2025-09-07,stripe
ORD000827,P01260,amex,failed,2,393.82,2025-11-15,stripe
ORD000719,P00613,paypal,failed,2,368.21,2025-02-10,braintree
ORD000907,P01499,paypal,authorized,3,84.7,2025-07-11,stripe
ORD000519,P00331,paypal,failed,1,64.23,2025-02-19,stripe
ORD000587,P01006,mastercard,captured,2,120.26,2025-03-15,stripe
ORD001350,P00785,mastercard,captured,3,525.87,2025-09-18,stripe
ORD000904,P00393,visa,refunded,3,559.68,2025-01-11,braintree
ORD000017,P01427,apple_pay,captured,3,317.75,2025-04-04,stripe
ORD001193,P01041,mastercard,captured,1,542.34,2025-07-23,stripe
ORD000791,P01591,visa,captured,2,87.53,2025-03-20,stripe
ORD000596,P00961,visa,refunded,2,397.77,2025-05-21,stripe
ORD001275,P01074,klarna,authorized,1,392.77,2025-08-01,braintree
ORD000030,P00972,amex,captured,2,275.1,2025-11-26,adyen
ORD001258,P01384,paypal,authorized,1,445.3,2025-01-29,adyen
ORD000642,P00119,paypal,captured,2,290.25,2025-07-05,stripe
ORD001126,P00718,klarna,captured,2,515.32,2025-08-18,braintree
ORD000096,P01456,klarna,failed,3,90.15,2025-06-24,braintree
ORD000508,P00341,apple_pay,authorized,3,20.22,2025-01-08,braintree
ORD000567,P00234,klarna,captured,2,233.09,2025-10-05,braintree
ORD000620,P00815,mastercard,authorized,2,85.88,2025-03-27,adyen
ORD001039,P00472,amex,captured,3,115.69,2025-02-06,adyen
ORD001047,P00675,mastercard,authorized,1,38.17,2025-06-14,stripe
ORD000920,P00178,apple_pay,captured,1,264.06,2025-03-11,stripe
ORD000632,P00041,mastercard,captured,3,444.97,2025-08-19,adyen
ORD000123,P00354,apple_pay,chargeback,3,338.44,2025-07-16,stripe
ORD000500,P00418,mastercard,captured,2,220.44,2025-03-16,adyen
ORD000104,P00544,apple_pay,authorized,3,16.91,2025-12-02,stripe
ORD001245,P01326,visa,failed,3,310.35,2025-11-17,stripe
ORD001359,P00631,apple_pay,authorized,3,203.35,2025-04-25,stripe
ORD001006,P01338,apple_pay,failed,2,150.94,2025-12-02,braintree
ORD000389,P00666,paypal,captured,3,276.41,2025-04-29,stripe
ORD001013,P00843,paypal,authorized,2,110.34,2025-06-25,adyen
ORD001132,P01407,amex,chargeback,1,199.75,2025-07-26,stripe
ORD000849,P00685,paypal,captured,1,556.44,2025-04-10,adyen
ORD000681,P01008,paypal,failed,3,370.4,2025-08-08,adyen
ORD000904,P00085,amex,captured,1,593.95,2025-02-10,braintree
ORD001108,P00176,paypal,captured,1,380.45,2025-08-09,stripe
ORD001336,P01249,visa,captured,3,67.22,2025-12-09,adyen
ORD001380,P01184,amex,captured,2,402.83,2025-04-29,stripe
ORD000472,P00225,amex,failed,3,520.86,2025-02-18,stripe
ORD000796,P01222,klarna,authorized,3,548.5,2025-07-31,stripe
ORD000754,P00990,mastercard,captured,2,337.17,2025-04-20,adyen
ORD000866,P00311,klarna,authorized,2,80.88,2025-09-29,braintree
ORD000759,P00421,klarna,captured,2,389.41,2025-05-01,adyen
ORD000934,P00945,apple_pay,authorized,2,94.36,2025-01-23,stripe
ORD000115,P00398,apple_pay,captured,1,43.06,2025-04-08,stripe
ORD001042,P01157,mastercard,captured,1,134.92,2025-10-29,stripe
ORD001312,P01318,visa,captured,3,67.25,2025-01-01,stripe
ORD000928,P00493,apple_pay,refunded,3,272.79,2025-11-20,adyen
ORD000119,P00586,apple_pay,authorized,1,566.91,2025-03-17,stripe
ORD000662,P00779,apple_pay,captured,1,399.63,2025-04-10,adyen
ORD000228,P00770,paypal,captured,2,419.74,2025-10-01,stripe
ORD000861,P00194,klarna,captured,1,484.13,2025-12-07,stripe
ORD000696,P01232,visa,captured,2,151.15,2025-03-16,stripe
ORD000205,P00804,visa,authorized,3,347.73,2025-11-30,stripe
ORD001342,P01370,visa,captured,2,430.63,2025-10-06,adyen
ORD000821,P01076,mastercard,authorized,3,189.39,2025-01-10,adyen
ORD000087,P00919,visa,authorized,2,238.67,2025-06-01,braintree
ORD000915,P00956,visa,refunded,3,423.79,2025-04-03,stripe
ORD000670,P00360,apple_pay,refunded,3,486.99,2025-01-30,stripe
ORD000010,P01272,visa,captured,2,223.36,2025-12-04,stripe
ORD000662,P00199,apple_pay,authorized,3,379.16,2025-10-29,adyen
ORD000193,P00292,paypal,captured,1,401.94,2025-11-16,stripe
ORD000326,P01206,paypal,captured,3,558.04,2025-08-20,braintree
ORD000367,P00611,visa,captured,3,474.6,2025-09-24,stripe
ORD000402,P00133,visa,failed,2,124.77,2025-08-12,adyen
ORD001333,P00516,visa,captured,1,379.13,2025-01-17,adyen
ORD000520,P00288,mastercard,captured,1,575.06,2025-02-24,stripe
ORD000969,P00244,klarna,authorized,1,233.18,2025-11-21,stripe
ORD001280,P00338,amex,captured,3,461.52,2025-08-16,stripe
ORD001093,P00650,mastercard,captured,1,328.13,2025-04-29,stripe
ORD000064,P00989,mastercard,captured,1,268.31,2025-10-18,stripe
ORD000989,P01139,amex,captured,3,346.46,2025-07-12,adyen
ORD001356,P01164,paypal,authorized,3,260.83,2025-12-30,stripe
ORD000782,P00848,apple_pay,refunded,1,197.64,2025-07-01,adyen
ORD000059,P00799,visa,failed,1,459.06,2025-09-02,stripe
ORD000131,P01013,apple_pay,captured,3,324.28,2025-12-25,stripe
ORD000502,P01557,visa,authorized,3,561.57,2025-06-07,adyen
ORD000760,P00152,mastercard,authorized,3,15.16,2025-12-05,stripe
ORD000847,P00266,paypal,authorized,3,463.92,2025-10-26,stripe
ORD001101,P00837,visa,captured,3,102.83,2025-01-14,stripe
ORD000033,P01046,mastercard,authorized,2,459.12,2025-01-19,stripe
ORD000577,P00370,paypal,failed,1,523.44,2025-02-03,stripe
ORD000331,P00108,apple_pay,captured,3,472.59,2025-06-03,stripe
ORD000415,P00588,visa,captured,1,360.37,2025-10-24,stripe
ORD000887,P00110,apple_pay,refunded,1,82.4,2025-09-25,adyen
ORD000809,P01563,amex,captured,2,576.63,2025-09-27,stripe
ORD000704,P00204,paypal,captured,2,202.55,2025-05-12,stripe
ORD001167,P00711,mastercard,chargeback,2,26.66,2025-01-17,stripe
ORD000893,P00737,klarna,captured,2,11.11,2025-01-22,braintree
ORD001274,P01352,apple_pay,captured,3,445.79,2025-02-20,stripe
ORD000160,P00003,paypal,captured,3,501.48,2025-02-10,adyen
ORD000936,P00848,mastercard,captured,3,483.79,2025-12-12,stripe
ORD000319,P01207,apple_pay,failed,2,339.83,2025-03-03,stripe
ORD000189,P01329,amex,captured,2,382.81,2025-04-27,adyen
ORD001111,P00662,paypal,authorized,1,545.02,2025-10-31,stripe
ORD000215,P00027,paypal,refunded,3,401.54,2025-03-17,stripe
ORD000032,P00611,apple_pay,captured,1,217.2,2025-09-21,stripe
ORD000800,P01266,klarna,failed,1,570.74,2025-06-19,stripe
ORD000602,P00526,amex,authorized,3,579.69,2025-10-06,braintree
ORD001136,P01253,visa,captured,3,380.46,2025-04-20,braintree
ORD001180,P00441,amex,refunded,3,344.0,2025-11-28,stripe
ORD000316,P01474,amex,captured,1,562.74,2025-09-24,adyen
ORD001110,P00301,amex,authorized,3,469.06,2025-04-21,stripe
ORD000232,P00412,amex,captured,2,80.04,2025-09-01,stripe
ORD001191,P00698,paypal,authorized,1,575.32,2025-09-29,stripe
ORD000264,P00134,paypal,captured,1,437.38,2025-12-27,adyen
ORD001049,P00780,amex,authorized,3,446.02,2025-05-14,adyen
ORD000550,P00406,paypal,authorized,3,246.55,2025-12-23,braintree
ORD001155,P00248,klarna,authorized,2,14.98,2025-10-14,adyen
ORD001153,P00778,paypal,captured,2,170.32,2025-06-09,stripe
ORD000781,P01007,paypal,captured,3,205.36,2025-09-12,braintree
ORD001060,P00445,mastercard,authorized,2,278.97,2025-07-26,stripe
ORD001269,P00892,amex,captured,3,423.79,2025-12-28,braintree
ORD001245,P01510,visa,captured,1,275.86,2025-01-23,stripe
ORD000666,P00429,paypal,chargeback,1,229.56,2025-10-04,stripe
ORD001274,P01139,visa,failed,2,156.39,2025-11-01,braintree
ORD000397,P01049,apple_pay,refunded,2,463.41,2025-01-03,stripe
ORD000336,P01117,klarna,failed,1,474.63,2025-07-05,braintree
ORD000944,P01403,apple_pay,captured,1,224.29,2025-09-13,stripe
ORD000834,P00647,visa,authorized,1,138.36,2025-11-07,adyen
ORD000882,P00293,paypal,failed,2,139.83,2025-02-07,adyen
ORD001152,P01008,amex,failed,3,401.06,2025-04-12,stripe
ORD000354,P00303,visa,authorized,1,465.82,2025-07-19,adyen
ORD000591,P01424,apple_pay,authorized,3,473.14,2025-08-23,stripe
ORD000896,P00024,klarna,captured,2,523.69,2025-02-27,braintree
ORD000037,P01586,amex,authorized,1,455.14,2025-10-28,braintree
ORD000100,P00682,klarna,chargeback,1,296.7,2025-06-30,adyen
ORD000317,P00895,visa,authorized,3,167.74,2025-05-27,braintree
ORD000143,P00747,klarna,authorized,1,230.53,2025-10-17,adyen
ORD000001,P00848,apple_pay,authorized,2,177.4,2025-07-07,braintree
ORD000093,P01497,apple_pay,captured,2,68.7,2025-04-16,adyen
ORD001125,P00797,paypal,captured,3,94.9,2025-06-09,adyen
ORD000999,P00463,visa,captured,2,17.49,2025-02-25,braintree
ORD000929,P00746,amex,authorized,3,126.08,2025-11-04,stripe
ORD000846,P01514,klarna,refunded,3,502.77,2025-04-25,stripe
ORD001027,P00631,amex,captured,1,326.91,2025-05-08,braintree
ORD000024,P01517,visa,authorized,2,239.77,2025-03-05,adyen
ORD000916,P01165,amex,authorized,2,150.06,2025-05-17,stripe
ORD001268,P01248,visa,captured,2,358.02,2025-03-09,stripe
ORD000507,P01182,amex,captured,2,584.3,2025-01-17,stripe
ORD000898,P00117,paypal,captured,3,215.3,2025-09-12,stripe
ORD000528,P00040,visa,authorized,3,510.03,2025-05-18,stripe
ORD000009,P01392,amex,failed,2,564.11,2025-09-15,stripe
ORD000526,P01137,paypal,captured,1,474.29,2025-03-23,stripe
ORD000146,P00499,apple_pay,authorized,3,358.95,2025-07-13,braintree
ORD000925,P01224,visa,captured,3,188.2,2025-03-18,stripe
ORD001361,P01003,paypal,captured,3,29.7,2025-04-03,braintree
ORD000034,P00590,paypal,chargeback,2,444.59,2025-12-20,stripe
ORD001191,P00910,visa,captured,3,574.02,2025-07-13,braintree
ORD000328,P00023,visa,authorized,3,416.63,2025-01-03,adyen
ORD000476,P01233,paypal,chargeback,1,31.37,2025-12-13,stripe
ORD000466,P01555,klarna,captured,1,92.27,2025-10-28,stripe
ORD000891,P00710,klarna,captured,1,241.84,2025-05-21,braintree
ORD000091,P01349,apple_pay,authorized,1,593.68,2025-03-29,adyen
ORD000420,P00954,klarna,captured,1,60.09,2025-06-04,stripe
ORD000453,P01517,paypal,chargeback,1,197.55,2025-10-10,braintree
ORD000792,P00832,visa,refunded,3,335.61,2025-06-30,stripe
ORD000628,P00043,paypal,chargeback,2,76.06,2025-03-05,stripe
ORD000311,P00742,amex,failed,3,79.39,2025-03-07,stripe
ORD000205,P00315,mastercard,captured,3,50.53,2025-12-29,braintree
ORD000945,P00999,visa,captured,1,306.64,2025-03-31,stripe
ORD000038,P00870,visa,authorized,1,179.05,2025-07-31,adyen
ORD001062,P00216,apple_pay,failed,2,33.31,2025-09-10,stripe
ORD001195,P00907,mastercard,captured,1,306.08,2025-02-26,stripe
ORD001129,P00113,paypal,captured,2,440.97,2025-02-28,stripe
ORD001228,P01470,mastercard,captured,2,404.62,2025-04-24,braintree
ORD001255,P01421,amex,authorized,3,413.74,2025-08-09,stripe
ORD000721,P01451,amex,failed,1,334.87,2025-11-05,braintree
ORD000978,P00378,mastercard,chargeback,1,470.93,2025-05-21,stripe
ORD001350,P00934,amex,captured,1,46.8,2025-04-15,braintree
ORD000417,P00800,apple_pay,authorized,1,122.52,2025-04-22,stripe
ORD000815,P00615,paypal,refunded,3,424.95,2025-10-10,stripe
ORD000355,P00787,apple_pay,captured,2,208.09,2025-07-20,stripe
ORD000112,P01309,klarna,captured,3,150.92,2025-08-15,stripe
ORD000593,P00096,amex,refunded,1,25.96,2025-03-24,braintree
ORD001314,P00638,apple_pay,captured,3,522.4,2025-08-23,stripe
ORD000816,P00802,visa,captured,3,504.41,2025-04-24,braintree
ORD001085,P00624,paypal,captured,3,45.68,2025-11-20,stripe
ORD000933,P00938,amex,captured,2,189.59,2025-07-11,adyen
ORD000523,P01491,visa,authorized,3,136.59,2025-02-26,stripe
ORD000376,P01434,klarna,authorized,2,132.0,2025-08-28,braintree
ORD001298,P00225,apple_pay,captured,3,162.27,2025-01-10,adyen
ORD000981,P01096,paypal,authorized,3,185.25,2025-11-02,braintree
ORD000623,P00732,apple_pay,refunded,3,426.85,2025-05-29,stripe
ORD000393,P00057,apple_pay,captured,1,582.21,2025-10-29,stripe
ORD000186,P00874,apple_pay,captured,3,36.81,2025-12-10,adyen
ORD000140,P01207,mastercard,authorized,1,200.51,2025-07-01,adyen
ORD000066,P00268,amex,captured,2,403.78,2025-02-10,stripe
ORD000576,P01266,amex,captured,3,190.5,2025-01-28,stripe
ORD000019,P00566,klarna,failed,1,122.76,2025-04-27,stripe
ORD000305,P00999,visa,authorized,3,109.02,2025-03-10,stripe
ORD001247,P00593,klarna,captured,1,362.79,2025-09-18,stripe
ORD000330,P00775,amex,failed,1,99.12,2025-01-01,stripe
ORD001007,P01436,apple_pay,captured,1,66.96,2025-09-18,stripe
ORD001274,P01575,mastercard,failed,3,452.32,2025-03-09,stripe
ORD000137,P00883,klarna,failed,3,212.82,2025-02-15,stripe
ORD001141,P00972,paypal,captured,2,537.78,2025-01-12,stripe
ORD000309,P00739,klarna,captured,1,302.87,2025-10-22,adyen
ORD000071,P01343,amex,captured,2,87.75,2025-09-18,braintree
ORD000615,P01572,klarna,authorized,3,123.73,2025-11-24,stripe
ORD001113,P00548,klarna,authorized,3,530.07,2025-07-19,braintree
ORD000473,P00361,visa,captured,3,84.08,2025-08-06,adyen
ORD000215,P01425,amex,refunded,1,196.16,2025-01-14,braintree
ORD001050,P00872,amex,captured,3,189.02,2025-01-08,stripe
ORD000129,P00969,mastercard,captured,2,592.76,2025-08-14,adyen
ORD000813,P01473,klarna,failed,2,584.91,2025-07-06,stripe
ORD000886,P00670,visa,captured,2,418.32,2025-10-25,braintree
ORD001117,P00228,mastercard,authorized,3,148.95,2025-07-21,stripe
ORD000481,P00485,mastercard,authorized,2,115.78,2025-01-11,stripe
ORD000294,P00184,amex,failed,1,45.46,2025-08-24,braintree
ORD001133,P00284,apple_pay,captured,2,46.17,2025-02-16,stripe
ORD000063,P00571,visa,captured,1,565.08,2025-11-20,braintree
ORD001164,P00546,paypal,captured,3,366.07,2025-06-21,stripe
ORD001391,P00920,amex,captured,3,127.0,2025-06-11,stripe
ORD000491,P00384,paypal,captured,2,470.98,2025-01-16,stripe
ORD000216,P00442,visa,captured,3,55.09,2025-04-22,adyen
ORD000504,P00375,klarna,authorized,3,318.21,2025-01-08,stripe
ORD001113,P01327,paypal,authorized,2,125.51,2025-02-09,braintree
ORD000311,P01140,mastercard,captured,1,274.69,2025-08-01,adyen
ORD000868,P00998,apple_pay,authorized,3,145.15,2025-06-27,stripe
ORD001281,P00193,amex,failed,2,90.54,2025-07-25,stripe
ORD000371,P01074,amex,authorized,1,556.84,2025-10-22,stripe
ORD000210,P00268,mastercard,captured,3,552.76,2025-10-22,adyen
ORD000282,P00478,amex,captured,1,301.04,2025-11-18,braintree
ORD001020,P00295,mastercard,captured,1,473.86,2025-01-29,braintree
ORD000043,P00809,apple_pay,authorized,3,129.03,2025-01-28,stripe
ORD000203,P00148,amex,failed,3,244.21,2025-11-24,stripe
ORD000342,P01277,visa,captured,1,143.07,2025-11-14,stripe
ORD000424,P01030,apple_pay,authorized,2,59.42,2025-01-07,adyen
ORD000732,P01537,klarna,authorized,1,260.09,2025-01-11,stripe
ORD001023,P00003,klarna,refunded,3,449.49,2025-04-20,braintree
ORD000932,P00440,amex,captured,3,449.44,2025-07-20,stripe
ORD000087,P01110,mastercard,captured,1,271.6,2025-01-18,stripe
ORD001167,P00325,mastercard,authorized,1,273.33,2025-06-13,adyen
ORD001192,P00362,amex,captured,2,365.71,2025-03-31,stripe
ORD000240,P00087,visa,captured,1,560.54,2025-12-03,braintree
ORD000674,P00825,klarna,authorized,2,98.54,2025-10-25,stripe
ORD000321,P00729,mastercard,failed,1,248.9,2025-07-11,stripe
ORD001131,P01174,apple_pay,refunded,3,544.35,2025-02-15,braintree
ORD000914,P00411,amex,captured,3,333.74,2025-04-07,stripe
ORD000464,P00328,apple_pay,authorized,1,477.81,2025-03-15,stripe
ORD001066,P00169,klarna,captured,2,282.95,2025-11-10,adyen
ORD001194,P01495,amex,refunded,3,553.42,2025-08-12,braintree
ORD000265,P01003,klarna,captured,3,535.26,2025-05-06,braintree
ORD000598,P00850,amex,authorized,2,273.11,2025-01-08,braintree
ORD000648,P00211,mastercard,captured,2,12.96,2025-10-31,stripe
ORD001240,P01465,apple_pay,captured,3,344.03,2025-08-08,braintree
ORD000964,P00006,visa,authorized,1,130.31,2025-03-29,stripe
