event_date,region,park_name,team_id,team_name,volunteer_id,volunteer_experience,minutes_observed,weather,fireflies_counted
2025-06-04,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03907,intermediate,60,foggy,28
2025-07-04,Riverlands,Willow Marsh,T035,Night Trackers 35,V01731,beginner,20,foggy,9
2025-06-06,High Plains,Sage Flat Park,T062,Lantern Watch 62,V03812,intermediate,40,clear,21
2025-06-22,High Plains,Sage Flat Park,T059,Glow Seekers 59,V00857,intermediate,20,humid,7
2025-07-27,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00083,beginner,40,clear,26
2025-08-11,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00572,intermediate,75,humid,57
2025-06-26,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V02964,intermediate,40,clear,33
2025-08-29,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V01300,intermediate,75,clear,73
2025-06-21,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V03318,beginner,30,humid,25
2025-07-02,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V00088,intermediate,90,clear,83
2025-06-27,Coastal,Harbor Mist Park,T070,Field Flickers 70,V01998,beginner,45,humid,19
2025-08-25,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V02152,beginner,40,humid,18
2025-06-25,High Plains,Prairie Star Field,T049,Spark Scouts 49,V02196,beginner,60,clear,34
2025-08-28,Coastal,Driftwood Cove,T077,Spark Scouts 77,V01910,intermediate,75,clear,51
2025-06-14,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V01782,intermediate,45,cloudy,30
2025-08-22,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V02584,advanced,30,clear,20
2025-07-13,High Plains,Sage Flat Park,T058,Spark Scouts 58,V03898,intermediate,60,humid,24
2025-08-03,Riverlands,Willow Marsh,T029,Lantern Watch 29,V01593,beginner,75,cloudy,42
2025-07-18,Riverlands,Willow Marsh,T032,Spark Scouts 32,V01501,beginner,45,clear,22
2025-07-25,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V02261,beginner,45,clear,28
2025-06-30,Coastal,Harbor Mist Park,T071,Spark Scouts 71,V01191,beginner,20,humid,12
2025-06-23,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V03125,beginner,30,cloudy,12
2025-06-15,High Plains,Prairie Star Field,T049,Spark Scouts 49,V01976,advanced,40,clear,29
2025-08-23,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V00013,intermediate,40,humid,31
2025-06-01,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V01837,intermediate,40,clear,18
2025-06-17,Northwoods,Moonlake Reserve,T020,Lantern Watch 20,V03361,advanced,75,clear,63
2025-06-14,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V00423,beginner,30,clear,21
2025-06-05,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00265,beginner,30,foggy,16
2025-07-08,Riverlands,Blue Heron Point,T041,Dusk Patrol 41,V02163,intermediate,40,humid,36
2025-07-01,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V00152,beginner,90,humid,58
2025-06-08,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V00629,beginner,60,clear,32
2025-08-17,Riverlands,Blue Heron Point,T043,Moon Chasers 43,V03298,intermediate,20,cloudy,15
2025-07-17,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V01622,beginner,45,light_rain,9
2025-08-17,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V01844,beginner,30,clear,13
2025-07-15,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V02572,intermediate,45,clear,35
2025-06-14,Northwoods,Pine Hollow Park,T005,Dusk Patrol 5,V01475,beginner,60,foggy,18
2025-06-06,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V01065,intermediate,60,clear,27
2025-06-18,Riverlands,Willow Marsh,T031,Twilight Counters 31,V03943,intermediate,45,cloudy,23
2025-06-28,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01518,intermediate,45,humid,25
2025-07-08,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V01465,intermediate,90,humid,51
2025-08-01,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V02624,intermediate,40,clear,26
2025-08-31,Riverlands,Willow Marsh,T032,Spark Scouts 32,V02303,beginner,75,clear,59
2025-06-07,Appalachia,Moss Lantern Park,T088,Lantern Watch 88,V02909,intermediate,90,humid,70
2025-06-01,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V00067,beginner,40,humid,28
2025-06-01,High Plains,Sage Flat Park,T062,Lantern Watch 62,V01749,advanced,40,cloudy,15
2025-08-15,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V02955,beginner,60,clear,37
2025-06-14,Appalachia,Moss Lantern Park,T091,Lantern Watch 91,V01458,beginner,30,humid,26
2025-06-12,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V02914,intermediate,40,humid,24
2025-06-16,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V03961,advanced,40,foggy,18
2025-08-08,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V01718,intermediate,60,light_rain,23
2025-07-15,Coastal,Driftwood Cove,T081,Lantern Watch 81,V01289,beginner,45,clear,29
2025-07-01,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00423,beginner,30,cloudy,13
2025-08-28,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V01872,intermediate,30,humid,18
2025-06-01,Riverlands,Willow Marsh,T033,Glow Seekers 33,V00685,beginner,90,humid,47
2025-08-17,High Plains,Prairie Star Field,T048,Field Flickers 48,V03472,intermediate,40,clear,24
2025-07-01,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V00539,intermediate,30,cloudy,25
2025-06-29,High Plains,Prairie Star Field,T047,Spark Scouts 47,V00327,beginner,60,clear,25
2025-07-19,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V00859,advanced,60,light_rain,34
2025-07-20,High Plains,Dry Creek Reserve,T053,Night Trackers 53,V00264,beginner,45,cloudy,10
2025-06-11,High Plains,Sage Flat Park,T063,Lantern Watch 63,V01818,advanced,75,humid,48
2025-08-25,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V00495,intermediate,90,clear,85
2025-07-12,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V01003,beginner,40,foggy,7
2025-07-24,Northwoods,Moonlake Reserve,T021,Dusk Patrol 21,V00363,advanced,45,clear,47
2025-07-14,High Plains,Sage Flat Park,T063,Lantern Watch 63,V02140,advanced,60,clear,34
2025-08-01,High Plains,Prairie Star Field,T049,Spark Scouts 49,V03277,intermediate,40,foggy,12
2025-06-13,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V01744,advanced,30,light_rain,23
2025-08-25,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V02026,advanced,60,clear,61
2025-06-30,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V00951,beginner,60,clear,49
2025-08-23,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00407,intermediate,60,clear,62
2025-07-09,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V03371,beginner,60,cloudy,25
2025-06-26,Northwoods,Moonlake Reserve,T019,Twilight Counters 19,V01459,intermediate,90,cloudy,42
2025-06-12,High Plains,Sage Flat Park,T060,Spark Scouts 60,V03461,beginner,45,clear,17
2025-06-27,Northwoods,Silver Fern Preserve,T012,Night Trackers 12,V03238,beginner,20,cloudy,10
2025-07-29,Coastal,Harbor Mist Park,T075,Night Trackers 75,V01952,advanced,60,humid,49
2025-06-03,Coastal,Harbor Mist Park,T070,Field Flickers 70,V00722,beginner,30,clear,12
2025-06-14,Riverlands,Willow Marsh,T036,Night Trackers 36,V03472,beginner,45,light_rain,14
2025-06-22,High Plains,Prairie Star Field,T047,Spark Scouts 47,V03590,beginner,40,cloudy,13
2025-06-01,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V02157,intermediate,20,light_rain,3
2025-07-29,High Plains,Prairie Star Field,T044,Field Flickers 44,V03112,intermediate,20,humid,5
2025-07-09,Coastal,Harbor Mist Park,T075,Night Trackers 75,V02868,beginner,40,cloudy,15
2025-08-04,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V01871,advanced,30,clear,28
2025-07-16,Appalachia,Blackberry Ridge,T084,Lantern Watch 84,V03146,intermediate,40,clear,45
2025-06-20,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00327,intermediate,75,foggy,20
2025-06-13,Riverlands,Otter Bend Park,T024,Lantern Watch 24,V01122,beginner,40,light_rain,20
2025-07-30,Riverlands,Willow Marsh,T035,Night Trackers 35,V01581,advanced,40,foggy,26
2025-07-21,High Plains,Sage Flat Park,T061,Moon Chasers 61,V00094,intermediate,40,humid,18
2025-07-01,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V00816,intermediate,30,light_rain,19
2025-08-02,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V00621,beginner,30,clear,21
2025-06-07,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V02955,beginner,30,humid,21
2025-08-24,Riverlands,Willow Marsh,T029,Lantern Watch 29,V02313,intermediate,40,humid,36
2025-08-23,Coastal,Driftwood Cove,T077,Spark Scouts 77,V00589,beginner,45,light_rain,11
2025-08-06,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V03060,intermediate,45,clear,34
2025-06-25,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V03402,beginner,75,clear,45
2025-07-16,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V00196,intermediate,30,clear,18
2025-08-16,Coastal,Driftwood Cove,T080,Spark Scouts 80,V03090,beginner,30,light_rain,10
2025-07-07,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V00894,advanced,90,humid,72
2025-08-26,High Plains,Sage Flat Park,T063,Lantern Watch 63,V01553,intermediate,30,cloudy,19
2025-07-25,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V02934,intermediate,30,clear,20
2025-08-10,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V02094,advanced,40,clear,27
2025-07-27,Appalachia,Blackberry Ridge,T083,Moon Chasers 83,V03767,beginner,75,foggy,48
2025-06-11,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V00580,beginner,60,clear,29
2025-06-18,Riverlands,Willow Marsh,T033,Glow Seekers 33,V02398,intermediate,60,clear,52
2025-08-12,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V03841,intermediate,30,clear,18
2025-06-07,Northwoods,Pine Hollow Park,T007,Twilight Counters 7,V01626,beginner,90,clear,41
2025-07-18,Riverlands,Otter Bend Park,T025,Dusk Patrol 25,V02846,beginner,45,clear,57
2025-06-07,Coastal,Driftwood Cove,T080,Spark Scouts 80,V02743,beginner,30,clear,22
2025-06-20,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V01985,beginner,60,humid,42
2025-08-16,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V00475,intermediate,75,foggy,42
2025-06-13,Coastal,Driftwood Cove,T077,Spark Scouts 77,V01350,advanced,30,humid,26
2025-07-30,Appalachia,Moss Lantern Park,T091,Lantern Watch 91,V00918,intermediate,60,humid,51
2025-06-02,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V01548,beginner,45,clear,50
2025-06-19,Appalachia,Blackberry Ridge,T087,Twilight Counters 87,V01769,intermediate,40,clear,45
2025-07-29,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V03835,beginner,60,clear,52
2025-08-16,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V00620,beginner,40,clear,32
2025-06-16,Appalachia,Moss Lantern Park,T094,Spark Scouts 94,V00903,advanced,30,clear,21
2025-07-07,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V03582,intermediate,45,clear,33
2025-07-28,High Plains,Prairie Star Field,T049,Spark Scouts 49,V03000,advanced,20,clear,10
2025-08-26,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V01299,advanced,45,humid,22
2025-07-26,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V00713,beginner,20,humid,14
2025-06-08,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V03629,advanced,75,clear,54
2025-07-13,High Plains,Prairie Star Field,T048,Field Flickers 48,V00501,intermediate,90,clear,39
2025-06-05,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V02126,beginner,75,clear,48
2025-07-14,Coastal,Driftwood Cove,T077,Spark Scouts 77,V01797,intermediate,30,clear,14
2025-06-29,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V03863,beginner,60,foggy,19
2025-08-08,Northwoods,Silver Fern Preserve,T010,Field Flickers 10,V03435,intermediate,40,humid,24
2025-08-14,Northwoods,Moonlake Reserve,T015,Dusk Patrol 15,V02948,intermediate,75,cloudy,31
2025-06-01,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V01426,beginner,60,foggy,17
2025-06-08,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V01790,intermediate,30,clear,28
2025-07-05,High Plains,Sage Flat Park,T058,Spark Scouts 58,V01586,advanced,20,light_rain,8
2025-07-19,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V01486,beginner,45,foggy,34
2025-07-13,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V00585,beginner,30,humid,24
2025-07-06,High Plains,Sage Flat Park,T061,Moon Chasers 61,V02779,intermediate,40,light_rain,11
2025-08-21,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V02892,beginner,60,cloudy,18
2025-07-06,Appalachia,Moss Lantern Park,T089,Lantern Watch 89,V02969,beginner,75,clear,64
2025-07-16,Coastal,Driftwood Cove,T079,Dusk Patrol 79,V03744,beginner,60,humid,23
2025-06-10,Coastal,Harbor Mist Park,T070,Field Flickers 70,V02018,beginner,45,humid,30
2025-06-16,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00852,advanced,30,humid,21
2025-06-12,Riverlands,Willow Marsh,T034,Glow Seekers 34,V02219,intermediate,90,humid,73
2025-08-18,Riverlands,Willow Marsh,T029,Lantern Watch 29,V01994,intermediate,45,cloudy,31
2025-07-02,Appalachia,Cedar Echo Preserve,T097,Field Flickers 97,V01329,intermediate,45,clear,39
2025-06-16,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V00234,beginner,40,light_rain,13
2025-06-03,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V02112,advanced,60,foggy,42
2025-07-04,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V01051,beginner,45,humid,22
2025-06-06,Riverlands,Blue Heron Point,T038,Dusk Patrol 38,V01357,beginner,30,cloudy,19
2025-06-23,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V03985,advanced,60,cloudy,31
2025-08-20,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V00513,intermediate,40,cloudy,24
2025-06-23,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V02443,beginner,45,light_rain,9
2025-07-09,Riverlands,Willow Marsh,T035,Night Trackers 35,V01307,intermediate,45,humid,30
2025-07-03,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V00475,intermediate,75,clear,22
2025-06-24,Riverlands,Willow Marsh,T033,Glow Seekers 33,V02527,intermediate,30,light_rain,24
2025-07-13,Appalachia,Cedar Echo Preserve,T100,Field Flickers 100,V03115,intermediate,60,humid,50
2025-08-15,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V00884,beginner,60,clear,46
2025-07-04,Coastal,Harbor Mist Park,T072,Twilight Counters 72,V01382,advanced,60,clear,45
2025-08-07,High Plains,Prairie Star Field,T044,Field Flickers 44,V00946,advanced,90,humid,45
2025-07-30,Appalachia,Cedar Echo Preserve,T096,Dusk Patrol 96,V00426,advanced,30,cloudy,27
2025-08-27,Coastal,Driftwood Cove,T076,Glow Seekers 76,V01607,beginner,40,humid,20
2025-08-26,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V00188,intermediate,40,clear,25
2025-07-09,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V01419,beginner,40,cloudy,23
2025-06-07,High Plains,Prairie Star Field,T045,Moon Chasers 45,V01435,beginner,40,humid,13
2025-06-30,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V00643,advanced,60,light_rain,21
2025-06-13,Northwoods,Pine Hollow Park,T004,Night Trackers 4,V01839,intermediate,60,clear,44
2025-07-31,Northwoods,Pine Hollow Park,T006,Twilight Counters 6,V02011,intermediate,45,clear,40
2025-06-14,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V00016,intermediate,45,foggy,13
2025-06-03,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V01151,advanced,40,humid,37
2025-08-17,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V03836,beginner,40,clear,13
2025-06-23,Appalachia,Moss Lantern Park,T090,Spark Scouts 90,V02550,intermediate,90,cloudy,52
2025-06-03,Northwoods,Pine Hollow Park,T003,Field Flickers 3,V02024,intermediate,40,clear,29
2025-08-24,Coastal,Harbor Mist Park,T073,Dusk Patrol 73,V03244,beginner,60,humid,36
2025-06-23,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V02877,beginner,75,cloudy,51
2025-08-11,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V02918,intermediate,30,clear,10
2025-07-17,High Plains,Dry Creek Reserve,T057,Field Flickers 57,V00665,beginner,40,light_rain,4
2025-07-09,Northwoods,Silver Fern Preserve,T008,Lantern Watch 8,V00006,intermediate,60,humid,39
2025-08-20,High Plains,Prairie Star Field,T047,Spark Scouts 47,V02110,intermediate,60,cloudy,20
2025-08-28,High Plains,Sage Flat Park,T063,Lantern Watch 63,V02503,beginner,75,clear,38
2025-08-29,Riverlands,Blue Heron Point,T040,Spark Scouts 40,V03585,advanced,60,foggy,40
2025-08-26,Northwoods,Moonlake Reserve,T018,Moon Chasers 18,V00033,advanced,60,clear,48
2025-06-07,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02319,beginner,60,foggy,29
2025-07-10,High Plains,Prairie Star Field,T047,Spark Scouts 47,V00475,advanced,90,light_rain,33
2025-06-21,High Plains,Prairie Star Field,T044,Field Flickers 44,V00072,intermediate,40,clear,24
2025-08-23,Riverlands,Willow Marsh,T035,Night Trackers 35,V03088,intermediate,30,cloudy,17
2025-06-05,Northwoods,Moonlake Reserve,T016,Dusk Patrol 16,V03495,beginner,40,clear,22
2025-06-12,Appalachia,Cedar Echo Preserve,T095,Field Flickers 95,V02743,advanced,60,clear,69
2025-06-29,Riverlands,Otter Bend Park,T027,Twilight Counters 27,V01868,beginner,75,clear,60
2025-07-15,High Plains,Dry Creek Reserve,T056,Glow Seekers 56,V01044,beginner,30,clear,15
2025-06-29,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V03164,intermediate,60,humid,22
2025-07-05,Appalachia,Cedar Echo Preserve,T098,Dusk Patrol 98,V01123,beginner,40,foggy,21
2025-07-11,High Plains,Prairie Star Field,T049,Spark Scouts 49,V00040,intermediate,45,humid,24
2025-06-25,Northwoods,Silver Fern Preserve,T013,Dusk Patrol 13,V02391,beginner,45,humid,24
2025-08-26,High Plains,Dry Creek Reserve,T051,Night Trackers 51,V03274,beginner,40,humid,17
2025-08-02,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V03044,intermediate,40,light_rain,17
2025-07-06,Coastal,Harbor Mist Park,T075,Night Trackers 75,V00972,beginner,75,foggy,16
2025-06-16,High Plains,Dry Creek Reserve,T054,Field Flickers 54,V00304,beginner,20,humid,7
2025-08-07,Riverlands,Blue Heron Point,T037,Lantern Watch 37,V01886,intermediate,90,cloudy,56
2025-06-27,Northwoods,Silver Fern Preserve,T011,Night Trackers 11,V00027,intermediate,60,clear,37
2025-06-21,Appalachia,Moss Lantern Park,T091,Lantern Watch 91,V00310,intermediate,40,cloudy,29
2025-06-04,High Plains,Sage Flat Park,T062,Lantern Watch 62,V01260,beginner,45,foggy,12
2025-08-18,Coastal,Saltwind Dunes,T064,Lantern Watch 64,V03953,advanced,60,foggy,29
2025-07-21,Coastal,Harbor Mist Park,T075,Night Trackers 75,V02679,intermediate,20,clear,15
2025-07-19,High Plains,Prairie Star Field,T044,Field Flickers 44,V01605,intermediate,90,humid,46
2025-07-12,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V02927,beginner,45,humid,25
2025-06-23,Appalachia,Blackberry Ridge,T085,Spark Scouts 85,V03371,beginner,40,clear,32
2025-06-12,Coastal,Harbor Mist Park,T069,Spark Scouts 69,V03455,intermediate,45,foggy,10
2025-07-06,Riverlands,Willow Marsh,T034,Glow Seekers 34,V00839,beginner,45,foggy,15
2025-08-29,Coastal,Driftwood Cove,T076,Glow Seekers 76,V01086,beginner,20,clear,17
2025-08-16,Riverlands,Otter Bend Park,T028,Glow Seekers 28,V02606,beginner,45,light_rain,17
2025-06-18,Northwoods,Silver Fern Preserve,T014,Twilight Counters 14,V01903,intermediate,40,foggy,10
2025-06-12,Appalachia,Cedar Echo Preserve,T099,Moon Chasers 99,V02858,beginner,40,cloudy,27
2025-06-23,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V03064,intermediate,60,foggy,28
2025-08-03,Northwoods,Pine Hollow Park,T001,Spark Scouts 1,V03438,intermediate,40,clear,32
2025-07-28,Coastal,Driftwood Cove,T081,Lantern Watch 81,V00259,intermediate,40,cloudy,30
2025-07-05,High Plains,Dry Creek Reserve,T052,Twilight Counters 52,V02346,intermediate,30,clear,9
2025-06-25,Riverlands,Otter Bend Park,T026,Spark Scouts 26,V00336,beginner,30,cloudy,23
2025-08-11,Northwoods,Moonlake Reserve,T022,Spark Scouts 22,V00393,intermediate,60,light_rain,16
2025-07-01,High Plains,Sage Flat Park,T058,Spark Scouts 58,V00365,intermediate,45,cloudy,24
2025-07-04,Northwoods,Moonlake Reserve,T017,Night Trackers 17,V02613,beginner,60,clear,24
2025-08-14,Coastal,Saltwind Dunes,T066,Lantern Watch 66,V00238,intermediate,30,clear,25
2025-08-19,Appalachia,Moss Lantern Park,T093,Moon Chasers 93,V03383,beginner,75,clear,54
2025-06-05,Riverlands,Otter Bend Park,T023,Moon Chasers 23,V01760,intermediate,45,foggy,28
2025-06-09,Appalachia,Blackberry Ridge,T086,Moon Chasers 86,V00994,beginner,20,clear,15
2025-08-20,Coastal,Harbor Mist Park,T075,Night Trackers 75,V00328,advanced,20,humid,11
2025-08-05,Northwoods,Silver Fern Preserve,T009,Night Trackers 9,V00194,beginner,40,cloudy,16
2025-07-04,Northwoods,Pine Hollow Park,T002,Twilight Counters 2,V03211,intermediate,30,clear,20
