account_id,region_code,ticket_id,ticket_open_date,issue_type
30914,NE,92858,2025-10-18,Billing
30914,NE,92859,2025-05-22,Billing
30915,W,92860,2025-09-12,Login
30916,W,92861,2025-08-11,Other
30917,MW,92862,2025-05-05,Other
30917,MW,92863,2025-04-11,Bug
30917,MW,92864,2025-11-30,Feature Request
30917,W,92865,2025-12-23,Bug
30917,W,92866,2025-10-10,Billing
30917,W,92867,2025-01-22,Billing
30917,SE,92868,2025-07-31,Feature Request
30917,SE,92869,2025-01-17,Feature Request
30918,SE,92870,2025-01-14,Billing
30918,SE,92871,2025-01-01,Feature Request
30918,W,92872,2025-04-01,Billing
30918,W,92873,2025-11-08,Other
30918,W,92874,2025-08-02,Bug
30919,MW,92875,2025-03-15,Billing
30919,MW,92876,2025-02-18,Feature Request
30920,MW,92877,2025-11-12,Login
30920,SE,92878,2025-07-28,Bug
30921,SW,92879,2025-07-07,Billing
30921,SW,92880,2025-06-24,Feature Request
30922,W,92881,2025-08-13,Login
30922,W,92882,2025-02-05,Other
30922,W,92883,2025-05-21,Feature Request
30922,SE,92884,2025-05-31,Other
30922,SE,92885,2025-12-10,Feature Request
30922,SE,92886,2025-08-10,Login
30923,SW,92887,2025-08-13,Login
30923,SW,92888,2025-06-03,Login
30923,SW,92889,2025-02-08,Login
30923,SW,92890,2025-09-01,Other
30923,NE,92891,2025-03-02,Login
30923,NE,92892,2025-07-17,Feature Request
30923,NE,92893,2025-06-21,Feature Request
30924,SE,92894,2025-09-28,Billing
30924,SE,92895,2025-07-08,Feature Request
30925,W,92896,2025-06-01,Bug
30926,SW,92897,2025-04-24,Login
30926,SW,92898,2025-08-10,Other
30926,SW,92899,2025-02-23,Billing
30927,SW,92900,2025-10-23,Bug
30927,SW,92901,2025-02-11,Other
30927,W,92902,2025-09-17,Login
30927,W,92903,2025-12-22,Feature Request
30928,NE,92904,2025-07-11,Other
30928,SE,92905,2025-10-23,Feature Request
30928,SE,92906,2025-12-07,Bug
30928,SE,92907,2025-02-16,Login
30928,SE,92908,2025-08-26,Login
30929,SW,92909,2025-01-05,Other
30929,SW,92910,2025-11-24,Bug
30930,SE,92911,2025-06-14,Other
30931,NE,92912,2025-10-24,Feature Request
30931,NE,92913,2025-12-09,Other
30931,W,92914,2025-01-25,Other
30931,W,92915,2025-04-15,Other
30932,SW,92916,2025-05-16,Feature Request
30932,NE,92917,2025-01-04,Login
30932,NE,92918,2025-11-12,Bug
30932,NE,92919,2025-07-24,Bug
30932,MW,92920,2025-11-20,Login
30933,NE,92921,2025-05-30,Login
30933,W,92922,2025-05-19,Feature Request
30934,SW,92923,2025-05-07,Other
30934,SW,92924,2025-08-19,Feature Request
30935,W,92925,2025-08-18,Feature Request
30935,W,92926,2025-01-09,Billing
30935,W,92927,2025-07-19,Other
30935,W,92928,2025-07-09,Other
30936,W,92929,2025-09-28,Login
30936,W,92930,2025-01-20,Login
30936,W,92931,2025-05-10,Billing
30937,NE,92932,2025-05-11,Feature Request
30937,NE,92933,2025-08-29,Login
30937,NE,92934,2025-11-06,Login
30937,NE,92935,2025-04-25,Other
30937,W,92936,2025-04-12,Billing
30937,MW,92937,2025-11-15,Login
30938,W,92938,2025-01-25,Login
30938,W,92939,2025-05-23,Other
30939,W,92940,2025-05-25,Other
30939,MW,92941,2025-06-30,Bug
30939,MW,92942,2025-05-18,Login
30939,MW,92943,2025-07-04,Login
30940,NE,92944,2025-02-06,Feature Request
30940,NE,92945,2025-10-23,Billing
30941,SE,92946,2025-09-11,Login
30941,SE,92947,2025-05-28,Feature Request
30941,SE,92948,2025-06-08,Feature Request
30941,SE,92949,2025-09-25,Login
30941,SE,92950,2025-05-06,Login
30941,W,92951,2025-04-27,Feature Request
30942,NE,92952,2025-05-29,Other
30942,NE,92953,2025-07-08,Other
30942,SE,92954,2025-04-15,Billing
30942,SE,92955,2025-09-09,Feature Request
30943,SW,92956,2025-10-08,Other
30943,SE,92957,2025-10-09,Feature Request
30943,SE,92958,2025-12-24,Bug
30944,NE,92959,2025-07-22,Feature Request
30945,SW,92960,2025-10-08,Feature Request
30946,NE,92961,2025-09-14,Feature Request
30947,SW,92962,2025-10-06,Bug
30947,NE,92963,2025-12-28,Login
30947,NE,92964,2025-07-06,Feature Request
30947,SE,92965,2025-01-30,Login
30948,W,92966,2025-10-31,Bug
30948,SE,92967,2025-05-07,Feature Request
30949,MW,92968,2025-08-01,Billing
30949,SW,92969,2025-05-14,Other
30950,NE,92970,2025-08-07,Other
30950,W,92971,2025-11-15,Other
30950,W,92972,2025-07-07,Feature Request
30951,NE,92973,2025-06-11,Login
30951,NE,92974,2025-10-31,Login
30951,SE,92975,2025-06-11,Billing
30951,SE,92976,2025-02-05,Bug
30952,MW,92977,2025-05-31,Login
30952,MW,92978,2025-02-16,Billing
30952,MW,92979,2025-07-23,Feature Request
30953,SW,92980,2025-05-28,Bug
30953,SW,92981,2025-07-08,Other
30953,W,92982,2025-07-31,Feature Request
30953,W,92983,2025-03-16,Feature Request
30953,NE,92984,2025-03-03,Billing
30953,NE,92985,2025-03-21,Feature Request
30953,NE,92986,2025-05-10,Login
30954,MW,92987,2025-09-11,Other
30955,MW,92988,2025-07-21,Other
30955,MW,92989,2025-03-28,Bug
30956,NE,92990,2025-10-16,Feature Request
30956,MW,92991,2025-06-29,Feature Request
30957,MW,92992,2025-03-14,Bug
30957,MW,92993,2025-07-01,Billing
30957,MW,92994,2025-01-18,Bug
30958,SW,92995,2025-01-07,Bug
30959,NE,92996,2025-04-24,Feature Request
30959,SE,92997,2025-03-25,Bug
30960,W,92998,2025-12-27,Other
30961,NE,92999,2025-04-03,Feature Request
30961,SW,93000,2025-11-12,Other
30961,SW,93001,2025-09-08,Other
30962,NE,93002,2025-12-31,Feature Request
30962,NE,93003,2025-06-16,Feature Request
30962,NE,93004,2025-04-04,Other
30963,MW,93005,2025-03-05,Feature Request
30963,MW,93006,2025-04-04,Other
30963,MW,93007,2025-09-29,Bug
30964,W,93008,2025-05-12,Login
30965,SE,93009,2025-06-23,Feature Request
30965,SE,93010,2025-02-21,Billing
30965,SE,93011,2025-08-25,Other
30965,SE,93012,2025-10-07,Feature Request
30965,SE,93013,2025-09-11,Login
30966,W,93014,2025-12-25,Billing
30966,W,93015,2025-04-11,Feature Request
30966,SW,93016,2025-09-14,Feature Request
30967,SW,93017,2025-12-28,Other
30967,SW,93018,2025-07-23,Other
30967,SW,93019,2025-09-16,Other
30968,SW,93020,2025-06-04,Other
30968,SW,93021,2025-04-10,Login
30968,W,93022,2025-04-23,Feature Request
30968,W,93023,2025-05-25,Bug
30969,NE,93024,2025-09-25,Bug
30970,NE,93025,2025-10-26,Bug
30970,NE,93026,2025-06-26,Feature Request
30970,SE,93027,2025-04-03,Login
30970,SE,93028,2025-10-26,Bug
30970,SE,93029,2025-08-19,Other
30971,SW,93030,2025-09-12,Other
30971,SW,93031,2025-02-04,Other
30971,MW,93032,2025-06-25,Billing
30971,MW,93033,2025-10-03,Other
30971,SE,93034,2025-04-27,Billing
30971,SE,93035,2025-07-23,Billing
30972,SW,93036,2025-08-03,Login
30972,SW,93037,2025-12-15,Login
30972,SW,93038,2025-12-22,Other
30972,MW,93039,2025-09-12,Bug
30973,SW,93040,2025-12-28,Bug
30973,SW,93041,2025-09-05,Billing
30974,SE,93042,2025-09-06,Bug
30975,SE,93043,2025-12-22,Login
30975,SE,93044,2025-08-29,Other
30976,W,93045,2025-08-17,Other
30976,W,93046,2025-01-27,Login
30976,SW,93047,2025-09-24,Login
30977,W,93048,2025-08-08,Billing
30977,W,93049,2025-02-18,Login
30978,W,93050,2025-01-20,Other
30979,SW,93051,2025-02-08,Other
30979,MW,93052,2025-03-05,Login
30980,MW,93053,2025-07-28,Bug
30981,NE,93054,2025-01-19,Billing
30981,SW,93055,2025-07-25,Bug
30982,SW,93056,2025-06-16,Login
30982,SW,93057,2025-11-12,Bug
30983,SE,93058,2025-02-18,Bug
30983,SE,93059,2025-03-02,Bug
30983,SE,93060,2025-05-23,Other
30984,NE,93061,2025-07-20,Other
30984,NE,93062,2025-07-30,Other
30984,SE,93063,2025-07-09,Feature Request
30985,MW,93064,2025-11-21,Other
30985,MW,93065,2025-06-06,Feature Request
30985,MW,93066,2025-09-30,Feature Request
30985,MW,93067,2025-07-25,Billing
30986,MW,93068,2025-01-06,Login
30986,MW,93069,2025-06-09,Login
30986,W,93070,2025-07-24,Bug
30987,NE,93071,2025-11-22,Login
30987,NE,93072,2025-12-26,Login
30987,NE,93073,2025-04-16,Billing
30988,NE,93074,2025-12-08,Billing
30989,MW,93075,2025-09-27,Other
30989,MW,93076,2025-02-18,Billing
30989,SE,93077,2025-11-02,Feature Request
30989,SE,93078,2025-10-06,Billing
30990,SE,93079,2025-08-19,Other
30990,NE,93080,2025-08-02,Feature Request
30990,NE,93081,2025-10-03,Login
30990,NE,93082,2025-07-04,Billing
30991,SE,93083,2025-05-01,Login
30991,NE,93084,2025-04-29,Other
30992,SE,93085,2025-10-09,Bug
30992,SE,93086,2025-04-16,Other
30992,SE,93087,2025-11-14,Login
30992,SE,93088,2025-11-19,Feature Request
30993,NE,93089,2025-10-18,Feature Request
30993,NE,93090,2025-07-12,Bug
30993,NE,93091,2025-04-11,Feature Request
30993,NE,93092,2025-02-12,Login
30993,SE,93093,2025-11-07,Other
30993,SE,93094,2025-04-03,Login
30994,W,93095,2025-06-12,Billing
30994,W,93096,2025-12-17,Feature Request
30995,W,93097,2025-01-28,Bug
30996,SW,93098,2025-03-27,Feature Request
30996,SW,93099,2025-04-27,Feature Request
30996,SW,93100,2025-01-15,Bug
30996,SE,93101,2025-11-14,Other
30996,W,93102,2025-10-09,Other
30997,MW,93103,2025-07-04,Feature Request
30997,MW,93104,2025-03-07,Other
30998,NE,93105,2025-11-12,Bug
30998,SE,93106,2025-08-16,Feature Request
30998,MW,93107,2025-04-11,Feature Request
30999,NE,93108,2025-05-19,Login
31000,MW,93109,2025-05-11,Other
31001,SW,93110,2025-04-21,Login
31001,NE,93111,2025-09-07,Billing
31002,SW,93112,2025-07-27,Billing
31002,SW,93113,2025-09-14,Bug
31002,SE,93114,2025-04-23,Login
31002,SE,93115,2025-05-15,Login
31002,SE,93116,2025-10-21,Bug
31003,NE,93117,2025-07-25,Login
31003,NE,93118,2025-09-16,Feature Request
31003,SE,93119,2025-08-13,Login
31003,SE,93120,2025-02-13,Feature Request
31004,SW,93121,2025-01-26,Other
31004,SE,93122,2025-02-28,Other
31005,NE,93123,2025-11-01,Login
31005,MW,93124,2025-03-11,Billing
31005,MW,93125,2025-09-28,Login
31006,SE,93126,2025-05-05,Bug
31006,SE,93127,2025-04-29,Billing
31006,MW,93128,2025-09-02,Login
31006,MW,93129,2025-02-13,Feature Request
31007,NE,93130,2025-08-24,Bug
31007,W,93131,2025-09-14,Login
31008,SW,93132,2025-10-11,Feature Request
31008,SW,93133,2025-12-27,Bug
31008,SW,93134,2025-04-04,Feature Request
31009,SW,93135,2025-01-22,Billing
31010,W,93136,2025-06-06,Login
31010,W,93137,2025-07-21,Feature Request
31011,NE,93138,2025-07-16,Other
31011,NE,93139,2025-03-20,Feature Request
31011,SW,93140,2025-06-04,Other
31011,SW,93141,2025-12-09,Other
31011,MW,93142,2025-02-21,Bug
31011,MW,93143,2025-05-27,Login
31011,MW,93144,2025-12-16,Billing
31011,MW,93145,2025-09-30,Bug
31012,W,93146,2025-05-05,Feature Request
31012,W,93147,2025-09-13,Bug
31012,W,93148,2025-01-21,Bug
31012,W,93149,2025-12-28,Login
31012,MW,93150,2025-09-23,Feature Request
31012,MW,93151,2025-02-24,Feature Request
31012,NE,93152,2025-02-20,Billing
31012,NE,93153,2025-09-30,Feature Request
31013,NE,93154,2025-03-02,Bug
31014,NE,93155,2025-12-17,Login
31014,NE,93156,2025-12-02,Billing
31014,NE,93157,2025-02-17,Login
31014,NE,93158,2025-12-08,Login
31014,SE,93159,2025-03-11,Feature Request
31014,SE,93160,2025-01-10,Login
31015,SW,93161,2025-03-21,Other
31015,SE,93162,2025-11-10,Feature Request
31015,NE,93163,2025-11-20,Feature Request
31016,SE,93164,2025-03-27,Other
31016,SE,93165,2025-05-24,Bug
31017,SW,93166,2025-03-04,Bug
31017,SW,93167,2025-06-07,Login
31017,W,93168,2025-10-13,Bug
31018,W,93169,2025-11-19,Login
31018,SW,93170,2025-12-23,Other
31018,SW,93171,2025-12-28,Other
31018,SW,93172,2025-07-23,Feature Request
31018,SW,93173,2025-07-27,Billing
31018,NE,93174,2025-10-18,Billing
31018,NE,93175,2025-05-25,Billing
31018,NE,93176,2025-10-27,Login
31019,SW,93177,2025-04-12,Login
31019,SW,93178,2025-11-24,Login
31019,SW,93179,2025-05-09,Other
31020,SW,93180,2025-12-25,Login
31020,SE,93181,2025-01-27,Login
31020,SE,93182,2025-06-13,Other
31020,SE,93183,2025-12-22,Bug
31021,SW,93184,2025-05-31,Billing
31021,SW,93185,2025-09-03,Login
31022,SW,93186,2025-10-13,Bug
31022,SE,93187,2025-12-24,Bug
31022,MW,93188,2025-02-19,Bug
31023,SE,93189,2025-08-14,Billing
31023,SW,93190,2025-06-04,Billing
31023,SW,93191,2025-04-21,Bug
31023,SW,93192,2025-10-23,Other
31023,SW,93193,2025-09-13,Billing
31023,SW,93194,2025-06-04,Bug
31023,W,93195,2025-06-16,Bug
31024,NE,93196,2025-12-11,Login
31024,SE,93197,2025-10-21,Other
31024,SE,93198,2025-12-04,Feature Request
31024,MW,93199,2025-12-10,Other
31025,MW,93200,2025-04-29,Other
31025,MW,93201,2025-03-26,Login
31026,W,93202,2025-08-13,Feature Request
31026,MW,93203,2025-10-07,Bug
31026,MW,93204,2025-10-13,Feature Request
31026,MW,93205,2025-06-30,Bug
31027,W,93206,2025-04-19,Billing
31027,MW,93207,2025-10-18,Billing
31027,MW,93208,2025-04-13,Login
31028,MW,93209,2025-04-27,Feature Request
31028,MW,93210,2025-11-06,Other
31029,NE,93211,2025-01-27,Bug
31029,NE,93212,2025-01-13,Billing
31029,NE,93213,2025-08-12,Other
31029,MW,93214,2025-05-16,Other
31029,MW,93215,2025-05-25,Billing
31029,MW,93216,2025-08-13,Other
31030,SE,93217,2025-04-16,Feature Request
31030,SE,93218,2025-07-13,Billing
31031,SW,93219,2025-05-08,Other
31031,MW,93220,2025-05-31,Login
31031,MW,93221,2025-06-29,Other
31032,W,93222,2025-01-26,Login
31032,W,93223,2025-03-06,Bug
31032,W,93224,2025-01-21,Login
31033,MW,93225,2025-01-16,Other
31033,MW,93226,2025-10-25,Billing
31033,MW,93227,2025-02-10,Feature Request
31034,SW,93228,2025-05-05,Other
31035,SW,93229,2025-07-22,Billing
31035,W,93230,2025-02-11,Login
31035,W,93231,2025-09-06,Login
31035,W,93232,2025-09-29,Feature Request
31036,NE,93233,2025-07-28,Login
31037,SE,93234,2025-06-07,Login
31037,W,93235,2025-08-15,Other
31038,MW,93236,2025-01-24,Billing
31038,MW,93237,2025-02-27,Login
31039,SW,93238,2025-05-06,Other
31039,SW,93239,2025-10-02,Feature Request
31039,SW,93240,2025-10-28,Other
31039,SW,93241,2025-09-29,Feature Request
31039,SW,93242,2025-01-05,Other
31040,NE,93243,2025-02-21,Bug
31040,NE,93244,2025-05-31,Feature Request
31040,SE,93245,2025-11-01,Login
31041,MW,93246,2025-03-21,Billing
31041,SE,93247,2025-04-17,Billing
31042,SE,93248,2025-10-20,Other
31042,SE,93249,2025-04-26,Login
31043,MW,93250,2025-10-15,Feature Request
31043,MW,93251,2025-01-25,Bug
31043,SE,93252,2025-11-13,Feature Request
31044,MW,93253,2025-12-24,Feature Request
31044,MW,93254,2025-12-31,Billing
31044,NE,93255,2025-12-10,Bug
31044,NE,93256,2025-10-22,Other
31045,MW,93257,2025-01-21,Feature Request
31045,W,93258,2025-12-19,Login
31046,SW,93259,2025-01-01,Other
31046,SW,93260,2025-12-04,Billing
31046,SW,93261,2025-10-01,Login
31046,SW,93262,2025-02-27,Login
31046,SW,93263,2025-02-21,Feature Request
31047,SE,93264,2025-08-11,Bug
31048,NE,93265,2025-09-26,Login
31048,NE,93266,2025-11-19,Other
31048,NE,93267,2025-11-17,Other
31048,SE,93268,2025-05-13,Login
31048,SE,93269,2025-06-22,Other
31049,W,93270,2025-12-23,Feature Request
31049,W,93271,2025-06-11,Other
31049,W,93272,2025-07-09,Other
31050,SE,93273,2025-03-04,Feature Request
31050,SE,93274,2025-08-27,Feature Request
31050,SE,93275,2025-07-17,Other
31050,MW,93276,2025-06-20,Billing
31050,MW,93277,2025-07-28,Login
31051,MW,93278,2025-02-26,Login
31051,MW,93279,2025-11-04,Billing
31051,MW,93280,2025-05-21,Other
31051,SE,93281,2025-04-17,Other
31051,SE,93282,2025-03-29,Billing
31051,SE,93283,2025-10-28,Feature Request
31051,SE,93284,2025-02-15,Other
31052,NE,93285,2025-08-05,Login
31052,NE,93286,2025-10-29,Login
31052,MW,93287,2025-07-20,Feature Request
31052,W,93288,2025-12-14,Feature Request
31053,SW,93289,2025-03-29,Other
31053,SW,93290,2025-08-26,Login
31053,SW,93291,2025-12-24,Bug
31053,MW,93292,2025-06-10,Billing
31053,MW,93293,2025-10-18,Feature Request
31054,NE,93294,2025-03-07,Feature Request
31054,SE,93295,2025-01-26,Billing
31054,SW,93296,2025-03-18,Feature Request
31054,SW,93297,2025-02-05,Bug
31055,NE,93298,2025-10-05,Login
31056,NE,93299,2025-11-09,Bug
31056,NE,93300,2025-10-09,Bug
31056,MW,93301,2025-12-05,Feature Request
31056,MW,93302,2025-03-08,Billing
31057,SE,93303,2025-09-18,Bug
31057,SE,93304,2025-06-15,Bug
31058,NE,93305,2025-09-12,Feature Request
31059,SE,93306,2025-11-04,Bug
31059,NE,93307,2025-05-07,Bug
31060,W,93308,2025-11-17,Login
31060,MW,93309,2025-04-21,Other
31060,MW,93310,2025-05-17,Other
31061,NE,93311,2025-11-24,Other
31061,NE,93312,2025-10-04,Login
31061,SE,93313,2025-04-13,Bug
31061,MW,93314,2025-03-04,Feature Request
31062,SW,93315,2025-09-02,Other
31062,W,93316,2025-11-29,Bug
31062,W,93317,2025-07-29,Login
31062,W,93318,2025-06-21,Bug
31062,W,93319,2025-02-05,Other
31062,W,93320,2025-04-03,Bug
31063,MW,93321,2025-09-01,Other
31063,MW,93322,2025-07-06,Bug
31064,MW,93323,2025-07-26,Other
31064,MW,93324,2025-11-29,Billing
31064,MW,93325,2025-06-10,Other
31065,NE,93326,2025-10-21,Other
31065,NE,93327,2025-08-24,Login
31065,NE,93328,2025-04-24,Billing
31065,W,93329,2025-06-17,Other
31065,W,93330,2025-07-25,Other
31066,SE,93331,2025-12-08,Billing
31066,SE,93332,2025-04-01,Feature Request
31067,SW,93333,2025-08-02,Feature Request
31068,NE,93334,2025-02-26,Bug
31068,NE,93335,2025-07-14,Billing
31069,MW,93336,2025-03-26,Login
31070,NE,93337,2025-03-18,Billing
31070,NE,93338,2025-12-07,Login
31070,NE,93339,2025-06-23,Billing
31071,SE,93340,2025-01-21,Bug
31072,W,93341,2025-11-26,Login
31072,W,93342,2025-09-22,Billing
31072,W,93343,2025-09-26,Bug
31073,W,93344,2025-09-30,Login
31074,SE,93345,2025-09-29,Bug
31074,SE,93346,2025-05-31,Login
31074,SE,93347,2025-12-25,Other
31074,SW,93348,2025-12-08,Login
31074,W,93349,2025-04-15,Billing
31074,W,93350,2025-06-25,Other
31075,MW,93351,2025-09-10,Billing
31075,MW,93352,2025-11-30,Feature Request
31076,NE,93353,2025-01-11,Other
31077,W,93354,2025-06-13,Bug
31077,W,93355,2025-04-07,Other
31077,NE,93356,2025-12-05,Feature Request
31077,NE,93357,2025-08-12,Login
31077,NE,93358,2025-03-16,Bug
31077,NE,93359,2025-11-21,Billing
31078,SW,93360,2025-05-26,Login
31079,SW,93361,2025-01-03,Feature Request
31079,SW,93362,2025-09-14,Login
31079,SW,93363,2025-10-30,Other
31079,SW,93364,2025-12-08,Feature Request
31079,NE,93365,2025-10-02,Bug
31079,NE,93366,2025-12-05,Login
31079,W,93367,2025-08-01,Login
31079,W,93368,2025-10-09,Billing
31079,W,93369,2025-12-21,Other
31080,SW,93370,2025-03-11,Bug
31080,MW,93371,2025-03-11,Bug
31080,MW,93372,2025-07-27,Login
31081,MW,93373,2025-07-19,Bug
31081,MW,93374,2025-09-16,Other
31081,MW,93375,2025-12-07,Other
31082,NE,93376,2025-12-05,Other
31083,MW,93377,2025-09-02,Feature Request
31083,MW,93378,2025-11-05,Billing
31083,SE,93379,2025-08-22,Feature Request
31084,SW,93380,2025-01-18,Bug
31084,W,93381,2025-11-06,Other
31084,W,93382,2025-07-30,Login
31084,NE,93383,2025-11-15,Feature Request
31084,NE,93384,2025-04-25,Other
31085,MW,93385,2025-06-09,Bug
31085,MW,93386,2025-02-20,Billing
31086,W,93387,2025-10-11,Login
31086,NE,93388,2025-11-24,Other
31087,MW,93389,2025-04-20,Other
31088,MW,93390,2025-01-09,Other
31088,MW,93391,2025-03-23,Bug
31088,W,93392,2025-06-19,Billing
31088,W,93393,2025-11-16,Billing
31088,W,93394,2025-09-22,Feature Request
31088,NE,93395,2025-06-17,Login
31088,NE,93396,2025-04-23,Billing
31088,NE,93397,2025-05-28,Login
31089,SW,93398,2025-08-08,Billing
31090,W,93399,2025-02-02,Feature Request
31090,W,93400,2025-11-15,Login
31090,W,93401,2025-07-12,Login
31090,SW,93402,2025-06-29,Bug
31090,SW,93403,2025-01-06,Login
31090,MW,93404,2025-12-23,Other
31090,MW,93405,2025-06-12,Bug
31091,SW,93406,2025-05-28,Billing
31091,W,93407,2025-08-03,Feature Request
31091,W,93408,2025-07-01,Bug
31092,MW,93409,2025-10-30,Feature Request
31092,NE,93410,2025-09-23,Bug
31093,SW,93411,2025-03-16,Login
31093,W,93412,2025-02-09,Feature Request
31094,SW,93413,2025-04-06,Bug
31095,SE,93414,2025-05-13,Billing
31096,NE,93415,2025-09-02,Other
31097,NE,93416,2025-09-16,Billing
31097,NE,93417,2025-12-01,Other
31098,NE,93418,2025-02-22,Feature Request
31098,MW,93419,2025-07-06,Other
31098,MW,93420,2025-03-31,Login
31099,W,93421,2025-08-03,Login
31100,MW,93422,2025-02-20,Login
31100,MW,93423,2025-11-20,Feature Request
31100,MW,93424,2025-08-02,Bug
31100,MW,93425,2025-12-05,Login
31101,SW,93426,2025-10-12,Other
31101,SW,93427,2025-03-12,Other
31101,SW,93428,2025-02-07,Billing
31101,SW,93429,2025-11-11,Login
31101,MW,93430,2025-10-11,Feature Request
31101,SE,93431,2025-10-29,Bug
31101,SE,93432,2025-02-07,Other
31102,SE,93433,2025-08-26,Feature Request
31102,SW,93434,2025-07-23,Other
31102,SW,93435,2025-06-06,Bug
31102,SW,93436,2025-08-16,Billing
31102,SW,93437,2025-06-21,Billing
31103,W,93438,2025-01-07,Login
31103,W,93439,2025-10-28,Other
31103,SE,93440,2025-06-02,Login
31103,SW,93441,2025-07-02,Feature Request
31104,SW,93442,2025-05-17,Feature Request
31104,NE,93443,2025-03-31,Billing
31104,W,93444,2025-11-26,Billing
31104,W,93445,2025-07-28,Bug
31105,SE,93446,2025-10-15,Bug
31105,SE,93447,2025-05-16,Billing
31106,NE,93448,2025-06-04,Feature Request
31107,MW,93449,2025-06-16,Billing
31107,SE,93450,2025-06-28,Login
31108,W,93451,2025-02-19,Other
31108,MW,93452,2025-03-28,Login
31108,MW,93453,2025-10-02,Other
31108,MW,93454,2025-07-25,Login
31109,NE,93455,2025-10-05,Feature Request
31110,SW,93456,2025-12-19,Other
31110,SW,93457,2025-07-31,Bug
31110,NE,93458,2025-01-30,Bug
31111,SE,93459,2025-03-23,Other
31112,W,93460,2025-08-24,Feature Request
31112,W,93461,2025-12-27,Bug
31113,SE,93462,2025-09-10,Bug
31113,SE,93463,2025-01-30,Login
31113,NE,93464,2025-10-14,Login
31114,MW,93465,2025-09-01,Other
31114,MW,93466,2025-06-05,Feature Request
31114,SW,93467,2025-11-16,Other
31114,SW,93468,2025-01-19,Billing
31115,W,93469,2025-07-19,Login
31115,SW,93470,2025-05-01,Bug
31115,SW,93471,2025-12-12,Bug
31116,SE,93472,2025-09-18,Other
31116,SE,93473,2025-09-11,Feature Request
31117,W,93474,2025-07-23,Other
31117,SE,93475,2025-05-08,Feature Request
31117,SE,93476,2025-06-23,Other
31118,NE,93477,2025-12-21,Login
31119,SW,93478,2025-02-06,Other
31120,W,93479,2025-04-02,Feature Request
31120,W,93480,2025-07-24,Bug
31120,NE,93481,2025-03-29,Feature Request
