,bird_id,sighting_date,observer,location,count_seen
1908,B01241,2026-03-13,Casey,Lake Edge,6
1909,B01241,2026-05-04,Sam,Pine Lookout,11
1910,B01241,2026-04-10,Quinn,Rocky Pass,7
1911,B00946,2026-02-20,Quinn,Sunset Ridge,10
1912,B00946,2026-04-12,Casey,Lake Edge,1
1913,B00946,2026-04-07,Casey,Aspen Grove,2
1914,B00946,2026-05-14,Quinn,Cliff Basin,5
1915,B01458,2026-03-29,Taylor,Cliff Basin,10
1916,B01458,2026-04-21,Quinn,Lake Edge,6
1917,B01458,2026-03-14,Taylor,Wetlands,9
1918,B01458,2026-03-16,Sam,Aspen Grove,5
1919,B01458,2026-02-04,Quinn,Lake Edge,4
1920,B01458,2026-05-24,Alex,Lake Edge,11
1921,B00660,2026-02-15,Jordan,Cliff Basin,8
1922,B00660,2026-02-23,Riley,Lake Edge,11
1923,B00660,2026-03-08,Morgan,Rocky Pass,10
1924,B00660,2026-05-03,Casey,Lake Edge,3
1925,B00660,2026-06-10,Alex,Pine Lookout,9
1926,B00660,2026-04-15,Morgan,Lake Edge,7
1927,B00660,2026-06-27,Alex,Aspen Grove,9
1928,B00926,2026-06-16,Taylor,Lake Edge,2
1929,B00926,2026-05-19,Alex,Cliff Basin,5
1930,B00926,2026-06-15,Taylor,Lake Edge,3
1931,B00926,2026-03-02,Casey,Lake Edge,7
1932,B00926,2026-02-28,Quinn,Canyon Overlook,7
1933,B00926,2026-02-24,Quinn,Cliff Basin,1
1934,B00926,2026-01-20,Alex,Cliff Basin,11
1935,B01074,2026-04-29,Sam,Cliff Basin,4
1936,B01074,2026-04-12,Jordan,Pine Lookout,11
1937,B01074,2026-05-15,Jordan,Lake Edge,6
1938,B01074,2026-04-02,Sam,Sunset Ridge,1
1939,B01074,2026-03-09,Riley,Aspen Grove,1
1940,B00674,2026-04-02,Morgan,Pine Lookout,8
1941,B00674,2026-03-12,Morgan,Lake Edge,6
1942,B00674,2026-01-24,Morgan,Wetlands,3
1943,B00674,2026-01-25,Taylor,Sunset Ridge,1
1944,B00333,2026-03-30,Quinn,Wetlands,11
1945,B00333,2026-05-29,Quinn,Lake Edge,8
1946,B00333,2026-03-06,Taylor,Sunset Ridge,4
1947,B00333,2026-01-15,Morgan,Aspen Grove,5
1948,B00333,2026-05-15,Sam,Canyon Overlook,11
1949,B00333,2026-01-08,Taylor,Rocky Pass,10
1950,B01641,2026-04-27,Jordan,Wetlands,6
1951,B01641,2026-03-07,Alex,Wetlands,5
1952,B01641,2026-05-31,Riley,Pine Lookout,6
1953,B01641,2026-06-03,Casey,Pine Lookout,7
1954,B01641,2026-03-17,Sam,Lake Edge,5
1955,B01096,2026-06-11,Alex,Aspen Grove,9
1956,B01096,2026-01-12,Alex,Aspen Grove,8
1957,B01096,2026-05-12,Morgan,Aspen Grove,10
1958,B01096,2026-03-04,Taylor,Pine Lookout,4
1959,B01096,2026-02-14,Quinn,Pine Lookout,2
1960,B01451,2026-06-24,Morgan,Sunset Ridge,2
1961,B01451,2026-03-12,Riley,Rocky Pass,5
1962,B01451,2026-06-19,Taylor,Rocky Pass,5
1963,B01451,2026-01-27,Alex,Cliff Basin,10
1964,B01451,2026-05-05,Quinn,Canyon Overlook,4
1965,B00320,2026-01-06,Alex,Sunset Ridge,9
1966,B00320,2026-06-26,Jordan,Sunset Ridge,5
1967,B00320,2026-01-31,Quinn,Pine Lookout,1
1968,B00320,2026-02-06,Casey,Cliff Basin,1
1969,B00320,2026-02-24,Morgan,Cliff Basin,6
1970,B00857,2026-05-04,Taylor,Cliff Basin,1
1971,B00857,2026-04-28,Taylor,Wetlands,2
1972,B00857,2026-05-12,Sam,Canyon Overlook,8
1973,B00857,2026-02-07,Jordan,Sunset Ridge,5
1974,B00857,2026-05-31,Alex,Pine Lookout,5
1975,B00857,2026-01-03,Riley,Rocky Pass,6
1976,B00857,2026-04-12,Sam,Lake Edge,7
1977,B01145,2026-04-09,Taylor,Lake Edge,3
1978,B01145,2026-05-30,Alex,Pine Lookout,1
1979,B01145,2026-04-29,Taylor,Cliff Basin,5
1980,B01145,2026-03-05,Quinn,Rocky Pass,9
1981,B01145,2026-06-13,Taylor,Lake Edge,6
1982,B00762,2026-01-21,Sam,Rocky Pass,10
1983,B00762,2026-05-21,Riley,Aspen Grove,5
1984,B00762,2026-05-01,Jordan,Aspen Grove,7
1985,B00762,2026-04-23,Quinn,Cliff Basin,10
1986,B00762,2026-05-30,Alex,Canyon Overlook,9
1987,B00762,2026-01-20,Casey,Canyon Overlook,4
1988,B00540,2026-03-16,Riley,Canyon Overlook,7
1989,B00540,2026-04-09,Casey,Wetlands,3
1990,B00540,2026-02-28,Taylor,Lake Edge,10
1991,B00540,2026-03-17,Riley,Aspen Grove,5
1992,B01151,2026-01-23,Sam,Canyon Overlook,5
1993,B01151,2026-03-29,Sam,Cliff Basin,4
1994,B01151,2026-02-18,Casey,Wetlands,5
1995,B01151,2026-04-12,Casey,Wetlands,1
1996,B01151,2026-04-28,Taylor,Pine Lookout,5
1997,B00341,2026-01-11,Taylor,Sunset Ridge,10
1998,B00341,2026-03-16,Quinn,Cliff Basin,9
1999,B00341,2026-01-13,Riley,Wetlands,7
2000,B00341,2026-05-05,Sam,Rocky Pass,7
2001,B00341,2026-03-20,Casey,Sunset Ridge,8
2002,B00614,2026-05-25,Casey,Canyon Overlook,8
2003,B00614,2026-06-19,Taylor,Canyon Overlook,4
2004,B00614,2026-02-22,Alex,Canyon Overlook,10
2005,B00614,2026-05-08,Taylor,Cliff Basin,11
2006,B00614,2026-02-03,Morgan,Lake Edge,4
2007,B00614,2026-02-23,Alex,Pine Lookout,3
2008,B00614,2026-06-05,Jordan,Pine Lookout,10
2009,B00885,2026-03-03,Casey,Cliff Basin,7
2010,B00885,2026-04-25,Casey,Lake Edge,1
2011,B00885,2026-04-26,Sam,Pine Lookout,5
2012,B00885,2026-02-25,Quinn,Aspen Grove,8
2013,B00885,2026-06-21,Morgan,Sunset Ridge,8
2014,B00885,2026-01-27,Morgan,Canyon Overlook,5
2015,B00928,2026-03-14,Alex,Canyon Overlook,6
2016,B00928,2026-05-21,Riley,Cliff Basin,10
2017,B00928,2026-06-16,Morgan,Pine Lookout,2
2018,B00928,2026-01-31,Riley,Wetlands,8
2019,B00928,2026-02-03,Jordan,Pine Lookout,4
2020,B00680,2026-06-14,Quinn,Canyon Overlook,10
2021,B00680,2026-01-28,Casey,Rocky Pass,8
2022,B00680,2026-06-22,Casey,Pine Lookout,11
2023,B00680,2026-04-15,Riley,Rocky Pass,7
2024,B00680,2026-06-21,Taylor,Canyon Overlook,10
2025,B00680,2026-01-17,Sam,Rocky Pass,7
2026,B00680,2026-02-18,Casey,Pine Lookout,5
2027,B00368,2026-05-17,Sam,Sunset Ridge,9
2028,B00368,2026-04-04,Riley,Sunset Ridge,1
2029,B00368,2026-03-31,Sam,Canyon Overlook,5
2030,B00368,2026-05-03,Sam,Wetlands,9
2031,B00133,2026-01-11,Casey,Sunset Ridge,9
2032,B00133,2026-05-25,Casey,Aspen Grove,9
2033,B00133,2026-02-19,Taylor,Sunset Ridge,6
2034,B00133,2026-05-26,Quinn,Sunset Ridge,1
2035,B00133,2026-03-21,Jordan,Sunset Ridge,2
2036,B01437,2026-03-14,Casey,Pine Lookout,2
2037,B01437,2026-04-06,Sam,Cliff Basin,1
2038,B01437,2026-02-06,Casey,Canyon Overlook,1
2039,B01437,2026-06-15,Quinn,Pine Lookout,10
2040,B01437,2026-06-10,Morgan,Sunset Ridge,2
2041,B01437,2026-03-01,Quinn,Wetlands,5
2042,B00757,2026-02-13,Jordan,Canyon Overlook,6
2043,B00757,2026-03-01,Morgan,Wetlands,4
2044,B00757,2026-04-12,Quinn,Wetlands,5
2045,B00757,2026-02-21,Alex,Wetlands,7
2046,B00757,2026-04-18,Quinn,Lake Edge,2
2047,B00757,2026-02-19,Quinn,Wetlands,1
2048,B01166,2026-04-20,Riley,Canyon Overlook,2
2049,B01166,2026-03-26,Alex,Sunset Ridge,1
2050,B01166,2026-03-07,Morgan,Lake Edge,8
2051,B01166,2026-02-13,Quinn,Rocky Pass,9
2052,B00725,2026-04-24,Taylor,Rocky Pass,3
2053,B00725,2026-06-14,Morgan,Pine Lookout,3
2054,B00725,2026-03-17,Quinn,Rocky Pass,2
2055,B00725,2026-01-07,Sam,Canyon Overlook,1
2056,B00725,2026-04-16,Sam,Wetlands,1
2057,B00136,2026-02-25,Quinn,Wetlands,11
2058,B00136,2026-06-21,Taylor,Rocky Pass,8
2059,B00136,2026-06-01,Jordan,Wetlands,4
2060,B00136,2026-03-03,Taylor,Canyon Overlook,9
2061,B00136,2026-06-23,Casey,Rocky Pass,3
2062,B00338,2026-01-26,Sam,Cliff Basin,10
2063,B00338,2026-03-26,Sam,Lake Edge,7
2064,B00338,2026-05-20,Riley,Aspen Grove,5
2065,B00338,2026-04-30,Taylor,Cliff Basin,11
2066,B00338,2026-06-05,Riley,Sunset Ridge,8
2067,B00338,2026-05-12,Sam,Sunset Ridge,4
2068,B00338,2026-03-03,Taylor,Rocky Pass,11
2069,B01374,2026-03-12,Alex,Lake Edge,6
2070,B01374,2026-04-05,Casey,Pine Lookout,4
2071,B01374,2026-02-06,Jordan,Wetlands,4
2072,B01374,2026-03-30,Alex,Wetlands,10
2073,B01374,2026-03-20,Casey,Canyon Overlook,6
2074,B01374,2026-05-20,Sam,Lake Edge,5
2075,B01374,2026-06-19,Casey,Aspen Grove,11
2076,B01565,2026-04-03,Morgan,Cliff Basin,8
2077,B01565,2026-03-10,Morgan,Rocky Pass,8
2078,B01565,2026-01-08,Riley,Pine Lookout,5
2079,B01565,2026-01-05,Morgan,Wetlands,9
2080,B01565,2026-06-06,Alex,Lake Edge,4
2081,B01565,2026-04-14,Jordan,Cliff Basin,6
2082,B01410,2026-01-07,Sam,Lake Edge,9
2083,B01410,2026-06-21,Taylor,Rocky Pass,10
2084,B01410,2026-04-23,Alex,Wetlands,2
2085,B01410,2026-05-15,Quinn,Rocky Pass,9
2086,B01410,2026-03-15,Casey,Aspen Grove,8
2087,B01410,2026-02-09,Morgan,Lake Edge,10
2088,B01115,2026-01-16,Alex,Sunset Ridge,4
2089,B01115,2026-01-24,Casey,Cliff Basin,3
2090,B01115,2026-06-14,Riley,Sunset Ridge,10
2091,B01115,2026-02-01,Sam,Wetlands,4
2092,B01115,2026-02-05,Casey,Aspen Grove,1
2093,B01115,2026-04-17,Quinn,Rocky Pass,6
2094,B00071,2026-02-16,Casey,Lake Edge,1
2095,B00071,2026-01-13,Sam,Canyon Overlook,6
2096,B00071,2026-03-27,Quinn,Lake Edge,1
2097,B00071,2026-04-27,Sam,Canyon Overlook,3
2098,B01373,2026-04-23,Taylor,Canyon Overlook,4
2099,B01373,2026-06-20,Casey,Cliff Basin,10
2100,B01373,2026-05-03,Quinn,Aspen Grove,2
2101,B01373,2026-01-24,Sam,Canyon Overlook,4
2102,B01373,2026-03-09,Sam,Lake Edge,3
2103,B01089,2026-03-27,Jordan,Cliff Basin,10
2104,B01089,2026-05-30,Alex,Aspen Grove,8
2105,B01089,2026-04-10,Riley,Aspen Grove,6
2106,B01089,2026-03-18,Taylor,Canyon Overlook,7
2107,B01089,2026-02-27,Sam,Cliff Basin,1
2108,B01089,2026-01-07,Alex,Pine Lookout,4
2109,B00915,2026-02-02,Morgan,Sunset Ridge,8
2110,B00915,2026-03-22,Taylor,Lake Edge,2
2111,B00915,2026-03-26,Riley,Wetlands,7
2112,B00915,2026-03-07,Morgan,Canyon Overlook,10
2113,B00915,2026-06-22,Riley,Lake Edge,9
2114,B00915,2026-01-23,Sam,Aspen Grove,9
2115,B01543,2026-05-21,Alex,Sunset Ridge,7
2116,B01543,2026-04-02,Riley,Lake Edge,2
2117,B01543,2026-01-06,Riley,Canyon Overlook,6
2118,B01543,2026-05-27,Sam,Lake Edge,2
2119,B01543,2026-02-14,Riley,Canyon Overlook,3
2120,B01543,2026-01-30,Casey,Aspen Grove,3
2121,B01543,2026-01-16,Taylor,Canyon Overlook,4
2122,B00015,2026-03-16,Jordan,Wetlands,8
2123,B00015,2026-01-24,Riley,Lake Edge,5
2124,B00015,2026-04-12,Morgan,Pine Lookout,8
2125,B00015,2026-04-14,Riley,Pine Lookout,8
2126,B00015,2026-01-25,Alex,Canyon Overlook,3
2127,B01485,2026-01-10,Jordan,Sunset Ridge,8
2128,B01485,2026-06-26,Casey,Aspen Grove,11
2129,B01485,2026-04-05,Morgan,Cliff Basin,8
2130,B01485,2026-03-24,Jordan,Pine Lookout,2
2131,B01485,2026-01-17,Quinn,Canyon Overlook,2
2132,B01485,2026-01-08,Sam,Pine Lookout,6
2133,B00758,2026-01-14,Alex,Sunset Ridge,9
2134,B00758,2026-03-08,Taylor,Aspen Grove,1
2135,B00758,2026-05-17,Taylor,Rocky Pass,8
2136,B00758,2026-03-27,Sam,Rocky Pass,8
2137,B00758,2026-06-20,Morgan,Wetlands,9
2138,B00758,2026-05-11,Riley,Rocky Pass,8
2139,B01409,2026-04-04,Jordan,Lake Edge,10
2140,B01409,2026-01-01,Sam,Lake Edge,3
2141,B01409,2026-05-30,Riley,Lake Edge,2
2142,B01409,2026-05-11,Riley,Lake Edge,3
2143,B01409,2026-04-08,Quinn,Wetlands,1
2144,B01409,2026-05-18,Alex,Sunset Ridge,3
2145,B01409,2026-05-21,Sam,Rocky Pass,10
2146,B01333,2026-05-23,Alex,Cliff Basin,2
2147,B01333,2026-01-20,Jordan,Cliff Basin,7
2148,B01333,2026-03-16,Taylor,Aspen Grove,9
2149,B01333,2026-05-11,Alex,Rocky Pass,1
2150,B01333,2026-06-15,Sam,Wetlands,5
2151,B00037,2026-06-05,Riley,Lake Edge,7
2152,B00037,2026-02-23,Quinn,Lake Edge,3
2153,B00037,2026-01-03,Riley,Rocky Pass,2
2154,B00037,2026-05-22,Sam,Lake Edge,7
2155,B00577,2026-04-27,Sam,Sunset Ridge,2
2156,B00577,2026-03-17,Jordan,Wetlands,9
2157,B00577,2026-02-28,Casey,Wetlands,5
2158,B00577,2026-06-05,Casey,Aspen Grove,6
2159,B01181,2026-02-23,Quinn,Lake Edge,5
2160,B01181,2026-04-16,Morgan,Lake Edge,7
2161,B01181,2026-01-25,Morgan,Pine Lookout,1
2162,B01181,2026-01-29,Morgan,Canyon Overlook,11
2163,B01181,2026-03-15,Quinn,Cliff Basin,11
2164,B01181,2026-02-28,Morgan,Aspen Grove,11
2165,B01495,2026-04-14,Casey,Sunset Ridge,3
2166,B01495,2026-06-21,Morgan,Rocky Pass,10
2167,B01495,2026-04-16,Alex,Aspen Grove,1
2168,B01495,2026-06-20,Riley,Sunset Ridge,8
2169,B01495,2026-01-02,Morgan,Rocky Pass,11
2170,B00860,2026-01-09,Casey,Wetlands,1
2171,B00860,2026-04-01,Casey,Wetlands,10
2172,B00860,2026-05-08,Riley,Canyon Overlook,1
2173,B00860,2026-04-13,Casey,Rocky Pass,4
2174,B00860,2026-06-21,Taylor,Cliff Basin,2
2175,B00860,2026-04-03,Casey,Rocky Pass,1
2176,B00860,2026-06-03,Sam,Aspen Grove,2
2177,B00905,2026-05-21,Sam,Wetlands,9
2178,B00905,2026-06-08,Morgan,Lake Edge,11
2179,B00905,2026-02-28,Jordan,Aspen Grove,3
2180,B00905,2026-04-17,Sam,Canyon Overlook,2
2181,B00905,2026-01-26,Taylor,Wetlands,5
2182,B00916,2026-02-22,Sam,Sunset Ridge,5
2183,B00916,2026-06-07,Quinn,Sunset Ridge,5
2184,B00916,2026-04-16,Casey,Pine Lookout,1
2185,B00916,2026-01-03,Casey,Aspen Grove,5
2186,B00916,2026-02-02,Alex,Sunset Ridge,5
2187,B00916,2026-06-22,Riley,Aspen Grove,6
2188,B00859,2026-01-30,Jordan,Cliff Basin,10
2189,B00859,2026-02-20,Alex,Rocky Pass,7
2190,B00859,2026-01-03,Sam,Canyon Overlook,6
2191,B00859,2026-04-07,Sam,Rocky Pass,4
2192,B00859,2026-06-05,Quinn,Sunset Ridge,7
2193,B00859,2026-05-14,Alex,Pine Lookout,2
2194,B01140,2026-05-18,Alex,Canyon Overlook,9
2195,B01140,2026-01-28,Alex,Rocky Pass,8
2196,B01140,2026-02-17,Morgan,Lake Edge,3
2197,B01140,2026-01-09,Sam,Aspen Grove,6
2198,B01140,2026-05-06,Alex,Wetlands,3
2199,B00042,2026-02-01,Taylor,Canyon Overlook,4
2200,B00042,2026-01-16,Quinn,Rocky Pass,3
2201,B00042,2026-02-22,Quinn,Aspen Grove,1
2202,B00042,2026-06-05,Morgan,Sunset Ridge,5
2203,B00042,2026-02-26,Taylor,Lake Edge,10
2204,B00042,2026-06-18,Jordan,Canyon Overlook,6
2205,B00974,2026-04-20,Quinn,Lake Edge,3
2206,B00974,2026-05-21,Morgan,Cliff Basin,9
2207,B00974,2026-03-14,Riley,Aspen Grove,8
2208,B00974,2026-05-13,Taylor,Canyon Overlook,1
2209,B00974,2026-03-19,Alex,Canyon Overlook,8
2210,B00615,2026-04-19,Jordan,Sunset Ridge,7
2211,B00615,2026-02-14,Morgan,Canyon Overlook,1
2212,B00615,2026-03-25,Sam,Wetlands,11
2213,B00615,2026-05-15,Taylor,Sunset Ridge,6
2214,B00615,2026-05-11,Quinn,Cliff Basin,3
2215,B00542,2026-03-18,Morgan,Sunset Ridge,6
2216,B00542,2026-06-16,Taylor,Cliff Basin,1
2217,B00542,2026-02-23,Quinn,Rocky Pass,5
2218,B00542,2026-04-29,Riley,Aspen Grove,2
2219,B00542,2026-04-14,Sam,Canyon Overlook,1
2220,B00542,2026-01-25,Casey,Aspen Grove,4
2221,B00542,2026-01-04,Sam,Cliff Basin,8
2222,B01652,2026-05-19,Casey,Aspen Grove,3
2223,B01652,2026-03-07,Quinn,Aspen Grove,3
2224,B01652,2026-05-08,Taylor,Aspen Grove,7
2225,B01652,2026-02-08,Taylor,Canyon Overlook,2
2226,B01652,2026-05-01,Sam,Cliff Basin,6
2227,B00908,2026-05-08,Quinn,Sunset Ridge,10
2228,B00908,2026-02-26,Alex,Lake Edge,4
2229,B00908,2026-04-07,Morgan,Pine Lookout,1
2230,B00908,2026-05-18,Alex,Lake Edge,11
2231,B00908,2026-06-12,Taylor,Rocky Pass,4
2232,B00129,2026-05-17,Taylor,Wetlands,4
2233,B00129,2026-06-01,Quinn,Cliff Basin,1
2234,B00129,2026-04-12,Alex,Pine Lookout,5
2235,B00129,2026-04-04,Sam,Cliff Basin,11
2236,B00129,2026-02-28,Sam,Sunset Ridge,2
2237,B00129,2026-04-25,Morgan,Canyon Overlook,1
2238,B01070,2026-05-30,Taylor,Rocky Pass,10
2239,B01070,2026-06-15,Sam,Lake Edge,1
2240,B01070,2026-02-22,Riley,Aspen Grove,1
2241,B01070,2026-05-25,Taylor,Pine Lookout,9
2242,B01070,2026-01-22,Taylor,Sunset Ridge,2
2243,B00072,2026-06-01,Sam,Cliff Basin,2
2244,B00072,2026-05-03,Morgan,Lake Edge,8
2245,B00072,2026-03-22,Alex,Aspen Grove,7
2246,B00072,2026-04-27,Taylor,Sunset Ridge,9
2247,B00072,2026-04-06,Casey,Canyon Overlook,3
2248,B00072,2026-01-06,Quinn,Wetlands,10
2249,B00072,2026-05-04,Riley,Aspen Grove,10
2250,B00272,2026-04-03,Jordan,Wetlands,11
2251,B00272,2026-05-16,Riley,Aspen Grove,2
2252,B00272,2026-01-06,Quinn,Canyon Overlook,6
2253,B00272,2026-02-07,Alex,Canyon Overlook,7
2254,B00272,2026-02-05,Quinn,Canyon Overlook,7
2255,B00272,2026-05-29,Quinn,Canyon Overlook,4
2256,B00425,2026-06-10,Casey,Pine Lookout,4
2257,B00425,2026-01-26,Alex,Pine Lookout,6
2258,B00425,2026-01-20,Jordan,Pine Lookout,5
2259,B00425,2026-02-08,Riley,Cliff Basin,8
2260,B01107,2026-01-16,Morgan,Canyon Overlook,11
2261,B01107,2026-03-25,Casey,Rocky Pass,3
2262,B01107,2026-04-15,Quinn,Lake Edge,1
2263,B01107,2026-03-10,Riley,Sunset Ridge,11
2264,B01107,2026-01-04,Morgan,Wetlands,11
2265,B01486,2026-02-05,Jordan,Wetlands,8
2266,B01486,2026-02-26,Taylor,Lake Edge,4
2267,B01486,2026-03-26,Taylor,Lake Edge,1
2268,B01486,2026-05-21,Jordan,Rocky Pass,8
2269,B01486,2026-02-01,Sam,Rocky Pass,3
2270,B00096,2026-05-04,Riley,Wetlands,4
2271,B00096,2026-03-03,Morgan,Pine Lookout,10
2272,B00096,2026-01-23,Sam,Cliff Basin,1
2273,B00096,2026-05-26,Alex,Pine Lookout,7
2274,B00096,2026-04-10,Jordan,Wetlands,10
2275,B00096,2026-03-19,Alex,Wetlands,9
2276,B00097,2026-04-28,Sam,Sunset Ridge,7
2277,B00097,2026-01-07,Morgan,Aspen Grove,2
2278,B00097,2026-03-11,Riley,Lake Edge,7
2279,B00097,2026-04-07,Jordan,Cliff Basin,5
2280,B00097,2026-06-12,Jordan,Cliff Basin,6
2281,B01090,2026-03-27,Jordan,Lake Edge,6
2282,B01090,2026-02-15,Riley,Canyon Overlook,9
2283,B01090,2026-04-14,Quinn,Aspen Grove,8
2284,B01090,2026-05-09,Quinn,Pine Lookout,5
2285,B00828,2026-03-25,Quinn,Wetlands,9
2286,B00828,2026-05-20,Morgan,Wetlands,7
2287,B00828,2026-01-12,Sam,Cliff Basin,9
2288,B00828,2026-03-19,Morgan,Cliff Basin,4
2289,B00828,2026-03-29,Sam,Sunset Ridge,6
2290,B00828,2026-03-14,Quinn,Rocky Pass,3
2291,B00019,2026-02-20,Alex,Aspen Grove,2
2292,B00019,2026-03-11,Casey,Pine Lookout,1
2293,B00019,2026-02-07,Riley,Rocky Pass,2
2294,B00019,2026-04-27,Riley,Sunset Ridge,7
2295,B00019,2026-04-18,Morgan,Canyon Overlook,11
2296,B00531,2026-03-19,Taylor,Wetlands,1
2297,B00531,2026-06-19,Quinn,Rocky Pass,6
2298,B00531,2026-04-18,Sam,Canyon Overlook,5
2299,B00531,2026-01-06,Alex,Canyon Overlook,3
2300,B00392,2026-03-05,Quinn,Rocky Pass,6
2301,B00392,2026-01-23,Alex,Cliff Basin,9
2302,B00392,2026-03-03,Riley,Lake Edge,2
2303,B00392,2026-03-10,Jordan,Lake Edge,3
2304,B00014,2026-06-05,Riley,Lake Edge,5
2305,B00014,2026-01-09,Quinn,Wetlands,5
2306,B00014,2026-02-27,Alex,Cliff Basin,2
2307,B00014,2026-01-02,Taylor,Canyon Overlook,4
2308,B00014,2026-06-04,Sam,Aspen Grove,8
2309,B00867,2026-02-16,Alex,Aspen Grove,7
2310,B00867,2026-01-29,Morgan,Canyon Overlook,1
2311,B00867,2026-01-05,Riley,Aspen Grove,7
2312,B00867,2026-03-13,Alex,Wetlands,5
2313,B00867,2026-06-12,Taylor,Cliff Basin,3
2314,B00716,2026-05-19,Jordan,Cliff Basin,6
2315,B00716,2026-01-23,Taylor,Canyon Overlook,8
2316,B00716,2026-06-22,Riley,Lake Edge,2
2317,B00716,2026-03-11,Riley,Wetlands,4
2318,B00716,2026-05-13,Sam,Canyon Overlook,4
2319,B00716,2026-03-26,Taylor,Aspen Grove,6
2320,B00716,2026-04-19,Sam,Wetlands,11
2321,B00973,2026-02-24,Jordan,Lake Edge,3
2322,B00973,2026-03-20,Taylor,Pine Lookout,11
2323,B00973,2026-01-05,Morgan,Aspen Grove,8
2324,B00973,2026-03-04,Sam,Aspen Grove,2
2325,B00973,2026-01-06,Alex,Pine Lookout,9
2326,B00973,2026-05-20,Taylor,Cliff Basin,11
2327,B00862,2026-05-19,Riley,Pine Lookout,11
2328,B00862,2026-05-09,Morgan,Cliff Basin,11
2329,B00862,2026-01-29,Alex,Sunset Ridge,9
2330,B00862,2026-01-25,Morgan,Canyon Overlook,5
2331,B00862,2026-06-22,Quinn,Pine Lookout,8
2332,B00862,2026-01-03,Morgan,Sunset Ridge,7
2333,B00862,2026-06-25,Morgan,Cliff Basin,9
2334,B01549,2026-02-24,Morgan,Rocky Pass,11
2335,B01549,2026-03-06,Alex,Canyon Overlook,10
2336,B01549,2026-03-03,Riley,Wetlands,1
2337,B01549,2026-02-13,Morgan,Canyon Overlook,11
2338,B00347,2026-03-26,Morgan,Lake Edge,3
2339,B00347,2026-02-03,Alex,Canyon Overlook,7
2340,B00347,2026-06-28,Taylor,Cliff Basin,9
2341,B00347,2026-06-20,Jordan,Sunset Ridge,3
2342,B00347,2026-04-16,Sam,Canyon Overlook,6
2343,B00709,2026-06-09,Riley,Pine Lookout,9
2344,B00709,2026-03-12,Taylor,Lake Edge,10
2345,B00709,2026-04-19,Riley,Lake Edge,2
2346,B00709,2026-02-18,Taylor,Lake Edge,6
2347,B01218,2026-02-15,Alex,Wetlands,8
2348,B01218,2026-03-28,Casey,Pine Lookout,1
2349,B01218,2026-06-10,Taylor,Sunset Ridge,2
2350,B01218,2026-06-06,Alex,Aspen Grove,4
2351,B01218,2026-02-23,Quinn,Cliff Basin,7
2352,B01218,2026-05-30,Quinn,Lake Edge,11
2353,B00326,2026-02-04,Alex,Wetlands,11
2354,B00326,2026-02-01,Riley,Lake Edge,1
2355,B00326,2026-01-09,Quinn,Aspen Grove,2
2356,B00326,2026-03-29,Morgan,Sunset Ridge,8
2357,B00326,2026-03-25,Alex,Pine Lookout,3
2358,B00026,2026-03-11,Taylor,Wetlands,2
2359,B00026,2026-04-05,Jordan,Sunset Ridge,10
2360,B00026,2026-01-19,Jordan,Pine Lookout,3
2361,B00026,2026-05-17,Morgan,Wetlands,5
2362,B01657,2026-05-19,Jordan,Cliff Basin,8
2363,B01657,2026-03-24,Morgan,Lake Edge,8
2364,B01657,2026-06-01,Casey,Pine Lookout,3
2365,B01657,2026-04-08,Quinn,Wetlands,9
2366,B00300,2026-02-08,Morgan,Lake Edge,2
2367,B00300,2026-03-17,Sam,Rocky Pass,2
2368,B00300,2026-06-17,Jordan,Aspen Grove,2
2369,B00300,2026-06-09,Jordan,Rocky Pass,11
2370,B01137,2026-06-28,Casey,Pine Lookout,7
2371,B01137,2026-04-04,Riley,Pine Lookout,11
2372,B01137,2026-06-22,Riley,Pine Lookout,7
2373,B01137,2026-03-25,Riley,Rocky Pass,2
2374,B01137,2026-05-12,Morgan,Aspen Grove,5
2375,B00101,2026-02-25,Taylor,Rocky Pass,1
2376,B00101,2026-01-10,Casey,Pine Lookout,5
2377,B00101,2026-01-01,Jordan,Sunset Ridge,11
2378,B00101,2026-04-25,Taylor,Rocky Pass,1
2379,B00101,2026-04-12,Alex,Sunset Ridge,5
2380,B00101,2026-04-06,Casey,Rocky Pass,4
2381,B00101,2026-02-02,Taylor,Rocky Pass,3
2382,B00598,2026-05-19,Jordan,Lake Edge,5
2383,B00598,2026-02-24,Alex,Rocky Pass,7
2384,B00598,2026-01-30,Casey,Pine Lookout,9
2385,B00598,2026-01-12,Alex,Canyon Overlook,5
2386,B00598,2026-04-27,Taylor,Aspen Grove,9
2387,B00598,2026-06-24,Quinn,Sunset Ridge,1
2388,B00154,2026-01-18,Quinn,Pine Lookout,2
2389,B00154,2026-06-05,Sam,Canyon Overlook,2
2390,B00154,2026-02-05,Sam,Sunset Ridge,6
2391,B00154,2026-05-05,Jordan,Aspen Grove,11
2392,B00154,2026-06-22,Riley,Aspen Grove,11
2393,B00154,2026-01-15,Alex,Aspen Grove,9
2394,B00154,2026-01-26,Casey,Sunset Ridge,10
2395,B00661,2026-05-24,Jordan,Wetlands,2
2396,B00661,2026-06-24,Sam,Lake Edge,9
2397,B00661,2026-01-03,Sam,Rocky Pass,4
2398,B00661,2026-02-12,Casey,Sunset Ridge,10
2399,B00661,2026-02-13,Alex,Sunset Ridge,11
2400,B00420,2026-04-27,Casey,Sunset Ridge,6
