order_id,shipment_id,event_id,event_type,event_ts,scan_city,scan_state
ORD0001965,SHP000361,E004284,label_created,2025-01-19 18:00:00,Denver,CA
ORD0001783,SHP000265,E000147,label_created,2025-11-07 02:00:00,Los Angeles,NY
ORD0001253,SHP001370,E002421,in_transit,2025-02-01 00:00:00,Denver,AZ
ORD0002018,SHP001472,E003486,out_for_delivery,2025-05-11 10:00:00,New York,AZ
ORD0001128,SHP001727,E003523,out_for_delivery,2025-12-26 07:00:00,Seattle,FL
ORD0001602,SHP000293,E003443,in_transit,2025-03-02 20:00:00,New York,CO
ORD0002066,SHP001656,E005493,in_transit,2025-11-17 11:00:00,Phoenix,IL
ORD0001329,SHP001617,E001003,picked_up,2025-02-21 21:00:00,Phoenix,AZ
ORD0002190,SHP000509,E002333,in_transit,2025-12-02 06:00:00,Miami,IL
ORD0000415,SHP000651,E002967,out_for_delivery,2025-10-05 21:00:00,Denver,WA
ORD0001487,SHP000820,E000178,out_for_delivery,2025-06-15 23:00:00,Seattle,TX
ORD0001522,SHP000990,E002971,out_for_delivery,2025-09-25 13:00:00,Dallas,FL
ORD0000519,SHP000962,E005312,in_transit,2025-12-22 07:00:00,Seattle,CA
ORD0002033,SHP001590,E005305,in_transit,2025-12-09 02:00:00,Phoenix,CA
ORD0001404,SHP001453,E000776,in_transit,2025-01-29 10:00:00,Miami,IL
ORD0000097,SHP001574,E000074,in_transit,2025-01-24 19:00:00,Phoenix,WA
ORD0001123,SHP001724,E002633,label_created,2025-06-30 10:00:00,New York,NY
ORD0001298,SHP000122,E005504,in_transit,2025-09-23 15:00:00,Phoenix,TX
ORD0000761,SHP000891,E001248,in_transit,2025-11-18 23:00:00,Denver,FL
ORD0000589,SHP000275,E005332,in_transit,2025-10-01 10:00:00,Chicago,IL
ORD0000799,SHP000046,E005207,out_for_delivery,2025-08-14 03:00:00,New York,NY
ORD0002168,SHP001734,E004631,in_transit,2025-03-14 11:00:00,Phoenix,WA
ORD0001600,SHP000747,E003916,in_transit,2025-06-18 12:00:00,Denver,TX
ORD0001833,SHP001249,E001102,delivered,2025-12-14 04:00:00,Denver,NY
ORD0000705,SHP001026,E004009,label_created,2025-03-27 07:00:00,Seattle,FL
ORD0000369,SHP000393,E005002,in_transit,2025-08-30 14:00:00,Phoenix,IL
ORD0000300,SHP000587,E004202,picked_up,2025-03-02 19:00:00,New York,IL
ORD0000633,SHP000804,E002814,in_transit,2025-08-26 03:00:00,Seattle,IL
ORD0001816,SHP000048,E004736,delivered,2025-01-24 03:00:00,Los Angeles,FL
ORD0000930,SHP000989,E000621,in_transit,2025-04-08 14:00:00,Dallas,AZ
ORD0000394,SHP001180,E001131,delivered,2025-09-02 11:00:00,Dallas,CA
ORD0000134,SHP000859,E000286,in_transit,2025-09-02 06:00:00,Denver,AZ
ORD0000939,SHP000949,E004067,label_created,2025-07-02 18:00:00,Phoenix,AZ
ORD0000429,SHP000056,E000899,delivered,2025-12-28 01:00:00,Los Angeles,NY
ORD0002185,SHP001250,E003771,in_transit,2025-12-15 07:00:00,Denver,CO
ORD0000321,SHP001580,E003902,label_created,2025-04-23 08:00:00,Chicago,AZ
ORD0000585,SHP001733,E004075,out_for_delivery,2025-06-30 07:00:00,Los Angeles,TX
ORD0000788,SHP000570,E001118,picked_up,2025-05-24 06:00:00,Denver,CA
ORD0000779,SHP000483,E001542,in_transit,2025-05-30 05:00:00,Los Angeles,WA
ORD0001102,SHP001347,E000688,delivered,2025-06-19 10:00:00,New York,IL
ORD0000017,SHP001375,E003636,in_transit,2025-11-29 01:00:00,Dallas,TX
ORD0001694,SHP000276,E001341,out_for_delivery,2025-10-24 01:00:00,Los Angeles,WA
ORD0000401,SHP000530,E001748,delivered,2025-07-19 02:00:00,Chicago,CA
ORD0001722,SHP001483,E001705,out_for_delivery,2025-05-23 11:00:00,Los Angeles,WA
ORD0000953,SHP001062,E003608,delivered,2025-09-14 03:00:00,Phoenix,NY
ORD0001717,SHP000643,E004661,in_transit,2025-11-13 12:00:00,Dallas,AZ
ORD0000752,SHP000652,E000668,label_created,2025-03-01 15:00:00,Denver,IL
ORD0001263,SHP001488,E005340,in_transit,2025-01-25 12:00:00,Miami,AZ
ORD0001384,SHP001684,E004806,picked_up,2025-06-01 15:00:00,Seattle,FL
ORD0001400,SHP001551,E000869,label_created,2025-05-31 04:00:00,Phoenix,WA
ORD0000154,SHP000177,E000907,label_created,2025-11-26 16:00:00,Phoenix,IL
ORD0000148,SHP001748,E000717,in_transit,2025-04-05 15:00:00,Dallas,WA
ORD0001903,SHP000891,E000822,in_transit,2025-05-10 07:00:00,New York,NY
ORD0000562,SHP000672,E000329,in_transit,2025-01-24 04:00:00,Miami,NY
ORD0000036,SHP000295,E005123,in_transit,2025-07-30 18:00:00,Seattle,NY
ORD0000070,SHP000417,E003722,out_for_delivery,2025-05-08 13:00:00,New York,CA
ORD0001243,SHP001777,E003603,out_for_delivery,2025-09-29 00:00:00,Seattle,FL
ORD0001504,SHP001038,E001463,out_for_delivery,2025-03-12 10:00:00,Denver,FL
ORD0001473,SHP001272,E001243,in_transit,2025-11-11 09:00:00,New York,FL
ORD0000942,SHP001011,E003277,label_created,2025-04-16 20:00:00,Seattle,WA
ORD0000712,SHP000991,E000002,picked_up,2025-10-28 22:00:00,Dallas,TX
ORD0000937,SHP000312,E005613,in_transit,2025-05-18 10:00:00,Chicago,AZ
ORD0001792,SHP001605,E004745,label_created,2025-09-07 21:00:00,Seattle,AZ
ORD0001009,SHP001515,E005164,label_created,2025-03-08 08:00:00,Los Angeles,AZ
ORD0001669,SHP000644,E003939,out_for_delivery,2025-04-05 03:00:00,Los Angeles,IL
ORD0001475,SHP000596,E004762,in_transit,2025-01-30 05:00:00,Dallas,WA
ORD0001825,SHP000768,E005490,out_for_delivery,2025-04-28 07:00:00,Miami,FL
ORD0001889,SHP000195,E003482,label_created,2025-12-21 09:00:00,Chicago,FL
ORD0000332,SHP000864,E001024,exception,2025-01-09 00:00:00,Los Angeles,FL
ORD0001466,SHP000952,E000695,in_transit,2025-05-22 01:00:00,Los Angeles,AZ
ORD0001271,SHP000381,E003183,out_for_delivery,2025-03-12 22:00:00,Chicago,FL
ORD0002099,SHP001602,E000806,in_transit,2025-01-07 13:00:00,Phoenix,FL
ORD0001961,SHP000819,E002066,in_transit,2025-03-19 10:00:00,Seattle,AZ
ORD0000027,SHP000202,E000166,in_transit,2025-12-05 09:00:00,Phoenix,CA
ORD0001873,SHP001102,E002172,picked_up,2025-09-10 15:00:00,Phoenix,CO
ORD0000995,SHP000987,E002858,exception,2025-02-05 01:00:00,Dallas,IL
ORD0001686,SHP000381,E002623,in_transit,2025-10-13 07:00:00,Denver,IL
ORD0000647,SHP000572,E000294,delivered,2025-07-27 04:00:00,Phoenix,CO
ORD0001178,SHP000073,E003456,exception,2025-10-12 00:00:00,Dallas,AZ
ORD0000247,SHP001732,E003873,delivered,2025-02-09 00:00:00,Phoenix,TX
ORD0000890,SHP000467,E001133,in_transit,2025-11-17 17:00:00,Phoenix,TX
ORD0000188,SHP000849,E000832,out_for_delivery,2025-06-15 11:00:00,New York,CO
ORD0000931,SHP001753,E001040,picked_up,2025-06-04 11:00:00,Denver,NY
ORD0001907,SHP001198,E001458,label_created,2025-09-01 12:00:00,Chicago,FL
ORD0000854,SHP001159,E000747,in_transit,2025-06-12 23:00:00,Seattle,FL
ORD0001783,SHP001720,E002757,in_transit,2025-10-10 08:00:00,New York,CO
ORD0000335,SHP001364,E000958,picked_up,2025-02-26 14:00:00,Denver,AZ
ORD0000013,SHP000374,E004671,out_for_delivery,2025-10-25 09:00:00,Miami,FL
ORD0002045,SHP000316,E002725,picked_up,2025-01-13 03:00:00,Seattle,TX
ORD0000635,SHP000116,E002842,label_created,2025-07-24 22:00:00,Los Angeles,CO
ORD0001897,SHP001090,E002167,picked_up,2025-07-06 23:00:00,New York,IL
ORD0001278,SHP000066,E000579,out_for_delivery,2025-08-15 06:00:00,New York,CA
ORD0000356,SHP001494,E003509,picked_up,2025-05-09 08:00:00,Phoenix,NY
ORD0001102,SHP001312,E003477,out_for_delivery,2025-04-26 08:00:00,Miami,NY
ORD0000809,SHP000839,E003886,out_for_delivery,2025-08-07 23:00:00,Los Angeles,IL
ORD0001543,SHP001732,E005428,out_for_delivery,2025-06-06 03:00:00,Chicago,IL
ORD0001255,SHP000542,E002454,exception,2025-02-08 04:00:00,Denver,FL
ORD0001648,SHP001492,E001628,label_created,2025-05-21 08:00:00,Chicago,FL
ORD0001706,SHP000213,E003599,picked_up,2025-10-20 18:00:00,Dallas,IL
ORD0001216,SHP000097,E001913,label_created,2025-01-01 03:00:00,Miami,AZ
ORD0000962,SHP001727,E004568,in_transit,2025-03-28 23:00:00,Phoenix,TX
ORD0001288,SHP000397,E001260,delivered,2025-09-08 07:00:00,Phoenix,IL
ORD0001244,SHP001699,E005489,in_transit,2025-05-15 04:00:00,Denver,CO
ORD0000163,SHP000833,E004658,picked_up,2025-01-18 08:00:00,Los Angeles,FL
ORD0001710,SHP000553,E000449,picked_up,2025-03-20 22:00:00,Miami,IL
ORD0001479,SHP000007,E004686,out_for_delivery,2025-03-24 04:00:00,Phoenix,IL
ORD0000807,SHP000727,E002365,in_transit,2025-05-13 10:00:00,Miami,NY
ORD0001656,SHP001251,E004183,picked_up,2025-03-08 05:00:00,Los Angeles,AZ
ORD0001583,SHP000852,E001901,delivered,2025-06-22 00:00:00,Denver,TX
ORD0002113,SHP000690,E004596,out_for_delivery,2025-03-01 14:00:00,Miami,CO
ORD0000531,SHP001541,E001133,in_transit,2025-06-15 07:00:00,Dallas,NY
ORD0000676,SHP001495,E004461,in_transit,2025-07-08 00:00:00,Miami,WA
ORD0001406,SHP001024,E002771,delivered,2025-09-09 18:00:00,New York,WA
ORD0002082,SHP001409,E002693,picked_up,2025-08-26 04:00:00,Phoenix,TX
ORD0001562,SHP001475,E002844,in_transit,2025-06-14 09:00:00,New York,TX
ORD0001775,SHP001219,E002513,in_transit,2025-08-24 02:00:00,Los Angeles,TX
ORD0002076,SHP001227,E001262,in_transit,2025-11-03 11:00:00,Phoenix,AZ
ORD0002105,SHP000027,E001432,label_created,2025-11-25 18:00:00,Dallas,AZ
ORD0001271,SHP000977,E005405,in_transit,2025-03-09 13:00:00,Dallas,WA
ORD0000767,SHP000831,E002126,label_created,2025-03-05 11:00:00,Phoenix,IL
ORD0001500,SHP000032,E004448,in_transit,2025-08-10 10:00:00,Denver,CO
ORD0001342,SHP000485,E002356,in_transit,2025-05-31 10:00:00,Dallas,WA
ORD0000105,SHP001620,E002703,out_for_delivery,2025-04-11 01:00:00,Denver,CO
ORD0000145,SHP000339,E001403,delivered,2025-12-18 02:00:00,Phoenix,CA
ORD0000302,SHP000530,E002735,delivered,2025-05-18 23:00:00,Phoenix,TX
ORD0001439,SHP001479,E001059,label_created,2025-10-12 21:00:00,Seattle,AZ
ORD0000279,SHP001359,E004687,label_created,2025-02-28 20:00:00,Denver,CO
ORD0001092,SHP000458,E004701,delivered,2025-11-23 22:00:00,Seattle,NY
ORD0001783,SHP001720,E001468,in_transit,2025-11-17 02:00:00,Dallas,TX
ORD0001844,SHP000215,E004896,in_transit,2025-11-23 14:00:00,Seattle,FL
ORD0001062,SHP000662,E005051,in_transit,2025-10-29 14:00:00,Chicago,IL
ORD0002148,SHP001254,E001300,out_for_delivery,2025-02-06 06:00:00,Los Angeles,WA
ORD0000545,SHP000139,E005521,out_for_delivery,2025-08-22 11:00:00,Denver,FL
ORD0000358,SHP000519,E000388,delivered,2025-08-03 01:00:00,New York,IL
ORD0001232,SHP001248,E001322,in_transit,2025-08-01 04:00:00,Phoenix,WA
ORD0000900,SHP001638,E003657,picked_up,2025-06-04 04:00:00,Chicago,IL
ORD0001867,SHP000488,E003632,delivered,2025-01-28 08:00:00,Miami,AZ
ORD0001877,SHP000826,E003420,picked_up,2025-10-02 19:00:00,Seattle,FL
ORD0000250,SHP000596,E004281,delivered,2025-12-09 15:00:00,New York,NY
ORD0001763,SHP000784,E002544,picked_up,2025-07-23 20:00:00,Denver,CO
ORD0001798,SHP000879,E003439,delivered,2025-02-25 09:00:00,Dallas,TX
ORD0000791,SHP000789,E001824,delivered,2025-08-28 06:00:00,Dallas,WA
ORD0002062,SHP001764,E001363,delivered,2025-12-11 13:00:00,New York,CO
ORD0000425,SHP001703,E004053,delivered,2025-03-27 20:00:00,Seattle,TX
ORD0000387,SHP000264,E002524,label_created,2025-02-17 23:00:00,Los Angeles,TX
ORD0000872,SHP001232,E000642,in_transit,2025-12-21 13:00:00,Los Angeles,NY
ORD0000193,SHP000987,E002144,in_transit,2025-06-23 12:00:00,New York,NY
ORD0001627,SHP000459,E003206,out_for_delivery,2025-11-11 12:00:00,Seattle,CA
ORD0001901,SHP000537,E000969,out_for_delivery,2025-07-16 18:00:00,Los Angeles,TX
ORD0000574,SHP000641,E003191,picked_up,2025-01-09 06:00:00,Los Angeles,FL
ORD0000942,SHP001113,E001282,in_transit,2025-07-04 15:00:00,Miami,WA
ORD0000467,SHP000679,E000955,in_transit,2025-12-22 16:00:00,Los Angeles,WA
ORD0000982,SHP000093,E004057,picked_up,2025-04-18 08:00:00,New York,NY
ORD0001836,SHP000928,E000438,out_for_delivery,2025-05-26 04:00:00,Phoenix,IL
ORD0000581,SHP000049,E000876,in_transit,2025-03-11 07:00:00,Miami,CO
ORD0001681,SHP000910,E000845,delivered,2025-07-19 05:00:00,Phoenix,NY
ORD0001232,SHP001578,E001836,in_transit,2025-09-19 05:00:00,Phoenix,CO
ORD0000822,SHP001165,E004449,picked_up,2025-04-20 11:00:00,Dallas,TX
ORD0001265,SHP000413,E000292,delivered,2025-01-02 10:00:00,Los Angeles,IL
ORD0000617,SHP001517,E003901,picked_up,2025-05-21 15:00:00,Miami,IL
ORD0001379,SHP001698,E005228,picked_up,2025-03-26 15:00:00,Chicago,IL
ORD0001234,SHP000508,E003888,delivered,2025-11-20 01:00:00,Chicago,FL
ORD0000965,SHP000859,E005196,out_for_delivery,2025-08-23 22:00:00,Dallas,WA
ORD0001253,SHP000561,E004466,out_for_delivery,2025-05-07 23:00:00,New York,IL
ORD0002190,SHP001279,E004108,delivered,2025-07-03 05:00:00,Miami,CA
ORD0001311,SHP001309,E005200,delivered,2025-05-28 08:00:00,Seattle,WA
ORD0001156,SHP000380,E001900,out_for_delivery,2025-01-28 14:00:00,Seattle,IL
ORD0001075,SHP000001,E002517,in_transit,2025-11-08 11:00:00,Phoenix,WA
ORD0002195,SHP001520,E003876,label_created,2025-05-01 14:00:00,Miami,NY
ORD0001854,SHP001731,E000141,in_transit,2025-03-01 14:00:00,Miami,CA
ORD0000484,SHP001484,E002764,out_for_delivery,2025-09-13 21:00:00,Los Angeles,WA
ORD0000836,SHP000963,E004183,label_created,2025-02-11 20:00:00,Phoenix,IL
ORD0000238,SHP000015,E002897,picked_up,2025-03-29 19:00:00,Dallas,IL
ORD0000557,SHP000424,E005228,in_transit,2025-03-03 21:00:00,Denver,FL
ORD0001858,SHP000044,E004602,delivered,2025-01-29 14:00:00,Miami,CO
ORD0000191,SHP000311,E000682,picked_up,2025-04-15 12:00:00,Denver,TX
ORD0000467,SHP001703,E003959,label_created,2025-09-18 17:00:00,Chicago,NY
ORD0001344,SHP001459,E004697,delivered,2025-04-25 16:00:00,Seattle,CA
ORD0001150,SHP001258,E004792,out_for_delivery,2025-08-19 00:00:00,Seattle,TX
ORD0002066,SHP001656,E001803,delivered,2025-05-11 04:00:00,Miami,FL
ORD0001297,SHP000317,E000414,picked_up,2025-02-17 13:00:00,Los Angeles,TX
ORD0000575,SHP000402,E004889,exception,2025-06-06 20:00:00,Seattle,AZ
ORD0001500,SHP000032,E001509,picked_up,2025-12-17 10:00:00,Dallas,AZ
ORD0001154,SHP001537,E004887,picked_up,2025-10-26 11:00:00,Denver,NY
ORD0001711,SHP001442,E003315,delivered,2025-03-20 12:00:00,Phoenix,CO
ORD0001543,SHP001732,E005096,in_transit,2025-04-02 17:00:00,Phoenix,FL
ORD0001941,SHP001639,E005497,in_transit,2025-10-19 13:00:00,Seattle,CA
ORD0000338,SHP000662,E003193,in_transit,2025-12-02 12:00:00,Miami,FL
ORD0000568,SHP000271,E004544,picked_up,2025-07-12 16:00:00,Dallas,CA
ORD0000605,SHP000064,E001039,out_for_delivery,2025-07-01 22:00:00,Chicago,AZ
ORD0000087,SHP001241,E003132,label_created,2025-03-16 19:00:00,New York,AZ
ORD0001659,SHP001175,E005611,out_for_delivery,2025-04-14 11:00:00,Dallas,IL
ORD0000254,SHP000671,E005350,picked_up,2025-05-29 11:00:00,Dallas,FL
ORD0001945,SHP000052,E003771,picked_up,2025-03-24 20:00:00,Miami,FL
ORD0001534,SHP000961,E003159,in_transit,2025-11-28 06:00:00,Seattle,FL
ORD0000592,SHP000553,E004727,out_for_delivery,2025-07-06 23:00:00,Chicago,IL
ORD0001157,SHP000847,E003785,out_for_delivery,2025-04-16 11:00:00,New York,TX
ORD0002161,SHP001075,E004154,in_transit,2025-01-29 09:00:00,Miami,NY
ORD0000258,SHP000758,E001268,picked_up,2025-03-15 09:00:00,Los Angeles,NY
ORD0001413,SHP001111,E001119,out_for_delivery,2025-01-12 15:00:00,Miami,CO
ORD0001865,SHP000259,E003242,in_transit,2025-10-02 03:00:00,Los Angeles,WA
ORD0001825,SHP000693,E002064,label_created,2025-06-06 18:00:00,Phoenix,IL
ORD0000283,SHP000804,E003360,out_for_delivery,2025-02-06 05:00:00,Los Angeles,NY
ORD0000107,SHP000281,E001981,picked_up,2025-03-29 17:00:00,Miami,WA
ORD0000538,SHP001365,E002237,out_for_delivery,2025-08-19 15:00:00,Phoenix,FL
ORD0001857,SHP000846,E003681,delivered,2025-11-29 10:00:00,Los Angeles,CO
ORD0001575,SHP001527,E003575,out_for_delivery,2025-07-26 22:00:00,Miami,AZ
ORD0001000,SHP000257,E000992,out_for_delivery,2025-05-27 02:00:00,Dallas,FL
ORD0001879,SHP001069,E001831,out_for_delivery,2025-07-01 18:00:00,Seattle,AZ
ORD0000220,SHP001518,E003632,in_transit,2025-08-17 02:00:00,Los Angeles,CO
ORD0000611,SHP000694,E001773,picked_up,2025-06-26 00:00:00,Miami,AZ
ORD0000129,SHP001767,E002398,out_for_delivery,2025-04-12 04:00:00,Miami,FL
ORD0002013,SHP000538,E005314,out_for_delivery,2025-11-05 19:00:00,Chicago,WA
ORD0001091,SHP000919,E004728,label_created,2025-02-02 17:00:00,Dallas,IL
ORD0001552,SHP001298,E001936,delivered,2025-11-04 17:00:00,Los Angeles,IL
ORD0001347,SHP001366,E004084,delivered,2025-01-11 18:00:00,Dallas,CA
ORD0002033,SHP000522,E000227,out_for_delivery,2025-06-21 14:00:00,Denver,TX
ORD0000204,SHP000923,E005232,label_created,2025-06-04 00:00:00,Seattle,CO
ORD0002083,SHP000545,E001909,picked_up,2025-07-23 03:00:00,Miami,WA
ORD0000726,SHP001393,E002933,delivered,2025-11-18 07:00:00,Dallas,TX
ORD0001556,SHP001295,E002241,in_transit,2025-08-29 06:00:00,Chicago,NY
ORD0000209,SHP000048,E003634,in_transit,2025-08-23 10:00:00,Los Angeles,AZ
ORD0001150,SHP001258,E004396,in_transit,2025-09-02 09:00:00,Los Angeles,CO
ORD0000634,SHP001723,E004699,exception,2025-06-18 08:00:00,Los Angeles,AZ
ORD0001823,SHP001299,E005555,label_created,2025-03-01 08:00:00,Phoenix,CO
ORD0001363,SHP000549,E001668,out_for_delivery,2025-06-18 12:00:00,Los Angeles,WA
ORD0001664,SHP001603,E000895,in_transit,2025-02-26 04:00:00,Chicago,CO
ORD0000024,SHP000785,E004838,in_transit,2025-12-23 21:00:00,Dallas,FL
ORD0000752,SHP000652,E001571,picked_up,2025-05-19 01:00:00,Los Angeles,AZ
ORD0000095,SHP001124,E001090,in_transit,2025-12-01 22:00:00,Los Angeles,FL
ORD0001981,SHP000042,E000560,picked_up,2025-12-24 15:00:00,Los Angeles,FL
ORD0000862,SHP001376,E001898,label_created,2025-06-12 23:00:00,Phoenix,IL
ORD0000988,SHP000734,E000322,label_created,2025-07-17 23:00:00,Los Angeles,IL
ORD0001836,SHP000893,E005608,in_transit,2025-05-14 20:00:00,Phoenix,NY
ORD0000508,SHP001191,E005000,in_transit,2025-01-09 01:00:00,Dallas,CA
ORD0001188,SHP001370,E005515,in_transit,2025-01-29 02:00:00,Seattle,AZ
ORD0001921,SHP000120,E000074,delivered,2025-09-09 14:00:00,Denver,IL
ORD0001055,SHP000049,E005184,picked_up,2025-12-28 06:00:00,Miami,FL
ORD0001745,SHP001746,E000640,out_for_delivery,2025-09-30 22:00:00,Denver,CA
ORD0001952,SHP000252,E000306,exception,2025-01-17 11:00:00,Denver,CA
ORD0002119,SHP000259,E004546,in_transit,2025-09-24 19:00:00,New York,WA
ORD0001930,SHP001032,E003228,picked_up,2025-12-13 23:00:00,Chicago,AZ
ORD0000451,SHP000891,E002993,picked_up,2025-09-23 21:00:00,Chicago,CO
ORD0000796,SHP001151,E001405,out_for_delivery,2025-12-30 00:00:00,Dallas,NY
ORD0000168,SHP001623,E000826,in_transit,2025-03-25 06:00:00,Phoenix,CO
ORD0001361,SHP000818,E004339,in_transit,2025-02-03 18:00:00,Los Angeles,NY
ORD0001271,SHP000302,E003149,in_transit,2025-10-05 06:00:00,Los Angeles,TX
ORD0002037,SHP001077,E000434,delivered,2025-03-02 10:00:00,Seattle,CO
ORD0000900,SHP001383,E002718,delivered,2025-09-10 17:00:00,Miami,CA
ORD0001555,SHP001674,E004104,in_transit,2025-06-18 16:00:00,Los Angeles,TX
ORD0000193,SHP000987,E003807,delivered,2025-08-21 08:00:00,Dallas,FL
ORD0001648,SHP001545,E002655,in_transit,2025-04-05 12:00:00,Seattle,NY
ORD0000274,SHP000024,E001425,in_transit,2025-10-13 07:00:00,Phoenix,IL
ORD0001256,SHP001429,E003445,label_created,2025-02-21 07:00:00,Miami,WA
ORD0001067,SHP001157,E005256,picked_up,2025-03-12 06:00:00,Phoenix,AZ
ORD0000057,SHP000307,E004572,picked_up,2025-02-10 19:00:00,Dallas,TX
ORD0001399,SHP001474,E000820,in_transit,2025-06-01 16:00:00,Dallas,AZ
ORD0001551,SHP001379,E001320,in_transit,2025-11-03 12:00:00,Los Angeles,FL
ORD0000968,SHP001357,E004611,in_transit,2025-10-20 08:00:00,Miami,CA
ORD0001615,SHP000013,E003804,out_for_delivery,2025-03-25 04:00:00,Chicago,IL
ORD0000273,SHP000740,E004758,delivered,2025-07-27 16:00:00,Dallas,AZ
ORD0001984,SHP001335,E000447,picked_up,2025-07-16 02:00:00,Miami,NY
ORD0001653,SHP000866,E000095,out_for_delivery,2025-10-11 01:00:00,Denver,IL
ORD0001685,SHP000162,E005259,out_for_delivery,2025-02-19 16:00:00,Chicago,IL
ORD0000615,SHP000333,E000693,out_for_delivery,2025-05-02 20:00:00,Chicago,IL
ORD0001467,SHP001274,E001385,delivered,2025-06-06 05:00:00,Miami,AZ
ORD0001629,SHP000791,E000147,picked_up,2025-12-23 02:00:00,Denver,NY
ORD0001130,SHP001098,E005347,delivered,2025-11-15 08:00:00,Miami,IL
ORD0000168,SHP000036,E001631,exception,2025-12-15 10:00:00,Miami,TX
ORD0001078,SHP000575,E001295,picked_up,2025-04-12 06:00:00,Miami,NY
ORD0001144,SHP001742,E005305,picked_up,2025-11-20 23:00:00,Los Angeles,WA
ORD0000427,SHP000676,E005020,in_transit,2025-07-26 21:00:00,Denver,CA
ORD0002192,SHP000741,E003881,delivered,2025-02-09 18:00:00,New York,FL
ORD0001288,SHP000512,E004559,out_for_delivery,2025-12-23 15:00:00,Chicago,FL
ORD0001969,SHP000259,E004237,in_transit,2025-10-28 02:00:00,Phoenix,CO
ORD0001104,SHP001571,E002692,in_transit,2025-05-13 20:00:00,Dallas,CO
ORD0002136,SHP001408,E000968,label_created,2025-07-27 11:00:00,Denver,FL
ORD0002161,SHP001075,E001589,in_transit,2025-04-05 15:00:00,Seattle,CO
ORD0000665,SHP001068,E000602,in_transit,2025-04-22 23:00:00,Denver,AZ
ORD0001553,SHP000902,E003802,in_transit,2025-08-02 03:00:00,Los Angeles,CO
ORD0001825,SHP000708,E003318,delivered,2025-09-17 20:00:00,Miami,NY
ORD0001560,SHP001548,E000065,label_created,2025-01-28 09:00:00,Los Angeles,CO
ORD0000022,SHP000245,E000006,in_transit,2025-01-10 02:00:00,Dallas,CA
ORD0001689,SHP001282,E003954,label_created,2025-12-02 08:00:00,Dallas,CO
ORD0000935,SHP000006,E002332,in_transit,2025-06-10 08:00:00,Seattle,CA
ORD0001591,SHP000657,E001409,exception,2025-02-22 07:00:00,Los Angeles,NY
ORD0001613,SHP001057,E003171,in_transit,2025-04-12 22:00:00,Los Angeles,IL
ORD0000564,SHP001343,E001688,label_created,2025-06-14 20:00:00,New York,FL
ORD0000130,SHP000457,E000138,out_for_delivery,2025-07-15 00:00:00,Phoenix,TX
ORD0000249,SHP000913,E005134,in_transit,2025-10-11 09:00:00,Dallas,CA
ORD0001956,SHP000175,E003512,out_for_delivery,2025-01-03 06:00:00,Dallas,TX
ORD0000962,SHP001030,E000562,delivered,2025-07-13 04:00:00,Phoenix,CA
ORD0000442,SHP001125,E001934,in_transit,2025-09-04 04:00:00,Miami,NY
ORD0002136,SHP000227,E001213,picked_up,2025-10-23 11:00:00,Los Angeles,WA
ORD0000956,SHP000491,E003883,in_transit,2025-09-05 15:00:00,Dallas,AZ
ORD0000054,SHP000835,E000523,picked_up,2025-04-21 06:00:00,Los Angeles,CA
ORD0000068,SHP001441,E005039,in_transit,2025-06-27 11:00:00,Phoenix,TX
ORD0002142,SHP001253,E001026,exception,2025-04-11 22:00:00,Denver,AZ
ORD0001969,SHP000905,E001556,in_transit,2025-05-08 16:00:00,Denver,CA
ORD0001313,SHP001507,E002197,in_transit,2025-01-21 07:00:00,Chicago,AZ
