ship_date,order_id,carrier,shipment_id,origin_state,shipping_cost,service_level,dest_state
2025-01-20,ORD0000659,ups,SHP001704,WA,39.93,2_day,AZ
2025-01-07,ORD0000666,dhl,SHP000467,IL,28.6,ground,NY
2025-08-20,ORD0001553,usps,SHP001625,FL,26.14,2_day,NY
2025-06-25,ORD0000712,fedex,SHP000991,IL,4.18,2_day,FL
2025-04-10,ORD0000973,fedex,SHP000668,CA,21.88,ground,IL
2025-03-10,ORD0000603,ups,SHP001110,NY,37.74,ground,CA
2025-10-10,ORD0001246,ups,SHP000255,CA,12.3,2_day,AZ
2025-11-01,ORD0001145,ups,SHP000807,CO,10.78,2_day,WA
2025-11-14,ORD0001709,ups,SHP000342,NY,40.09,ground,NY
2025-03-16,ORD0001155,fedex,SHP000686,AZ,20.98,2_day,WA
2025-01-07,ORD0000393,ups,SHP001716,CA,11.67,ground,CO
2025-11-22,ORD0000170,ups,SHP001692,CO,28.45,ground,IL
2025-07-29,ORD0001314,ups,SHP000257,IL,4.79,ground,AZ
2025-01-27,ORD0000788,usps,SHP001517,AZ,36.41,ground,CA
2025-06-03,ORD0001810,ups,SHP000586,AZ,4.16,overnight,AZ
2025-03-22,ORD0001809,ups,SHP000758,CO,14.77,2_day,CO
2025-02-25,ORD0000221,dhl,SHP001180,CA,13.6,ground,NY
2025-08-07,ORD0000378,usps,SHP000034,TX,19.59,ground,NY
2025-03-26,ORD0000050,fedex,SHP000295,AZ,5.56,ground,FL
2025-09-19,ORD0001587,ups,SHP000417,WA,35.0,ground,WA
2025-07-16,ORD0001192,ups,SHP001433,WA,21.34,ground,AZ
2025-07-15,ORD0001753,fedex,SHP001159,CA,15.03,ground,FL
2025-04-09,ORD0000988,ups,SHP001400,FL,23.81,ground,IL
2025-04-11,ORD0001342,usps,SHP001238,TX,34.09,ground,AZ
2025-04-26,ORD0001155,usps,SHP000680,AZ,34.47,ground,WA
2025-11-19,ORD0001958,fedex,SHP000856,AZ,15.19,2_day,TX
2025-05-20,ORD0002048,ups,SHP001223,FL,10.88,2_day,FL
2025-09-29,ORD0000069,ups,SHP001251,WA,12.57,ground,CO
2025-08-02,ORD0001615,fedex,SHP000327,WA,39.05,ground,CO
2025-02-12,ORD0000574,fedex,SHP000601,NY,31.43,ground,WA
2025-03-15,ORD0002016,dhl,SHP000964,CO,40.02,ground,TX
2025-08-11,ORD0001358,fedex,SHP000100,CA,27.57,2_day,AZ
2025-12-04,ORD0000676,usps,SHP001523,CA,42.8,2_day,IL
2025-02-27,ORD0000222,usps,SHP001449,TX,17.24,ground,CA
2025-02-19,ORD0000411,ups,SHP000944,WA,12.78,2_day,CO
2025-08-27,ORD0001604,fedex,SHP000827,WA,23.65,2_day,AZ
2025-06-12,ORD0000858,ups,SHP001070,AZ,17.32,ground,TX
2025-12-10,ORD0000244,fedex,SHP000408,CA,42.86,ground,CO
2025-03-13,ORD0000786,usps,SHP000157,AZ,44.37,overnight,TX
2025-02-07,ORD0002029,fedex,SHP000440,CO,14.82,ground,AZ
2025-03-20,ORD0001078,ups,SHP000130,NY,42.0,ground,AZ
2025-11-26,ORD0000439,ups,SHP001430,AZ,37.78,ground,CA
2025-09-13,ORD0000875,fedex,SHP000989,WA,20.07,2_day,WA
2025-11-30,ORD0000001,ups,SHP001650,WA,7.09,ground,IL
2025-05-06,ORD0000678,ups,SHP001363,NY,25.86,2_day,NY
2025-01-27,ORD0001784,fedex,SHP000923,WA,5.07,ground,NY
2025-08-20,ORD0001090,ups,SHP000622,IL,14.7,2_day,NY
2025-04-05,ORD0001386,ups,SHP000626,FL,5.59,ground,WA
2025-02-16,ORD0000539,ups,SHP001142,TX,29.0,2_day,NY
2025-08-04,ORD0002024,usps,SHP001478,TX,23.37,ground,CA
2025-12-19,ORD0002122,dhl,SHP000534,AZ,14.89,ground,IL
2025-08-16,ORD0001315,fedex,SHP000305,TX,27.81,2_day,FL
2025-10-13,ORD0001256,fedex,SHP001756,IL,8.43,ground,AZ
2025-12-25,ORD0000111,dhl,SHP001470,NY,24.09,ground,CA
2025-06-23,ORD0000874,ups,SHP001669,CO,26.35,ground,FL
2025-06-07,ORD0001217,fedex,SHP000978,NY,43.39,ground,IL
2025-11-02,ORD0001342,dhl,SHP000367,FL,35.1,2_day,IL
2025-02-07,ORD0001500,usps,SHP001505,WA,27.42,ground,CO
2025-12-17,ORD0001449,ups,SHP001703,WA,32.47,ground,FL
2025-09-02,ORD0001986,ups,SHP000888,NY,27.29,ground,AZ
2025-07-11,ORD0001361,ups,SHP000818,WA,28.48,ground,FL
2025-12-20,ORD0001993,usps,SHP000920,IL,24.53,2_day,WA
2025-09-06,ORD0000516,dhl,SHP001432,CA,13.84,ground,NY
2025-04-13,ORD0000785,usps,SHP001106,CA,17.29,ground,FL
2025-11-22,ORD0001092,ups,SHP000700,FL,38.62,ground,FL
2025-08-09,ORD0001648,ups,SHP001545,AZ,31.99,2_day,NY
2025-04-07,ORD0001913,ups,SHP000772,FL,27.75,ground,TX
2025-01-25,ORD0001427,ups,SHP001060,WA,5.44,ground,WA
2025-11-26,ORD0000395,fedex,SHP000079,CA,27.16,ground,CO
2025-10-02,ORD0002168,fedex,SHP001404,TX,27.92,ground,AZ
2025-01-03,ORD0000668,fedex,SHP000020,FL,27.47,ground,NY
2025-06-18,ORD0001136,dhl,SHP000853,CO,23.5,ground,AZ
2025-05-08,ORD0001946,usps,SHP000867,AZ,25.98,2_day,CA
2025-11-03,ORD0000897,fedex,SHP000038,CA,26.34,ground,NY
2025-06-16,ORD0001242,dhl,SHP000296,WA,27.21,2_day,AZ
2025-02-13,ORD0000143,fedex,SHP000924,TX,40.02,ground,CO
2025-06-02,ORD0001837,ups,SHP001304,FL,31.81,2_day,TX
2025-05-25,ORD0001247,ups,SHP001189,AZ,36.15,ground,NY
2025-06-16,ORD0001555,fedex,SHP001184,CA,9.09,ground,CA
2025-01-13,ORD0000596,fedex,SHP001509,FL,22.3,ground,TX
2025-11-17,ORD0000973,fedex,SHP000180,IL,25.99,ground,AZ
2025-05-20,ORD0001241,dhl,SHP001484,AZ,32.56,2_day,CA
2025-01-23,ORD0001476,dhl,SHP000931,IL,33.77,ground,TX
2025-10-25,ORD0000409,ups,SHP001118,WA,24.0,2_day,FL
2025-09-22,ORD0001589,usps,SHP001315,WA,20.04,2_day,FL
2025-09-09,ORD0000952,usps,SHP001062,NY,8.74,ground,WA
2025-05-12,ORD0001157,fedex,SHP000847,CA,18.58,ground,WA
2025-06-27,ORD0002179,dhl,SHP000357,CO,19.11,ground,WA
2025-09-03,ORD0001573,usps,SHP001402,FL,13.9,overnight,AZ
2025-08-04,ORD0001629,fedex,SHP000791,FL,27.94,ground,TX
2025-09-24,ORD0001116,usps,SHP000364,WA,30.28,ground,CA
2025-10-01,ORD0000303,ups,SHP000435,TX,22.69,ground,FL
2025-01-13,ORD0002018,ups,SHP000408,FL,28.23,overnight,NY
2025-12-11,ORD0001049,usps,SHP000918,CO,5.89,ground,AZ
2025-01-05,ORD0001379,fedex,SHP001654,CO,36.73,ground,NY
2025-04-23,ORD0000194,usps,SHP000900,WA,44.92,2_day,CA
2025-07-27,ORD0001226,usps,SHP000039,CO,44.44,ground,IL
2025-05-18,ORD0002024,usps,SHP001460,NY,29.69,ground,WA
2025-08-22,ORD0000394,ups,SHP001363,FL,28.32,2_day,FL
2025-10-28,ORD0000315,ups,SHP001173,IL,40.33,ground,CO
2025-01-20,ORD0001112,ups,SHP000086,TX,27.19,ground,WA
2025-03-28,ORD0000480,fedex,SHP000036,NY,39.25,ground,CO
2025-05-01,ORD0001279,usps,SHP001115,CO,17.7,2_day,AZ
2025-06-20,ORD0001552,fedex,SHP001298,WA,26.24,ground,AZ
2025-05-06,ORD0000780,usps,SHP000199,FL,17.7,ground,CO
2025-06-08,ORD0001306,usps,SHP001114,CO,5.47,ground,CO
2025-05-16,ORD0000108,usps,SHP001126,NY,18.46,ground,AZ
2025-03-16,ORD0000725,ups,SHP001128,WA,32.81,ground,NY
2025-05-23,ORD0000328,ups,SHP001120,AZ,6.05,2_day,AZ
2025-03-20,ORD0001473,usps,SHP001093,CO,17.96,2_day,IL
2025-05-22,ORD0001529,fedex,SHP001269,FL,40.07,ground,FL
2025-01-15,ORD0001682,ups,SHP000839,TX,33.97,ground,AZ
2025-03-25,ORD0000744,fedex,SHP000448,WA,10.01,ground,CA
2025-08-27,ORD0000568,dhl,SHP000204,TX,43.83,ground,TX
2025-02-27,ORD0001253,usps,SHP000744,CO,34.18,ground,FL
2025-04-10,ORD0000197,ups,SHP000202,FL,42.37,ground,FL
2025-03-01,ORD0000519,fedex,SHP000962,WA,40.96,ground,NY
2025-03-14,ORD0000772,fedex,SHP000929,AZ,4.46,ground,WA
2025-04-22,ORD0000805,fedex,SHP000134,TX,12.0,ground,CO
2025-12-10,ORD0001558,usps,SHP001501,TX,16.76,ground,WA
2025-11-01,ORD0001368,fedex,SHP000686,WA,12.35,ground,IL
2025-02-05,ORD0002051,ups,SHP000429,AZ,41.25,ground,IL
2025-12-15,ORD0001161,dhl,SHP000747,NY,6.74,ground,CO
2025-02-16,ORD0000632,fedex,SHP000154,AZ,7.54,ground,CA
2025-07-03,ORD0001109,ups,SHP001610,AZ,39.78,ground,CA
2025-05-12,ORD0001896,ups,SHP000119,FL,11.94,ground,WA
2025-02-23,ORD0000320,usps,SHP001099,CO,17.11,ground,CA
2025-09-27,ORD0001012,fedex,SHP000368,WA,5.8,2_day,TX
2025-03-18,ORD0001073,fedex,SHP001407,FL,19.38,ground,WA
2025-08-29,ORD0001276,ups,SHP000344,WA,37.09,overnight,WA
2025-12-30,ORD0001060,dhl,SHP001056,NY,27.28,ground,FL
2025-06-08,ORD0002025,fedex,SHP001762,IL,28.48,2_day,FL
2025-07-01,ORD0001135,usps,SHP000306,CO,28.06,ground,FL
2025-07-15,ORD0001470,ups,SHP001480,AZ,35.68,ground,IL
2025-03-13,ORD0000805,fedex,SHP000114,AZ,38.96,ground,WA
2025-04-21,ORD0001846,usps,SHP000481,TX,37.85,ground,TX
2025-11-13,ORD0001982,ups,SHP000986,WA,43.01,ground,AZ
2025-01-29,ORD0002109,ups,SHP001481,NY,8.24,ground,CA
2025-01-21,ORD0001261,ups,SHP000990,IL,7.13,ground,WA
2025-07-11,ORD0001080,ups,SHP000918,FL,34.23,ground,WA
2025-04-09,ORD0000802,usps,SHP000872,TX,27.17,ground,TX
2025-10-24,ORD0002018,ups,SHP000664,NY,29.13,ground,TX
2025-08-09,ORD0000888,fedex,SHP000808,CO,4.01,ground,FL
2025-05-31,ORD0001871,dhl,SHP001686,CO,33.97,ground,TX
2025-08-10,ORD0001400,dhl,SHP000127,WA,41.6,ground,FL
2025-10-30,ORD0000520,usps,SHP001453,CO,21.8,ground,FL
2025-07-09,ORD0000825,fedex,SHP000745,AZ,44.57,2_day,CO
2025-04-06,ORD0000286,usps,SHP000160,FL,28.57,2_day,NY
2025-02-12,ORD0001134,ups,SHP001744,NY,36.35,ground,NY
2025-07-20,ORD0001364,fedex,SHP000670,FL,30.7,ground,AZ
2025-11-29,ORD0001536,ups,SHP001015,NY,24.57,ground,NY
2025-04-15,ORD0000164,usps,SHP000692,WA,25.88,2_day,NY
2025-03-12,ORD0000142,fedex,SHP001319,WA,38.73,ground,CA
2025-11-24,ORD0000440,fedex,SHP001452,TX,29.63,2_day,IL
2025-08-14,ORD0000499,ups,SHP001112,WA,17.89,ground,CO
2025-11-27,ORD0001815,fedex,SHP000535,TX,20.24,ground,NY
2025-12-05,ORD0000886,ups,SHP000474,FL,40.58,ground,WA
2025-12-07,ORD0000198,usps,SHP000275,CA,12.47,ground,NY
2025-12-11,ORD0000325,ups,SHP000337,CA,23.54,ground,WA
2025-07-02,ORD0002125,ups,SHP000102,TX,25.86,ground,CO
2025-11-10,ORD0000862,fedex,SHP000549,AZ,31.24,ground,WA
2025-01-19,ORD0000269,ups,SHP000946,FL,6.66,ground,WA
2025-09-16,ORD0002063,fedex,SHP000941,FL,29.65,2_day,CO
2025-08-07,ORD0001749,ups,SHP001673,CO,9.11,2_day,NY
2025-11-29,ORD0000983,ups,SHP000812,CA,24.54,ground,FL
2025-11-03,ORD0001511,ups,SHP001429,TX,40.82,ground,CO
2025-01-02,ORD0000957,fedex,SHP001021,TX,17.29,ground,WA
2025-05-31,ORD0000075,ups,SHP000314,IL,42.23,ground,WA
2025-02-21,ORD0002119,fedex,SHP000782,CO,41.82,2_day,FL
2025-12-22,ORD0000288,usps,SHP000466,TX,23.16,ground,FL
2025-12-18,ORD0002062,usps,SHP001018,FL,11.22,ground,IL
2025-06-23,ORD0000747,fedex,SHP001254,AZ,23.05,ground,CA
2025-10-05,ORD0002070,fedex,SHP001154,AZ,37.92,ground,WA
2025-06-18,ORD0000848,fedex,SHP001242,WA,15.63,overnight,CO
2025-07-10,ORD0001076,ups,SHP001611,WA,16.21,ground,AZ
2025-07-25,ORD0001737,fedex,SHP001030,CO,6.89,ground,FL
2025-12-11,ORD0001995,ups,SHP000500,TX,12.76,2_day,AZ
2025-06-25,ORD0001678,usps,SHP001535,WA,4.7,ground,FL
2025-05-22,ORD0000082,usps,SHP001618,FL,40.55,ground,AZ
2025-08-26,ORD0000092,usps,SHP000529,CO,20.09,ground,IL
2025-08-21,ORD0002180,fedex,SHP000439,NY,41.36,ground,CO
2025-09-04,ORD0000246,ups,SHP000290,TX,37.17,ground,FL
2025-11-06,ORD0000019,usps,SHP000415,CA,24.66,ground,NY
2025-10-29,ORD0001959,usps,SHP000362,FL,12.37,overnight,NY
2025-04-30,ORD0001613,fedex,SHP001701,WA,36.01,ground,WA
2025-06-15,ORD0000999,fedex,SHP000125,NY,20.09,ground,CO
2025-06-24,ORD0000194,dhl,SHP000989,FL,21.96,ground,CA
2025-01-23,ORD0000887,ups,SHP001263,WA,4.9,ground,TX
2025-08-05,ORD0002130,usps,SHP000970,WA,20.05,ground,TX
2025-08-21,ORD0001888,usps,SHP001718,TX,27.62,ground,WA
2025-06-02,ORD0000822,dhl,SHP000505,TX,11.07,ground,NY
2025-06-18,ORD0001750,fedex,SHP001499,IL,20.14,ground,CA
2025-11-13,ORD0001023,fedex,SHP001242,IL,6.24,overnight,CO
2025-04-06,ORD0001141,usps,SHP000647,CO,13.61,ground,CA
2025-09-18,ORD0000544,usps,SHP000425,TX,34.02,overnight,CA
2025-03-13,ORD0000432,fedex,SHP000408,FL,32.35,overnight,AZ
2025-11-21,ORD0001005,fedex,SHP001769,IL,41.92,2_day,AZ
2025-06-24,ORD0001021,ups,SHP001209,WA,9.83,ground,FL
2025-05-03,ORD0001947,fedex,SHP000093,FL,33.89,2_day,WA
2025-12-07,ORD0000887,ups,SHP000696,NY,25.91,ground,IL
2025-05-11,ORD0002081,fedex,SHP000327,WA,43.58,ground,FL
2025-11-24,ORD0000589,usps,SHP000275,TX,26.61,2_day,IL
2025-09-25,ORD0000419,usps,SHP000026,IL,26.53,ground,FL
2025-12-09,ORD0000959,usps,SHP000215,CO,27.83,ground,AZ
2025-12-25,ORD0000538,usps,SHP000797,NY,30.29,ground,AZ
2025-07-03,ORD0000430,fedex,SHP000975,CA,17.8,ground,FL
2025-02-18,ORD0001624,usps,SHP001361,CO,44.5,2_day,WA
2025-08-11,ORD0000172,fedex,SHP000964,TX,19.08,ground,AZ
2025-03-30,ORD0000473,fedex,SHP001327,AZ,29.93,ground,FL
2025-01-03,ORD0000596,usps,SHP001341,TX,9.61,ground,NY
2025-05-17,ORD0000539,dhl,SHP001643,IL,35.99,2_day,FL
2025-05-30,ORD0000797,ups,SHP000959,IL,16.29,2_day,FL
2025-06-15,ORD0000199,fedex,SHP001492,CO,18.07,ground,FL
2025-07-08,ORD0000030,fedex,SHP001397,TX,42.05,ground,NY
2025-09-29,ORD0000132,usps,SHP000402,AZ,9.03,ground,CA
2025-11-04,ORD0001597,ups,SHP000455,AZ,20.04,ground,TX
2025-02-09,ORD0001634,dhl,SHP001123,TX,44.22,ground,CA
2025-08-14,ORD0001186,fedex,SHP001288,AZ,31.57,ground,CO
2025-12-15,ORD0002128,fedex,SHP001280,IL,8.28,ground,IL
2025-09-08,ORD0000172,usps,SHP000173,FL,6.24,overnight,TX
2025-08-02,ORD0001224,usps,SHP000547,TX,38.19,ground,FL
2025-12-29,ORD0000128,fedex,SHP001092,FL,40.53,ground,FL
2025-12-29,ORD0002141,usps,SHP001296,NY,13.77,ground,AZ
2025-02-28,ORD0001035,fedex,SHP001269,CA,22.99,2_day,NY
2025-10-05,ORD0002017,fedex,SHP000797,CA,31.63,2_day,CA
2025-04-11,ORD0001711,dhl,SHP000734,CO,16.8,ground,WA
2025-11-30,ORD0000762,usps,SHP000606,TX,27.32,2_day,NY
2025-10-13,ORD0000024,ups,SHP000252,NY,42.47,ground,IL
2025-02-02,ORD0001864,fedex,SHP001592,CO,17.34,2_day,TX
2025-08-22,ORD0002194,usps,SHP000908,CO,12.17,ground,CA
2025-09-24,ORD0002062,fedex,SHP001591,CO,17.22,ground,CA
2025-08-14,ORD0001144,fedex,SHP000423,NY,29.61,overnight,CO
2025-08-29,ORD0000979,fedex,SHP000264,IL,12.35,ground,FL
2025-12-25,ORD0001499,ups,SHP001098,CA,12.53,2_day,TX
2025-03-07,ORD0002040,usps,SHP000773,NY,13.2,ground,AZ
2025-08-24,ORD0000885,fedex,SHP000194,AZ,44.86,ground,FL
2025-05-19,ORD0000851,fedex,SHP001622,AZ,4.15,ground,CA
2025-10-13,ORD0000896,ups,SHP001196,CA,10.58,ground,CA
2025-11-04,ORD0000397,ups,SHP000377,WA,9.56,ground,TX
2025-05-06,ORD0001506,ups,SHP000747,IL,42.57,ground,TX
2025-10-26,ORD0001623,ups,SHP000465,TX,24.22,ground,NY
2025-07-31,ORD0001163,fedex,SHP000614,AZ,18.86,2_day,CA
2025-07-24,ORD0001604,ups,SHP000475,WA,7.5,2_day,CA
2025-10-14,ORD0001758,fedex,SHP000038,CA,17.96,ground,CA
2025-08-08,ORD0001557,fedex,SHP001183,FL,44.87,2_day,WA
2025-08-24,ORD0000390,ups,SHP001527,CO,13.32,2_day,IL
2025-04-11,ORD0000422,ups,SHP001646,WA,20.83,2_day,FL
2025-09-18,ORD0001507,dhl,SHP001591,WA,39.66,ground,CA
2025-09-24,ORD0001512,ups,SHP001452,IL,43.67,ground,TX
2025-11-28,ORD0002171,usps,SHP000969,TX,32.18,2_day,AZ
2025-08-23,ORD0000337,usps,SHP000331,CO,32.33,2_day,TX
2025-09-23,ORD0001067,dhl,SHP001601,CO,38.33,ground,IL
2025-02-17,ORD0000856,usps,SHP000296,CA,12.03,ground,CA
2025-07-10,ORD0000472,ups,SHP000827,NY,37.82,ground,WA
2025-01-08,ORD0000314,fedex,SHP000936,IL,21.38,2_day,CA
2025-10-29,ORD0001503,usps,SHP001513,FL,39.15,ground,CA
2025-09-17,ORD0001090,ups,SHP000099,WA,38.15,ground,NY
2025-12-23,ORD0002004,fedex,SHP001628,CA,24.16,ground,FL
2025-01-28,ORD0000120,fedex,SHP000009,CA,25.93,ground,WA
2025-08-25,ORD0002062,fedex,SHP001177,FL,33.3,ground,CA
2025-07-18,ORD0000727,fedex,SHP000187,FL,30.76,ground,FL
2025-07-26,ORD0000352,usps,SHP001064,TX,18.23,2_day,WA
2025-04-04,ORD0001553,usps,SHP000659,FL,31.94,ground,AZ
2025-05-28,ORD0000689,ups,SHP000744,FL,44.31,2_day,TX
2025-07-23,ORD0001323,ups,SHP000306,NY,20.33,ground,CA
2025-06-07,ORD0001916,fedex,SHP000123,NY,16.44,ground,TX
2025-10-27,ORD0001195,usps,SHP001083,IL,40.34,2_day,TX
2025-04-07,ORD0001062,dhl,SHP000361,NY,33.8,2_day,NY
2025-03-29,ORD0001247,usps,SHP000484,AZ,26.06,ground,NY
2025-07-10,ORD0001079,ups,SHP000201,TX,38.07,overnight,IL
2025-06-25,ORD0000618,usps,SHP000863,CO,43.74,ground,IL
2025-06-05,ORD0000998,ups,SHP000360,TX,13.32,ground,WA
2025-04-19,ORD0000585,dhl,SHP001455,IL,26.82,ground,CO
2025-01-07,ORD0001564,fedex,SHP001056,NY,24.31,2_day,NY
2025-11-30,ORD0001682,usps,SHP001422,CA,20.25,ground,AZ
2025-06-07,ORD0000843,fedex,SHP000416,TX,11.99,2_day,IL
2025-05-29,ORD0000361,ups,SHP001630,WA,23.63,ground,TX
2025-03-01,ORD0000602,ups,SHP001759,WA,13.7,ground,CA
2025-03-06,ORD0000082,fedex,SHP000427,WA,39.7,2_day,IL
2025-05-09,ORD0001605,ups,SHP000202,IL,41.52,ground,NY
2025-07-05,ORD0000222,ups,SHP001170,TX,9.17,ground,NY
2025-04-19,ORD0000909,fedex,SHP001235,CO,35.02,ground,CA
2025-10-05,ORD0001935,usps,SHP001465,WA,10.98,ground,IL
2025-12-21,ORD0000430,fedex,SHP001480,AZ,19.05,overnight,CA
2025-12-24,ORD0000491,usps,SHP000072,TX,36.05,ground,CO
2025-03-10,ORD0000298,usps,SHP001288,WA,40.31,ground,IL
2025-12-27,ORD0001016,fedex,SHP000881,FL,11.66,ground,CO
2025-11-29,ORD0001137,dhl,SHP001765,FL,43.25,ground,NY
2025-05-05,ORD0000838,fedex,SHP001773,IL,23.05,2_day,CA
2025-10-17,ORD0000640,fedex,SHP001115,NY,39.24,ground,AZ
2025-12-04,ORD0000086,dhl,SHP001195,AZ,39.48,ground,CO
2025-06-10,ORD0000274,ups,SHP001045,AZ,29.18,2_day,FL
2025-05-30,ORD0000014,usps,SHP001003,AZ,35.75,2_day,TX
2025-09-23,ORD0002019,ups,SHP000847,IL,22.54,ground,CO
2025-08-13,ORD0001413,fedex,SHP001111,NY,8.06,ground,FL
2025-11-04,ORD0000363,ups,SHP000422,WA,25.7,ground,IL
2025-01-26,ORD0000155,fedex,SHP000424,WA,8.1,2_day,IL
2025-02-25,ORD0001556,fedex,SHP001663,FL,5.27,ground,TX
2025-11-08,ORD0001690,ups,SHP001724,IL,34.76,ground,AZ
2025-11-29,ORD0002019,ups,SHP000968,NY,38.36,2_day,CA
2025-03-27,ORD0001446,fedex,SHP000408,TX,14.54,ground,AZ
2025-08-21,ORD0002059,usps,SHP000285,CO,31.16,ground,CA
2025-01-27,ORD0002200,fedex,SHP001049,FL,39.6,ground,WA
2025-01-30,ORD0000215,fedex,SHP000151,CA,34.84,2_day,FL
2025-12-28,ORD0000449,usps,SHP001192,CO,15.09,ground,IL
2025-05-03,ORD0000909,dhl,SHP000826,WA,16.73,ground,CA
2025-10-01,ORD0001005,fedex,SHP001549,NY,29.57,overnight,AZ
2025-06-14,ORD0000939,usps,SHP001325,WA,8.19,ground,NY
2025-06-17,ORD0001942,usps,SHP000970,WA,40.14,ground,TX
2025-11-07,ORD0000735,fedex,SHP000392,NY,20.0,ground,TX
2025-02-07,ORD0000683,fedex,SHP000916,CA,41.1,2_day,IL
2025-03-30,ORD0002188,dhl,SHP000164,IL,39.58,ground,IL
2025-11-21,ORD0000213,ups,SHP000005,FL,28.41,overnight,AZ
2025-08-10,ORD0000742,usps,SHP000613,IL,9.14,2_day,NY
2025-09-09,ORD0000070,fedex,SHP001368,IL,4.66,ground,WA
2025-04-19,ORD0002059,usps,SHP001609,CO,23.02,2_day,WA
2025-08-24,ORD0001191,usps,SHP000675,NY,10.59,ground,CA
2025-05-25,ORD0001130,ups,SHP001160,TX,6.42,ground,AZ
2025-10-27,ORD0001134,usps,SHP001471,WA,19.07,ground,CO
2025-05-05,ORD0001129,ups,SHP001078,WA,21.46,ground,CO
2025-03-05,ORD0002117,ups,SHP001768,AZ,23.59,overnight,IL
2025-06-05,ORD0001991,fedex,SHP001076,TX,9.89,ground,AZ
2025-05-10,ORD0001331,ups,SHP000408,FL,33.96,ground,WA
2025-04-04,ORD0000153,usps,SHP000715,WA,9.45,ground,CO
2025-05-12,ORD0000695,fedex,SHP000181,IL,22.42,ground,NY
2025-03-09,ORD0001654,fedex,SHP000969,WA,17.89,ground,FL
2025-08-28,ORD0001895,ups,SHP000563,IL,22.06,2_day,IL
2025-03-18,ORD0000683,usps,SHP000797,AZ,13.8,ground,IL
2025-02-24,ORD0000407,fedex,SHP000249,FL,25.68,2_day,WA
2025-12-13,ORD0000858,fedex,SHP000091,FL,40.55,ground,NY
2025-06-01,ORD0002193,fedex,SHP000204,NY,23.66,ground,TX
2025-08-03,ORD0000359,ups,SHP000837,CA,23.63,ground,IL
2025-06-16,ORD0001043,fedex,SHP000690,WA,24.05,overnight,FL
2025-07-28,ORD0000426,ups,SHP000624,CO,12.48,overnight,IL
2025-09-25,ORD0000098,usps,SHP001486,CA,28.51,ground,FL
2025-08-10,ORD0000621,ups,SHP000271,AZ,4.88,ground,WA
2025-09-24,ORD0000345,ups,SHP001775,CO,44.65,ground,NY
2025-05-22,ORD0002042,fedex,SHP001259,IL,28.61,ground,IL
2025-05-30,ORD0000466,ups,SHP001269,CA,24.29,ground,NY
2025-01-09,ORD0000022,usps,SHP000401,CO,6.47,2_day,CO
2025-03-31,ORD0001595,ups,SHP001352,IL,44.82,2_day,CO
2025-04-11,ORD0000825,fedex,SHP000887,AZ,22.29,ground,FL
2025-11-30,ORD0001434,ups,SHP000068,WA,44.97,2_day,WA
2025-12-23,ORD0000615,ups,SHP000333,NY,7.85,ground,CO
2025-03-22,ORD0001665,fedex,SHP001595,IL,38.07,ground,CA
2025-02-19,ORD0000140,usps,SHP001621,NY,28.77,2_day,AZ
2025-12-02,ORD0000701,usps,SHP000753,IL,34.12,ground,TX
2025-07-25,ORD0001348,fedex,SHP001668,NY,41.4,ground,WA
2025-01-09,ORD0000774,ups,SHP001547,WA,28.54,overnight,NY
2025-05-25,ORD0000111,usps,SHP001030,NY,7.66,2_day,NY
2025-11-26,ORD0002114,dhl,SHP000654,FL,44.13,ground,TX
2025-10-22,ORD0000100,ups,SHP001770,CO,36.22,2_day,AZ
2025-10-11,ORD0001840,dhl,SHP000743,AZ,34.42,ground,CO
2025-07-02,ORD0001809,fedex,SHP000398,FL,7.25,ground,CO
2025-08-22,ORD0000953,usps,SHP000735,WA,14.53,ground,CO
2025-02-06,ORD0000492,fedex,SHP000173,AZ,5.83,overnight,FL
2025-10-23,ORD0000512,dhl,SHP000682,CO,30.87,ground,WA
2025-07-24,ORD0000074,fedex,SHP000671,NY,25.01,2_day,FL
2025-05-03,ORD0001559,fedex,SHP000791,CO,10.0,ground,AZ
2025-07-12,ORD0001863,ups,SHP001009,NY,26.69,ground,AZ
2025-04-04,ORD0000833,fedex,SHP001357,FL,21.7,ground,TX
2025-11-29,ORD0000544,fedex,SHP001079,IL,39.05,2_day,FL
2025-04-02,ORD0000687,fedex,SHP000478,AZ,6.65,ground,CA
2025-12-24,ORD0001502,fedex,SHP000358,IL,22.6,ground,CA
2025-01-01,ORD0001091,ups,SHP001020,AZ,33.97,ground,TX
2025-02-06,ORD0000153,fedex,SHP000794,CO,29.33,ground,NY
2025-03-26,ORD0000893,fedex,SHP001325,CA,15.84,ground,CA
2025-07-01,ORD0000364,fedex,SHP001209,FL,8.59,ground,NY
2025-05-26,ORD0002119,usps,SHP001008,TX,20.93,ground,FL
2025-12-22,ORD0002185,usps,SHP001416,WA,8.38,2_day,TX
2025-10-11,ORD0000200,fedex,SHP000852,WA,43.88,ground,FL
2025-01-04,ORD0001554,dhl,SHP000291,FL,28.0,ground,NY
2025-11-25,ORD0000850,ups,SHP001401,CO,27.58,2_day,AZ
2025-08-06,ORD0000437,ups,SHP000189,CO,8.93,2_day,FL
2025-07-25,ORD0001289,fedex,SHP000704,IL,40.98,ground,TX
2025-04-02,ORD0000893,fedex,SHP001022,WA,38.68,ground,NY
2025-10-16,ORD0000811,dhl,SHP001600,AZ,41.5,ground,NY
