sku_id,category,store_id,sales_channel,week_start,forecast_units,forecast_confidence
10135,Apparel,136,Pickup,2025-11-24,27,0.746
10044,Beauty,244,Online,2025-12-08,23,0.785
10126,Electronics,147,Online,2025-12-08,30,0.883
10088,Apparel,123,InStore,2025-11-10,27,0.765
10025,Grocery,194,Online,2025-11-03,33,0.531
10130,Grocery,239,InStore,2025-10-27,29,0.605
10081,Home,105,InStore,2025-11-17,34,0.57
10080,Home,207,Online,2025-10-13,26,0.612
10003,Electronics,125,InStore,2025-12-08,28,0.53
10154,Electronics,173,Online,2025-12-01,29,0.809
10115,Beauty,231,InStore,2025-11-24,28,0.706
10160,Beauty,222,Online,2025-11-17,25,0.651
10061,Beauty,142,Online,2025-12-15,24,0.927
10002,Home,242,Pickup,2025-10-06,33,0.679
10096,Electronics,161,InStore,2025-11-17,28,0.622
10097,Electronics,107,InStore,2025-10-13,33,0.704
10153,Grocery,105,InStore,2025-11-03,39,0.804
10005,Electronics,137,Online,2025-12-22,32,0.685
10173,Home,100,InStore,2025-12-15,44,0.894
10095,Grocery,222,InStore,2025-10-27,26,0.761
10016,Beauty,110,Pickup,2025-10-27,31,0.733
10047,Apparel,113,Pickup,2025-12-15,30,0.76
10093,Electronics,207,Pickup,2025-10-06,36,0.653
10147,Home,215,Online,2025-11-17,29,0.726
10088,Beauty,142,Pickup,2025-10-06,29,0.6
10083,Beauty,211,Online,2025-11-10,35,0.611
10073,Electronics,192,InStore,2025-12-08,30,0.713
10175,Electronics,148,Pickup,2025-10-27,21,0.889
10097,Beauty,216,Pickup,2025-10-13,26,0.785
10079,Electronics,102,InStore,2025-12-08,37,0.726
10161,Home,196,InStore,2025-10-13,24,0.94
10030,Beauty,112,InStore,2025-10-27,19,0.606
10039,Home,106,Pickup,2025-10-27,25,0.775
10082,Beauty,133,Pickup,2025-11-17,29,0.686
10092,Beauty,170,Pickup,2025-11-10,27,0.569
10020,Home,147,InStore,2025-10-06,22,0.858
10017,Grocery,203,Pickup,2025-12-15,34,0.873
10023,Beauty,215,Pickup,2025-10-20,34,0.536
10118,Electronics,242,Online,2025-10-13,25,0.691
10115,Grocery,136,Pickup,2025-11-24,32,0.545
10138,Electronics,154,InStore,2025-10-13,39,0.942
10086,Electronics,252,Online,2025-12-08,36,0.612
10171,Home,177,Pickup,2025-12-15,25,0.895
10011,Electronics,140,Online,2025-10-20,29,0.915
10029,Grocery,117,InStore,2025-12-22,29,0.936
10037,Apparel,119,Online,2025-11-03,28,0.666
10130,Home,189,InStore,2025-10-06,19,0.639
10135,Home,258,Online,2025-12-22,22,0.748
10056,Grocery,172,Pickup,2025-11-03,34,0.84
10121,Home,186,InStore,2025-11-10,35,0.703
10163,Beauty,253,Pickup,2025-10-20,26,0.804
10173,Beauty,148,Pickup,2025-11-10,29,0.762
10085,Apparel,136,Pickup,2025-10-20,34,0.583
10017,Electronics,195,Pickup,2025-10-13,33,0.673
10114,Grocery,224,InStore,2025-12-22,27,0.591
10133,Beauty,105,Pickup,2025-12-08,20,0.896
10179,Home,147,InStore,2025-11-10,27,0.573
10015,Home,228,InStore,2025-10-20,30,0.709
10035,Apparel,157,Online,2025-12-22,35,0.933
10104,Beauty,140,Online,2025-10-27,31,0.716
10065,Home,237,Online,2025-10-27,35,0.977
10149,Beauty,103,InStore,2025-12-22,34,0.736
10028,Electronics,158,Pickup,2025-12-08,23,0.904
10099,Home,211,InStore,2025-11-03,32,0.737
10060,Apparel,138,Online,2025-11-03,31,0.667
10016,Electronics,107,Online,2025-10-13,30,0.893
10024,Beauty,232,Pickup,2025-11-03,41,0.514
10059,Beauty,153,Online,2025-10-06,19,0.589
10160,Electronics,167,Pickup,2025-10-27,27,0.924
10080,Grocery,150,InStore,2025-10-20,32,0.957
10125,Grocery,250,InStore,2025-11-17,30,0.733
10131,Electronics,218,Online,2025-11-24,33,0.569
10052,Apparel,225,Pickup,2025-11-10,23,0.961
10056,Grocery,106,Pickup,2025-10-20,30,0.575
10103,Home,229,Pickup,2025-10-20,26,0.969
10060,Grocery,216,InStore,2025-11-24,17,0.728
10138,Apparel,250,Online,2025-11-17,26,0.819
10054,Home,175,Pickup,2025-10-20,25,0.677
10036,Home,252,Online,2025-10-20,32,0.693
10118,Grocery,249,Online,2025-12-01,32,0.809
10062,Electronics,214,InStore,2025-11-10,33,0.524
10057,Electronics,123,Pickup,2025-12-22,33,0.71
10064,Beauty,221,Online,2025-11-17,31,0.564
10173,Grocery,235,Online,2025-10-06,32,0.566
10088,Apparel,132,Pickup,2025-12-01,37,0.833
10022,Apparel,230,Pickup,2025-12-15,27,0.718
10078,Grocery,114,Pickup,2025-12-15,25,0.836
10085,Beauty,206,InStore,2025-11-10,40,0.956
10039,Apparel,236,Pickup,2025-11-03,30,0.681
10063,Grocery,156,InStore,2025-11-17,19,0.773
10012,Grocery,237,InStore,2025-12-15,32,0.769
10086,Apparel,183,InStore,2025-10-20,22,0.762
10038,Beauty,246,Online,2025-11-10,42,0.662
10033,Beauty,243,InStore,2025-10-06,25,0.755
10146,Grocery,174,Online,2025-12-15,29,0.854
10050,Grocery,238,Pickup,2025-12-22,36,0.723
10037,Grocery,202,Online,2025-12-15,26,0.625
10159,Beauty,108,InStore,2025-12-22,31,0.713
10086,Beauty,107,InStore,2025-12-15,23,0.649
10126,Electronics,242,InStore,2025-10-27,31,0.741
10150,Home,196,Online,2025-10-27,26,0.536
10063,Grocery,136,Pickup,2025-12-22,34,0.915
10018,Apparel,104,InStore,2025-11-17,29,0.523
10028,Electronics,176,InStore,2025-11-10,32,0.936
10168,Grocery,161,InStore,2025-10-20,29,0.519
10135,Home,247,Online,2025-11-24,29,0.672
10120,Beauty,185,Online,2025-11-17,30,0.885
10088,Home,144,InStore,2025-11-24,32,0.679
10101,Grocery,199,Pickup,2025-10-20,23,0.881
10105,Electronics,151,Online,2025-11-10,18,0.774
10064,Electronics,248,InStore,2025-12-01,32,0.532
10142,Grocery,144,Pickup,2025-12-22,35,0.808
10031,Apparel,161,InStore,2025-12-08,34,0.522
10068,Grocery,233,Pickup,2025-12-15,28,0.538
10079,Apparel,233,Pickup,2025-12-15,19,0.567
10121,Electronics,194,InStore,2025-12-08,27,0.598
10154,Grocery,228,Pickup,2025-11-03,39,0.765
10062,Apparel,238,Pickup,2025-12-15,22,0.651
10053,Apparel,232,Pickup,2025-12-15,29,0.916
10055,Apparel,130,Pickup,2025-12-15,33,0.845
10171,Electronics,146,InStore,2025-10-13,26,0.912
10081,Electronics,158,Online,2025-11-24,26,0.619
10031,Apparel,235,Online,2025-10-27,27,0.695
10062,Apparel,149,InStore,2025-11-24,32,0.553
10011,Beauty,185,Online,2025-10-27,31,0.543
10070,Grocery,219,InStore,2025-12-15,26,0.641
10068,Grocery,117,Pickup,2025-12-01,29,0.876
10177,Apparel,132,InStore,2025-12-22,26,0.751
10123,Grocery,226,Pickup,2025-11-10,28,0.702
10163,Apparel,166,InStore,2025-10-06,34,0.855
10139,Home,154,Pickup,2025-12-08,30,0.572
10033,Apparel,111,InStore,2025-12-22,43,0.926
10018,Electronics,198,Online,2025-11-17,29,0.704
10096,Electronics,149,Pickup,2025-10-06,24,0.759
10152,Electronics,195,Online,2025-12-15,34,0.536
10146,Grocery,117,Online,2025-10-13,32,0.811
10124,Electronics,219,Online,2025-10-20,33,0.934
10046,Electronics,116,InStore,2025-12-15,25,0.668
10113,Beauty,211,InStore,2025-12-08,32,0.807
10171,Home,137,Online,2025-11-03,36,0.888
10062,Home,120,Pickup,2025-10-06,31,0.954
10148,Beauty,174,Pickup,2025-10-13,35,0.853
10140,Beauty,148,Online,2025-11-03,34,0.598
10027,Apparel,101,Pickup,2025-11-10,30,0.613
10127,Apparel,149,InStore,2025-10-13,36,0.891
10158,Apparel,186,InStore,2025-10-06,30,0.935
10099,Apparel,152,Pickup,2025-11-03,40,0.692
10170,Beauty,105,Pickup,2025-12-15,38,0.94
10154,Apparel,138,InStore,2025-12-22,29,0.636
10061,Beauty,243,InStore,2025-10-13,35,0.543
10154,Home,223,Pickup,2025-12-15,26,0.592
10008,Electronics,183,InStore,2025-11-03,31,0.949
10089,Home,103,Pickup,2025-10-27,27,0.796
10123,Grocery,240,Online,2025-10-13,40,0.643
10009,Home,211,Online,2025-12-08,31,0.735
10154,Home,232,Pickup,2025-12-15,42,0.528
10005,Beauty,207,InStore,2025-11-10,32,0.772
10028,Electronics,143,Pickup,2025-12-15,30,0.765
10077,Electronics,117,InStore,2025-11-24,17,0.75
10008,Electronics,222,Pickup,2025-11-03,30,0.669
10093,Beauty,171,Pickup,2025-12-01,28,0.915
10087,Electronics,181,InStore,2025-11-10,16,0.515
10009,Electronics,143,InStore,2025-11-24,27,0.671
10011,Apparel,245,Pickup,2025-10-13,43,0.641
10028,Apparel,142,Online,2025-10-06,25,0.955
10151,Grocery,254,Online,2025-10-27,27,0.707
10167,Home,142,Online,2025-11-10,23,0.578
10059,Home,250,Pickup,2025-10-20,23,0.863
10006,Grocery,112,Pickup,2025-12-01,35,0.897
10049,Grocery,151,Pickup,2025-11-24,23,0.94
10049,Electronics,101,InStore,2025-12-01,42,0.794
10113,Beauty,163,Online,2025-12-15,34,0.738
10047,Home,235,InStore,2025-11-17,21,0.648
10077,Home,153,Pickup,2025-11-03,25,0.767
10114,Apparel,161,Online,2025-12-15,32,0.608
10118,Electronics,254,InStore,2025-11-10,34,0.784
10080,Grocery,164,InStore,2025-11-10,28,0.869
10130,Home,151,Pickup,2025-10-06,36,0.71
10034,Apparel,142,InStore,2025-10-20,27,0.577
10168,Beauty,149,InStore,2025-10-06,32,0.769
10132,Grocery,190,InStore,2025-11-24,26,0.709
10105,Electronics,217,Online,2025-11-03,30,0.837
10147,Apparel,155,Online,2025-10-27,39,0.89
10062,Home,253,Online,2025-11-24,25,0.723
10090,Electronics,111,Pickup,2025-10-20,28,0.82
10178,Electronics,164,Pickup,2025-12-22,31,0.828
10071,Electronics,206,InStore,2025-11-24,24,0.592
10108,Home,179,Online,2025-11-10,35,0.656
10168,Grocery,202,Online,2025-11-24,29,0.919
10022,Home,121,InStore,2025-10-27,29,0.652
10141,Grocery,254,Online,2025-10-06,35,0.833
10118,Apparel,218,Pickup,2025-11-03,31,0.82
10127,Grocery,116,InStore,2025-12-08,34,0.945
10023,Beauty,251,Pickup,2025-12-15,21,0.961
10065,Apparel,216,Pickup,2025-12-22,29,0.54
10123,Grocery,259,Pickup,2025-10-13,41,0.883
10101,Grocery,238,Pickup,2025-11-10,33,0.614
10014,Electronics,168,Online,2025-10-27,17,0.807
10111,Apparel,178,Online,2025-12-22,35,0.609
10026,Home,199,Online,2025-12-15,28,0.964
10108,Electronics,182,InStore,2025-10-27,26,0.914
10081,Apparel,153,Online,2025-11-24,32,0.703
10051,Beauty,233,Pickup,2025-10-20,25,0.693
10117,Beauty,204,Online,2025-12-15,33,0.678
10151,Apparel,160,InStore,2025-12-08,31,0.57
10165,Home,135,InStore,2025-10-06,31,0.573
10105,Electronics,171,InStore,2025-10-06,42,0.912
10012,Apparel,132,Pickup,2025-11-24,32,0.724
10014,Electronics,218,Pickup,2025-10-20,31,0.595
10173,Beauty,179,InStore,2025-11-03,34,0.544
10081,Home,142,Pickup,2025-11-17,39,0.885
10121,Beauty,153,InStore,2025-10-20,29,0.889
10158,Beauty,189,InStore,2025-11-17,32,0.903
10092,Electronics,106,Online,2025-11-24,19,0.764
10115,Grocery,210,InStore,2025-10-13,25,0.78
10152,Home,123,Pickup,2025-10-06,26,0.771
10057,Beauty,121,InStore,2025-10-27,24,0.925
10120,Apparel,135,Pickup,2025-10-20,37,0.864
10097,Electronics,202,Online,2025-10-13,42,0.67
10113,Apparel,209,InStore,2025-12-22,23,0.608
10015,Home,145,Online,2025-11-24,31,0.803
10029,Grocery,114,Online,2025-12-22,39,0.711
10022,Beauty,172,Pickup,2025-10-27,15,0.515
10127,Electronics,203,InStore,2025-10-06,29,0.514
10104,Beauty,116,InStore,2025-10-06,38,0.873
10118,Electronics,160,Pickup,2025-12-15,38,0.946
10127,Grocery,218,Online,2025-12-22,26,0.679
10060,Apparel,172,InStore,2025-12-15,34,0.786
10084,Home,153,InStore,2025-12-01,31,0.681
10151,Grocery,146,Online,2025-11-17,42,0.878
10116,Electronics,139,InStore,2025-12-15,22,0.861
10113,Beauty,116,Pickup,2025-11-17,35,0.58
10130,Beauty,109,Pickup,2025-10-20,22,0.699
10078,Grocery,238,InStore,2025-10-27,29,0.698
10167,Home,179,InStore,2025-11-17,30,0.778
10081,Beauty,222,InStore,2025-10-20,30,0.868
10056,Electronics,125,Online,2025-11-17,31,0.941
10041,Grocery,198,Online,2025-11-24,19,0.685
10166,Home,113,InStore,2025-10-27,23,0.937
10165,Grocery,233,Pickup,2025-11-24,26,0.543
10003,Apparel,143,Online,2025-11-24,22,0.582
10082,Home,146,InStore,2025-12-22,28,0.803
10044,Home,129,InStore,2025-12-01,27,0.675
10125,Apparel,111,Online,2025-10-20,32,0.958
10027,Apparel,119,InStore,2025-11-17,25,0.54
10022,Apparel,248,Online,2025-10-13,19,0.759
10087,Grocery,193,InStore,2025-11-17,24,0.804
10054,Grocery,149,InStore,2025-10-20,29,0.71
10143,Apparel,191,InStore,2025-10-20,26,0.974
10152,Home,163,Pickup,2025-10-13,19,0.753
10155,Apparel,123,Online,2025-10-13,27,0.758
10122,Grocery,188,Pickup,2025-11-17,25,0.829
10100,Home,114,Pickup,2025-12-22,30,0.632
10019,Beauty,172,InStore,2025-11-24,31,0.788
10012,Home,138,Pickup,2025-10-20,24,0.828
10109,Electronics,113,Pickup,2025-10-06,29,0.774
10178,Grocery,235,Pickup,2025-12-01,21,0.577
10136,Grocery,215,Pickup,2025-11-17,29,0.802
10128,Beauty,231,Online,2025-11-03,22,0.755
10126,Beauty,165,Pickup,2025-11-03,38,0.654
10111,Beauty,152,InStore,2025-12-15,31,0.722
10138,Home,172,Online,2025-11-10,21,0.654
10053,Home,105,InStore,2025-10-13,22,0.601
10018,Home,167,InStore,2025-12-22,34,0.635
10133,Grocery,150,Pickup,2025-12-08,32,0.918
10162,Home,208,Pickup,2025-11-17,28,0.952
10120,Beauty,168,Pickup,2025-11-24,22,0.653
10159,Grocery,104,InStore,2025-11-17,28,0.813
10085,Beauty,215,Online,2025-12-22,31,0.506
10164,Apparel,160,Online,2025-12-08,32,0.953
10112,Electronics,251,Online,2025-10-13,33,0.941
10002,Electronics,219,InStore,2025-12-15,34,0.834
10087,Electronics,116,InStore,2025-10-20,24,0.613
10129,Electronics,100,Pickup,2025-10-13,26,0.611
10050,Apparel,164,Pickup,2025-11-03,41,0.656
10096,Electronics,249,Online,2025-10-20,32,0.908
10149,Electronics,124,Online,2025-10-13,27,0.947
10115,Electronics,214,InStore,2025-12-22,31,0.947
10065,Electronics,248,InStore,2025-11-24,26,0.9
10120,Apparel,126,InStore,2025-11-03,35,0.699
10155,Grocery,182,Pickup,2025-11-03,33,0.805
10137,Home,135,Online,2025-10-13,37,0.767
10108,Home,167,Online,2025-10-20,29,0.624
10076,Electronics,107,InStore,2025-11-03,33,0.93
10024,Apparel,236,InStore,2025-10-13,27,0.776
10143,Apparel,121,Online,2025-11-24,24,0.917
10177,Apparel,118,InStore,2025-12-08,31,0.893
10179,Electronics,183,Pickup,2025-11-24,36,0.534
10006,Electronics,188,Online,2025-12-01,31,0.763
10078,Home,140,Online,2025-10-06,36,0.921
10086,Home,244,Pickup,2025-12-22,29,0.89
10000,Beauty,176,Pickup,2025-10-27,31,0.563
10077,Beauty,235,Pickup,2025-12-08,27,0.877
10094,Apparel,216,InStore,2025-11-10,36,0.807
10127,Apparel,130,Online,2025-11-03,27,0.739
10071,Beauty,114,Online,2025-10-20,22,0.795
10072,Grocery,143,Pickup,2025-12-01,26,0.641
10049,Apparel,105,InStore,2025-11-24,26,0.635
10063,Apparel,234,Pickup,2025-10-27,37,0.862
10137,Electronics,250,InStore,2025-10-06,30,0.572
10108,Beauty,109,Online,2025-10-06,25,0.67
10053,Grocery,177,Pickup,2025-11-24,30,0.586
10122,Grocery,233,Pickup,2025-11-10,34,0.546
10117,Electronics,218,InStore,2025-11-17,33,0.843
10168,Grocery,155,Pickup,2025-12-22,38,0.755
10137,Beauty,125,Pickup,2025-11-10,42,0.69
10124,Apparel,123,Pickup,2025-12-01,22,0.828
10136,Electronics,178,Online,2025-10-13,20,0.765
10167,Grocery,225,Online,2025-12-08,31,0.741
10038,Home,238,InStore,2025-12-22,29,0.747
10050,Beauty,177,InStore,2025-11-03,37,0.938
10113,Apparel,187,Pickup,2025-11-10,41,0.503
10095,Beauty,197,Online,2025-10-27,30,0.728
10068,Home,156,Pickup,2025-11-17,22,0.703
10011,Electronics,186,Online,2025-11-17,32,0.949
10145,Grocery,104,Online,2025-11-03,28,0.784
10011,Beauty,197,Online,2025-10-20,34,0.756
10025,Apparel,223,InStore,2025-12-08,33,0.702
10104,Electronics,164,Pickup,2025-12-15,32,0.937
10116,Grocery,211,Pickup,2025-12-15,42,0.852
10119,Electronics,257,Pickup,2025-10-13,27,0.594
10071,Apparel,101,Online,2025-11-03,18,0.784
10113,Beauty,211,InStore,2025-10-27,32,0.813
10055,Beauty,171,InStore,2025-10-06,35,0.939
10111,Electronics,196,Online,2025-12-15,34,0.556
10112,Grocery,254,Pickup,2025-10-27,33,0.512
10165,Beauty,137,Online,2025-11-03,24,0.81
10061,Grocery,238,InStore,2025-12-22,28,0.603
10098,Grocery,212,Online,2025-10-06,27,0.972
10023,Beauty,137,Online,2025-10-20,24,0.87
10057,Apparel,187,Online,2025-11-17,27,0.944
10047,Electronics,128,InStore,2025-10-06,35,0.752
10046,Apparel,228,InStore,2025-11-17,25,0.58
10000,Beauty,166,Pickup,2025-11-03,34,0.74
10101,Grocery,185,Online,2025-11-24,30,0.594
10146,Beauty,195,Pickup,2025-12-15,27,0.592
10072,Apparel,245,Online,2025-10-20,31,0.578
10092,Apparel,200,Online,2025-12-08,26,0.557
10096,Home,159,InStore,2025-12-22,40,0.93
10083,Grocery,188,Online,2025-12-08,25,0.716
10004,Home,165,Pickup,2025-11-24,32,0.836
10005,Electronics,110,InStore,2025-10-27,34,0.572
10079,Grocery,110,Online,2025-10-20,30,0.813
10167,Home,187,Online,2025-11-17,32,0.683
10031,Beauty,171,Pickup,2025-10-13,33,0.58
10104,Grocery,112,Pickup,2025-10-20,30,0.574
10088,Beauty,136,Online,2025-11-10,22,0.817
10074,Apparel,213,Pickup,2025-12-15,27,0.706
10140,Grocery,135,InStore,2025-12-22,29,0.78
10104,Apparel,146,Online,2025-12-01,30,0.68
10092,Apparel,108,InStore,2025-12-22,28,0.634
10077,Electronics,182,Online,2025-10-06,28,0.769
10134,Grocery,171,Online,2025-11-24,31,0.565
10025,Grocery,244,Online,2025-10-13,38,0.954
10020,Electronics,143,InStore,2025-12-15,40,0.553
10001,Apparel,135,InStore,2025-12-15,32,0.528
10031,Apparel,139,Online,2025-12-08,41,0.512
10168,Beauty,198,Online,2025-12-22,30,0.556
10116,Apparel,122,Online,2025-10-20,38,0.566
10123,Electronics,165,InStore,2025-12-15,27,0.741
10018,Electronics,194,InStore,2025-10-27,40,0.551
10071,Apparel,169,Pickup,2025-10-20,31,0.64
10009,Beauty,233,InStore,2025-11-17,26,0.857
10057,Apparel,257,InStore,2025-11-17,26,0.858
10000,Beauty,241,InStore,2025-10-20,26,0.554
10055,Beauty,215,InStore,2025-12-01,26,0.95
10135,Home,136,Pickup,2025-12-08,27,0.63
10136,Home,199,Pickup,2025-11-17,29,0.845
10016,Grocery,248,Online,2025-11-03,27,0.606
10048,Home,110,Pickup,2025-10-20,33,0.733
10110,Home,242,InStore,2025-12-22,38,0.566
10054,Apparel,176,InStore,2025-10-20,31,0.774
10066,Electronics,206,InStore,2025-10-20,40,0.687
10006,Electronics,104,Online,2025-10-06,31,0.73
10155,Electronics,230,Online,2025-10-20,25,0.588
10108,Grocery,241,InStore,2025-12-08,32,0.618
10016,Grocery,114,Online,2025-10-20,31,0.787
10118,Electronics,125,Pickup,2025-12-01,36,0.567
10071,Home,136,InStore,2025-11-17,45,0.692
10063,Beauty,173,InStore,2025-10-20,28,0.534
10009,Apparel,237,Online,2025-12-08,33,0.537
10147,Beauty,169,Pickup,2025-10-20,36,0.767
10023,Beauty,222,Online,2025-12-15,23,0.531
10075,Electronics,251,Pickup,2025-11-24,36,0.694
10092,Grocery,160,Online,2025-11-17,29,0.944
10146,Electronics,122,Online,2025-11-24,38,0.54
10012,Grocery,166,InStore,2025-12-01,23,0.658
10019,Apparel,208,InStore,2025-12-15,30,0.593
10123,Home,153,Online,2025-12-22,30,0.908
10005,Electronics,249,Online,2025-11-10,24,0.571
10089,Electronics,199,Online,2025-11-17,29,0.818
10085,Home,161,Pickup,2025-12-08,23,0.828
10037,Apparel,190,Online,2025-11-03,27,0.863
10170,Grocery,177,InStore,2025-10-06,21,0.701
10036,Beauty,136,Pickup,2025-12-08,35,0.62
10053,Electronics,129,Online,2025-10-20,23,0.88
10020,Apparel,112,InStore,2025-10-06,36,0.859
10030,Electronics,142,Online,2025-11-10,38,0.651
10012,Home,133,InStore,2025-12-22,27,0.901
10155,Electronics,243,InStore,2025-12-22,30,0.686
10057,Home,250,Pickup,2025-10-27,29,0.73
10112,Home,123,InStore,2025-10-20,28,0.768
10060,Electronics,194,Online,2025-10-06,28,0.894
10065,Grocery,225,Pickup,2025-11-17,34,0.787
10155,Home,160,Pickup,2025-10-13,26,0.596
10059,Grocery,156,InStore,2025-12-08,24,0.709
10048,Beauty,186,Online,2025-11-24,20,0.819
10034,Apparel,200,Pickup,2025-10-13,31,0.835
10071,Apparel,142,Pickup,2025-10-06,37,0.653
10020,Grocery,143,Online,2025-10-06,35,0.844
10055,Electronics,182,Online,2025-11-10,29,0.723
10138,Electronics,207,Online,2025-12-22,23,0.546
10139,Grocery,200,Pickup,2025-11-24,27,0.859
10063,Electronics,226,Online,2025-12-15,28,0.563
10053,Beauty,249,Online,2025-10-06,29,0.762
10000,Grocery,241,InStore,2025-10-06,33,0.906
10010,Electronics,114,Pickup,2025-11-17,36,0.548
10074,Apparel,207,InStore,2025-10-27,32,0.566
10060,Grocery,199,InStore,2025-12-08,30,0.95
10152,Beauty,102,Online,2025-12-08,26,0.934
10027,Grocery,228,InStore,2025-10-27,33,0.887
10095,Beauty,110,InStore,2025-10-06,33,0.743
10163,Beauty,226,InStore,2025-11-10,38,0.708
10097,Apparel,186,Online,2025-12-08,33,0.736
10061,Beauty,167,InStore,2025-10-20,30,0.876
10096,Grocery,180,Online,2025-12-22,29,0.701
10013,Beauty,193,InStore,2025-10-20,37,0.831
10066,Grocery,161,InStore,2025-12-22,31,0.88
10096,Home,243,Online,2025-10-27,34,0.706
10081,Apparel,252,Online,2025-10-13,26,0.533
10086,Apparel,157,Pickup,2025-11-10,37,0.603
10089,Apparel,122,InStore,2025-12-22,25,0.583
10133,Beauty,124,Pickup,2025-10-06,31,0.568
10111,Home,144,Pickup,2025-10-06,29,0.807
10097,Beauty,145,Pickup,2025-10-20,34,0.687
10143,Grocery,114,Pickup,2025-11-24,26,0.882
10150,Apparel,217,Pickup,2025-10-20,33,0.842
10039,Grocery,208,Online,2025-12-01,31,0.798
10165,Electronics,116,InStore,2025-10-20,22,0.708
10016,Beauty,159,Pickup,2025-11-24,27,0.659
10133,Apparel,117,Online,2025-10-20,32,0.671
10165,Beauty,219,InStore,2025-11-03,25,0.725
10145,Beauty,235,InStore,2025-11-24,23,0.629
10013,Apparel,200,InStore,2025-10-06,22,0.504
10014,Beauty,154,Pickup,2025-12-01,23,0.817
10007,Beauty,137,Pickup,2025-11-17,30,0.956
10155,Electronics,183,InStore,2025-12-01,34,0.667
10111,Electronics,193,InStore,2025-10-06,31,0.9
10025,Beauty,119,Online,2025-10-13,28,0.587
10115,Electronics,185,InStore,2025-12-15,32,0.812
10112,Electronics,146,Online,2025-10-20,22,0.64
10013,Grocery,124,InStore,2025-10-13,30,0.76
10156,Home,131,Online,2025-12-22,29,0.641
10102,Grocery,238,Pickup,2025-12-01,28,0.968
10043,Grocery,179,InStore,2025-11-10,36,0.57
10050,Home,182,InStore,2025-11-03,29,0.897
10117,Apparel,193,Online,2025-11-10,24,0.763
10081,Grocery,108,InStore,2025-11-24,27,0.747
10019,Electronics,188,Online,2025-10-06,25,0.939
10170,Electronics,191,InStore,2025-12-22,24,0.847
10146,Electronics,230,InStore,2025-10-20,30,0.916
10117,Grocery,156,Online,2025-12-15,34,0.878
10168,Home,108,InStore,2025-12-15,28,0.98
10154,Apparel,115,InStore,2025-12-22,33,0.534
10155,Electronics,113,Online,2025-11-17,19,0.98
10079,Beauty,250,Online,2025-11-24,34,0.606
10106,Beauty,160,Online,2025-10-20,35,0.631
10093,Beauty,218,Pickup,2025-11-17,27,0.606
10046,Home,148,Pickup,2025-10-20,16,0.725
10095,Home,233,InStore,2025-12-08,30,0.683
